S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2013-2014,Nagaland,164780015,AGAPE YOUTH WELFARE ORGANISATION (AYWO),TOURIST COLONY POST BOX- 20WOKHA TOWN797111,0.00
2,2013-2014,Nagaland,164740006,Akhoia Village Farmer Society,Akhoia Village MokokchungNagaland.-,0.00
3,2013-2014,Nagaland,164730035,Akimbo Society,H.No.163Supply ColonyPost Boz.No.423Dimapur797112,243028.00
4,2013-2014,Nagaland,164730021,Anma Integrated Development Association,P.Box No.40 DimapurNagaland-797112,40089110.72
5,2013-2014,Nagaland,164730083,Asia Evangelistic Fellowship,PO Box - 111 2  1/2 Mile Near Kin School DimapurNagaland-797112,5044351.68
6,2013-2014,Nagaland,164730145,Asia Soul Winners,Hospital ColonyKOHIMA797001,910526.00
7,2013-2014,Nagaland,164730046,Association of Tribal Welfare Development,Woodlands Naharbani Dimapur Nagaland-,0.00
8,2013-2014,Nagaland,164730086,Baptist College,Mission Compound Kohima (Nagaland) -797001,316586.00
9,2013-2014,Nagaland,164730095,Bethesda Ministries,Walford Road Dimapur Nagaland -797112,0.00
10,2013-2014,Nagaland,164730060,Bethesda Youth welfare Centre,Post Box -3194-Duncan Basti DimapurNagaland-79712,590500.00
11,2013-2014,Nagaland,164740012,Care and Support Society,Post Box No 65Mokokchung798601,669900.00
12,2013-2014,Nagaland,164730067,Care-Centre for Environment and Rural Poor,Post Box # 416United North Block Sector-BA-Mao ColonyBurma CampKK RoadDimapur Nagaland.-797112,0.00
13,2013-2014,Nagaland,164730094,Carmel Bhawan,P.B.68 Dimapur Nagaland -797112,3719163.00
14,2013-2014,Nagaland,164770002,Chakhesang Baptist Church Council, T.ChikhariPfustero-797107,0.00
15,2013-2014,Nagaland,164760008,CHING LEN FOUNDATION,ADC COLONY TOMPANG WARD NO 10MON798621,0.00
16,2013-2014,Nagaland,164730017,Clark Theological College,Aolijen MokokchungNagaland-,3065075.28
17,2013-2014,Nagaland,164730139,Clivia Welfare Society,H.No. 21 Padum Pukhuri DimapurDimapur P.O.797112,3113309.00
