S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2016-2017,Andhra Pradesh,010270255,(BREADS) BHASKAR RURAL EDUCATION AND AGRICULTURE DEVELOPMENT SOCIETY.,H.No.MIG-35AP.HOUSING BOARdNOONEPALLI -POSTNANDYALKURNOOL -Dist.NANDYAL518502,0.00
2,2016-2017,Andhra Pradesh,010380020,4 THE PEOPLE SERVICE ORGANISATION,HNO 44-1-14B 1ST FLOOR SANTHINAGAR KAILASAPURAM ROAD SKML DEGREE COLLEGE THATICHETLAPALEMVISAKHAPATNAM530024,0.00
3,2016-2017,Andhra Pradesh,010260018,A M G India International,"DOOR NO: 5/728 
NH-16 MAIN ROAD
AMG PREM VIHAR CHILDREN HOME CAMPUSCHILAKALURIPET522616",708962031.00
4,2016-2017,Andhra Pradesh,010140004,A.P.Rural Reconstruction Mission,1-69 Besides KBR Hills  Cross Roads PilegChittoor Andhra Pradesh-517214,0.00
5,2016-2017,Andhra Pradesh,010160220,Aapi- Tana Hospital Trust,Ellayipalle(V) Mukkavarilpalle PO Obuvalipalli CuddapahAP-,652867.00
6,2016-2017,Andhra Pradesh,010270189,Aaron Foundation Mission,Near Govt. Junior College Pathikonda KurnoolAndhra Pradesh-518380,7237845.00
7,2016-2017,Andhra Pradesh,010380030,AASARAA,9-400 Sriram Nagar Visalakshi NagarVisakhapatnam530043,7351.00
8,2016-2017,Andhra Pradesh,010370075,AASRA (Association for Active Service in Rural Areas),#6-140/A 7th Lane Babametta Dwaraka Nagara VizianagaramVizianagaram535002,0.00
9,2016-2017,Andhra Pradesh,010180233,ABDUL KALAM MINORITY EDUCATIONAL SOCIETY,Ashramam Street.Chinthalapudi534460,0.00
10,2016-2017,Andhra Pradesh,010180219,ABHAYA CHARITABLE TRUST,SURYA RESIDENCY FLAT NO 509OPP BSNL OFFICEAGRAHARAMELURU534001,0.00
11,2016-2017,Andhra Pradesh,010140437,ABHAYA KSHETHRAM CHARITABLE TRUST,BISMILLA NAGAR NEAR RAILWAY GATE RENIGUNTATIRUPATI517520,338209.96
12,2016-2017,Andhra Pradesh,010370081,abhimani foundation,tarakarama colonybobbili535558,0.00
13,2016-2017,Andhra Pradesh,010260388,ABHIVRUDHI MAHILA SANGAM,30/426 MUSTHAKHANPETMACHILIPATNAM521001,0.00
14,2016-2017,Andhra Pradesh,010120244,Abhyudaya Integrated Rural Development Society,D.No.8-1465 Kamban Chetla Veddhi Kalyandurg Anantapur -515867,0.00
15,2016-2017,Andhra Pradesh,010260236,Abhyudaya Mahila Mandali,Lurdu Nagar Gunadala Vijayawada KrishnaAndhra Pradesh-520004,0.00
16,2016-2017,Andhra Pradesh,010350091,Abode of Peace,"THIRD FLOOR 43-36-12 DONDAPARTHY JUNCTION 
RAILWAY STATION ROAD 
VISAKHAPATNAM 530016VISAKHAPATNAM530016",2285324.00
