S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2016-2017,Arunachal Pradesh,310570004,AGENCY FOR CULTURE HUMAN RESOURCES AND ENVIRONMENT DEVELOPMENT( A C H R E D),C/o Literature CentreKhonsa786630,3374885.00
2,2016-2017,Arunachal Pradesh,310570002,ALOMBRO MAYU YAKU CHI AMEY AROGA AMYAA,mayu II RoingLower Dibang Valley792110,0.00
3,2016-2017,Arunachal Pradesh,310570006,Arunachal Orphan Care Society,Namphuk Nalla PO-Kharsang Dist-ChanglangMiao792122,0.00
4,2016-2017,Arunachal Pradesh,310560008,BOUM KAKIR MISSION,BRIDGE POINT CHIMPUITANAGAR791113,0.00
5,2016-2017,Arunachal Pradesh,310540034,Catholic Church Welfare Society,Naharlagun Papum Pare Arunachal Pradesh -791110,8387040.50
6,2016-2017,Arunachal Pradesh,310560006,DIOCESE OF ITANAGAR,Bishops House MOWB IIItanagar Papum Pare791111,18771036.36
7,2016-2017,Arunachal Pradesh,310570007,DIOCESE OF MIAO,BISHOPS HOUSEMIAO CHANGLANG792122,10714666.67
8,2016-2017,Arunachal Pradesh,310610002,Essomi Foundation,Enzengo Roing Lower Dibang ValleyArunachal Pradesh-792110,0.00
9,2016-2017,Arunachal Pradesh,310540007,Future Generation,Vivek BuildingVivek Vihar H-Sector ItanagarPapumparaArunachal Pradesh-791113,1331722.00
10,2016-2017,Arunachal Pradesh,310590003,Indigenous Mission,Dumporijo Box-1 PO Daporijo Upper SubansiriArunachal Pradesh-791122,0.00
11,2016-2017,Arunachal Pradesh,310560005,ITANAGAR DIOCESAN EMPOWERMENT ASSOCIATION (IDEA),Bishops House MOWB IIItanagar Papum Pare791111,2707689.00
12,2016-2017,Arunachal Pradesh,310580001,Kameng Social Service Society,St. Joseph's School / St Joseph's Hospital New SeppaEast Kameng (Arunachal Pradesh)-791102,0.00
13,2016-2017,Arunachal Pradesh,310580006,Kameng Welfare Society,YangseyNaharlagun790102,0.00
14,2016-2017,Arunachal Pradesh,310590005,Kasturba Welfare Society,P.o-TalihaUpper Subansiri791122,0.00
15,2016-2017,Arunachal Pradesh,310540024,Mangyanam (Hope) Arunachal Pradesh,Don Bosco Centre Tigodo Village Yupia Papum Pare DistrictArunachal Pradesh-791110,0.00
16,2016-2017,Arunachal Pradesh,310540032,Manjushree Charitable Society,Manjushree Vidyapeeth Orphanage Tashi Jong TawangArunachal Pradesh-790104,22668664.00
17,2016-2017,Arunachal Pradesh,310530004,MON PAPLUNG JANGCHU CHOEKORLING KAGYU SOCIETY,JANG PO JANG PSTAWANG790105,2607197.52
18,2016-2017,Arunachal Pradesh,310540012,Nani Sala Foundation,Arunachal Front Building Post Box N0.202NaharlagunPapumpare Aarunachal Pradesh-791110,0.00
19,2016-2017,Arunachal Pradesh,310570003,New Era Society,Namphainong HBCA Mission Centre PO-Namphai-I Distt- ChanglangMiao792122,0.00
20,2016-2017,Arunachal Pradesh,310570005,NEWMAN EDUCATIONAL SOCIETY,NEOTAN VILLAGEMIAO CHANGLANG792122,16932253.35
21,2016-2017,Arunachal Pradesh,310540031,Nyishi Baptist Church Council,Model Village Naharlagun PapumpareArunchal Pradesh-791111,0.00
22,2016-2017,Arunachal Pradesh,310540002,Oju Welfare Association,Naharlagun  Arunachal Pradesh-,0.00
23,2016-2017,Arunachal Pradesh,310600003,PEMA MANI CHARITABLE TRUST,NYINGMA GONPATUTING792061,8562500.00
24,2016-2017,Arunachal Pradesh,310540010,R.K. Mossang Memorial Society,P.O. Jairampur ChanglangArunachal Pradesh-792121,0.00
25,2016-2017,Arunachal Pradesh,310550001,Ramakrishna Mission, Vivek NagarWest Siang -791001,172835.00
26,2016-2017,Arunachal Pradesh,310570001,Ramakrishna Mission, Narottam NagarTirap-786629,800000.00
27,2016-2017,Arunachal Pradesh,310540003,Ramakrishna Mission Hospital,RamaKrishna Mission Hospital P.O ItanagarArunachal Pradesh.-791113,2087914.00
28,2016-2017,Arunachal Pradesh,310550003,SAINT FRANCIS DE SALES COLLEGE SOCIETY,S.F.S. COLLEGEAALO791001,3540922.00
29,2016-2017,Arunachal Pradesh,310540018,Salesians of Don Bosco,Don Bosco Jully Itanagar PapumpareArunachal Pradesh-791111,0.01
30,2016-2017,Arunachal Pradesh,310540004,SEVA KENDRA ARUNACHAL EAST, Borduria TirapArunachal Pradesh-786630,5025896.25
31,2016-2017,Arunachal Pradesh,310560001,Subansiri Kristu Kiran Society, 791120,2709201.00
32,2016-2017,Arunachal Pradesh,310560007,TAJE MEMORIAL MULTIPURPOSE SOCIETY,GOHPUR TINALIITANAGAR791111,0.00
33,2016-2017,Arunachal Pradesh,020750007,Tangsa Baptist Churches Association,P.O. Jagun TinsukiaAssam-792122,87644.00
34,2016-2017,Arunachal Pradesh,310540043,Tarhuk Samaj,Village Kopila Post Office Damin District Kurung KumeyDamin791118,0.00
35,2016-2017,Arunachal Pradesh,310540001,Tibetan Multipurpose Cooperative Society,P.O.Tindglong  Dist. Lohit Arunachal Pradesh-,373314.00
