S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2015-2016,Andhra Pradesh,010270255,(BREADS) BHASKAR RURAL EDUCATION AND AGRICULTURE DEVELOPMENT SOCIETY.,H.No.MIG-35AP.HOUSING BOARdNOONEPALLI -POSTNANDYALKURNOOL -Dist.NANDYAL518502,0.00
2,2015-2016,Andhra Pradesh,010380020,4 THE PEOPLE SERVICE ORGANISATION,HNO 44-1-14B 1ST FLOOR SANTHINAGAR KAILASAPURAM ROAD SKML DEGREE COLLEGE THATICHETLAPALEMVISAKHAPATNAM530024,0.00
3,2015-2016,Andhra Pradesh,010260018,A M G India International,"DOOR NO: 5/728 
NH-16 MAIN ROAD
AMG PREM VIHAR CHILDREN HOME CAMPUSCHILAKALURIPET522616",560984286.78
4,2015-2016,Andhra Pradesh,010140004,A.P.Rural Reconstruction Mission,1-69 Besides KBR Hills  Cross Roads PilegChittoor Andhra Pradesh-517214,0.00
5,2015-2016,Andhra Pradesh,010160220,Aapi- Tana Hospital Trust,Ellayipalle(V) Mukkavarilpalle PO Obuvalipalli CuddapahAP-,326944.00
6,2015-2016,Andhra Pradesh,010270189,Aaron Foundation Mission,Near Govt. Junior College Pathikonda KurnoolAndhra Pradesh-518380,3545740.24
7,2015-2016,Andhra Pradesh,010370075,AASRA (Association for Active Service in Rural Areas),#6-140/A 7th Lane Babametta Dwaraka Nagara VizianagaramVizianagaram535002,0.00
8,2015-2016,Andhra Pradesh,010180233,ABDUL KALAM MINORITY EDUCATIONAL SOCIETY,Ashramam Street.Chinthalapudi534460,0.00
9,2015-2016,Andhra Pradesh,010180219,ABHAYA CHARITABLE TRUST,SURYA RESIDENCY FLAT NO 509OPP BSNL OFFICEAGRAHARAMELURU534001,0.00
10,2015-2016,Andhra Pradesh,010140437,ABHAYA KSHETHRAM CHARITABLE TRUST,BISMILLA NAGAR NEAR RAILWAY GATE RENIGUNTATIRUPATI517520,664812.77
11,2015-2016,Andhra Pradesh,010370081,abhimani foundation,tarakarama colonybobbili535558,7004.00
12,2015-2016,Andhra Pradesh,010260388,ABHIVRUDHI MAHILA SANGAM,30/426 MUSTHAKHANPETMACHILIPATNAM521001,0.00
13,2015-2016,Andhra Pradesh,010120244,Abhyudaya Integrated Rural Development Society,D.No.8-1465 Kamban Chetla Veddhi Kalyandurg Anantapur -515867,0.00
14,2015-2016,Andhra Pradesh,010260236,Abhyudaya Mahila Mandali,Lurdu Nagar Gunadala Vijayawada KrishnaAndhra Pradesh-520004,0.00
15,2015-2016,Andhra Pradesh,010350091,Abode of Peace,"THIRD FLOOR 43-36-12 DONDAPARTHY JUNCTION 
RAILWAY STATION ROAD 
VISAKHAPATNAM 530016VISAKHAPATNAM530016",6953197.00
16,2015-2016,Andhra Pradesh,010350244,ABUNDANT GRACE WELFARE ASSOCIATION,Rajagopal Puram Kandipudi post Satyavaram ViaVisakhapatnam531127,958958.89
17,2015-2016,Andhra Pradesh,010310049,Abundant Life Ministerial Associates,Fateekhanpet Pusalaya Street Dist: NelloreAndhra Pradesh-524003,11376372.00
18,2015-2016,Andhra Pradesh,010180217,ABUNDANT LIFE MINISTRIES,VENKATRAMA BAGHCHINTALAPUDI534460,3222630.00
19,2015-2016,Andhra Pradesh,010120169,Abyudaya Uvajana Sangham,Sreeranga Rajula Palli Parigi (Mandal)Anantapur Distt. (A.P.)-515212,0.00
20,2015-2016,Andhra Pradesh,010170157,Academicians Association for Liberation Peace and Education,Door no.15-4-5/4Luthergiri Campus Rajahmundry East GodavariAndhra Pradesh-533105,0.00
21,2015-2016,Andhra Pradesh,010230053,Academy of Gandhian Studies,18-3-49 Santi Nagar K T Road TirupatiChittoor517507,0.00
22,2015-2016,Andhra Pradesh,010140430,Academy of Grassroots Studies and Research of India,2-3-375/D Venkataramana Layout Near LIC OfficeTirupati517507,0.00
23,2015-2016,Andhra Pradesh,010120029,Accion Fraterna Trust,Accion Fraterna  Banglore High Way AnantpurAndhra Pradesh-515001,38866286.00
24,2015-2016,Andhra Pradesh,010180097,Action,"Krushna Sadan
Dr.Meda Ranga Prasada Rao Gardens
HUKUMPET P.O.
RAJAMAHENDRAVARAMRAJAMAHENDRAVARAM533106",3156350.00
25,2015-2016,Andhra Pradesh,010140073,Action for Community Service Society,V.Kota c/o Reddy Mess Enadu Vilekar PalamannerDistt. Chittoor A.P.-,0.00
26,2015-2016,Andhra Pradesh,010180009,Action for Development,DNO.2-6-25/1 Rama Rao Pet Tadipalligudam West Godavari A.P.-534101,729420.00
