S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2015-2016,Maharashtra,083930603,A J Foundation,Plot No 8 Survey No 288 Raisoni Industrial EstateHinjewadi Pune411057,0.00
2,2015-2016,Maharashtra,083780821,A Quest For Knowledge Hope Opportunity & Justice(khoj),Y Tadkeshwar Chawl Ramwadi Jogeshwari(east) MumbaiMaharashtra-40060,1591500.00
3,2015-2016,Maharashtra,083781197,A.K.MUNSHI YOJANA,J.T.SHETH MANDBUDDHI VIKAS KENDRA3RD PANJARAPOLE LANEC.P.TANKMUMBAIMUMBAI400004,0.00
4,2015-2016,Maharashtra,083840044,AADHAR BAHUUDESHIYA SANSTHA,New Plots  Near Station Road  Amalner 425401 District Jalgaon MaharashtraAmalner425401,0.00
5,2015-2016,Maharashtra,083781097,AAKAR CHARITABLE TRUST,The Phonix Mills Ltd 462Senapati Bapat MargLower Parel Mumbai Maharastra400013,800439.00
6,2015-2016,Maharashtra,083930225,Aalochana Cent.for Docu.& Res. On Women,11-b Kanchan Gali ErandhavanPune-,2070530.00
7,2015-2016,Maharashtra,083810020,Aamhi Aamachya Arogya Sathi,At Po Taluka : Kurkheda Gadchiroli441209  M.s.-,4733217.00
8,2015-2016,Maharashtra,083990185,aarambh,33-B Gitanjali Sector 17 VashiNavi Mumbai400703,3209702.67
9,2015-2016,Maharashtra,083781447,AARJU FOUNDATION,Room no 16 Shree Balkeswar Co opt Hsg Soc Ltd  Mahadev Bhai Rd  Kandiwali EastMumbai400101,1321190.00
10,2015-2016,Maharashtra,083990074,AASARA,B-24 Praful Nakhawa Chendani Koliwada Thane East Maharashtra-400603,0.00
11,2015-2016,Maharashtra,083781390,AASHISH FOUNDATION,UNIQUE INDUSTRIAL ESTATE122 TWIN TOWER LANEPRABHADEVI DADAR WEST400025,62354.54
12,2015-2016,Maharashtra,083781405,Aastha Parivaar,86-D KamgarNagar S.G.Barve Road Kurla- EastMumbai400024,16405919.00
13,2015-2016,Maharashtra,083950023,Aavishkar Society for Development of Mentally Handicapped,E-95 MIDC Mirjole RatnagiriMaharashtra-415639,108191.00
14,2015-2016,Maharashtra,083780857,Aawaaz-e-niswaan,Ist Floor Jain High School 84-samuel Street DongriMumbai(maharashtra)-,3521075.00
15,2015-2016,Maharashtra,083790031,ABDUL RAUF EDUCATIONAL WELFARE AND MULTIPURPOSE SOCIETY,WARD NO. 22 TILAKWADI OLD TOWN BULDANA MOBILE NO. 09923485757BULDANA443001,0.00
16,2015-2016,Maharashtra,083900052,Abhivyakti Media For Development,31-a Kalyani Nagar Anandvali Gangapur Road  Nashik Maharashtra-422005,2193177.17
17,2015-2016,Maharashtra,083781222,ABUNDANT LIFE MINISTRIES,27A CHAPPEL ROAD BANDRA WESTMUMBAI400050,1217862.00
18,2015-2016,Maharashtra,083781366,ACADEMY OF INDIAN MARKETING PROFESSIONALS,11 HEENA MADHU PARK SOCIETY 1ST FLOOR PLOT NO 128 1ST ROAD KHAR WESTMUMBAI400052,0.00
19,2015-2016,Maharashtra,083780317,Acil Navasarjan Rural Dev. Foundation,408  NEW UDYOG MANDIR NO.2 MOGUL LANE MAHIM (WEST)MUMBAI400016,0.00
20,2015-2016,Maharashtra,083930013,Action For Agricultural Renewal In Maharashtra,Bld No.2/23 A-braisoni Park  Market Yard PuneMaharashtra-411037,18259937.74
21,2015-2016,Maharashtra,083930291,Action For Self-reliance Hope&awareness,E-3/14 Salunke Vihar KondhwaPune 411048-,1873199.00
22,2015-2016,Maharashtra,083970070,Action for Women And Rural Development  AWARD,1st floor Sanket Complex  Near Gite Building  SataraSatara415002,1813986.00
23,2015-2016,Maharashtra,083990170,Action Research Centre,A-1/605 Shruti Park Kolshet RoadThane (West)400607,1550100.00
24,2015-2016,Maharashtra,083780396,Acworth Leprosy Hospital Society For Research Rehabilitaion & Edu. In Leprosy,Wadala BombayMaharashtra-400031,905447.00
25,2015-2016,Maharashtra,083781284,Adamjee Peerbhoy Educational and Welfare Institute,Flat No. 1 Ground floor  Grace Apartment  Opp. Chardham        Almeda Park  Bandra (W)Mumbai400050,0.00
26,2015-2016,Maharashtra,083780204,ADAPT Able Disabled All People Together,"Upper Colaba Road
Opp. Afghan Church
Colaba.MUMBAI400005",10489560.99
27,2015-2016,Maharashtra,083790048,ADARSH BAHUUDESHIYA MAHILA SEVA MANDAL,AT POST DHADBULDANA443106,0.00
28,2015-2016,Maharashtra,083910087,Adarsh Mahila Griha Udyog,C/o Shree Sales and Services ChandranagarOpp.Amba Mata MandirLatur413512,1129130.55
29,2015-2016,Maharashtra,083790041,Adarsh Rural Multipurpose Society,Khandvi Tq Jalgaon JamodJalgaon Jamod443001,0.00
30,2015-2016,Maharashtra,083770054,Adarsh Sevebhavi Sanstha,C/o Navsuve Niwas Lane No.-5 Samerthe Nagar Tal.-Kaij Dist.- BeedKaij431123,0.00
31,2015-2016,Maharashtra,083930645,ADHAR MANDAL,LOWER INDIRA NAGAR BIBWEWADIPune411037,100000.00
32,2015-2016,Maharashtra,083900015,Adharashram,491/6 Gharpure GhatNashik 422002-,0.00
