S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2015-2016,Rajasthan,125560088,Aadhar Research Institute,Post-Radoli KotkhawdaJaipur303908,2596028.00
2,2015-2016,Rajasthan,125690095,AAJEEVIKA BUREAU TRUST,39 Krishna Colony Behind CASA Training Centre Bedla RoadUdaipurUdaipur313001,40707741.00
3,2015-2016,Rajasthan,125560277,AASHITA FOUNDATION,B-21 TULSI MARG HANUMAN NAGAR KHATIPURAJAIPUR302021,7383176.00
4,2015-2016,Rajasthan,125560273,Academay for Socio Legal Studies,49 Vivek Nagar Station RoadJaipur302006,0.00
5,2015-2016,Rajasthan,125690065,Action Research and Training for Health Society,G 1-2 Satyam Ramgiri BadgaonUdaipur313011,14589034.00
6,2015-2016,Rajasthan,125680016,Adarsh saraswati Mahila Shiksha Evam Gramin Vikas Samiti Nayatila,1/235Housing Bord Colony TonkTonk304001,0.00
7,2015-2016,Rajasthan,125690073,Adarsh Shiksha Samiti,Patelo Ka MohellaWard No.7 Salumber UdaipurRajasthan-313027,0.00
8,2015-2016,Rajasthan,125690049,Adarsh Vidya Mandir Society, UdaipurRajasthan-,0.00
9,2015-2016,Rajasthan,125690031,Adivasi Vikas & Seva Samiti, UdaipurRajasthan-,0.00
10,2015-2016,Rajasthan,125560168,Adiwasi Sanskritik Sewak Sansthan,E-32-A Sarwasthi Nagar Opp.Sector-6Malviya Nagar JaipurRajasthan-302017,0.00
11,2015-2016,Rajasthan,125560144,Ajit Vyas Foundation for Social Development Society,396-Vasundhara Extention Goplapura By Passa Tank Rd.Jaipur -Rajasthan-302018,0.00
12,2015-2016,Rajasthan,125420023,Akhil Bhartiya Gramin Uthan Samiti,Tapukara-Kamalpur Road Po. Tapulkara Block TijaraDist. Alwar Rajasthan (StateChange-301707,0.00
13,2015-2016,Rajasthan,125680020,AL MUHAMMADIYA EDUCATION AND WELFARE SOCIETY,FAIZ MANZIL RAJBENTONK304001,0.00
14,2015-2016,Rajasthan,125570016,AL SUFFAH EDUCATIONAL AND CHARITABLE TRUST,Miyanji Ameriddin Nagar Kishanpura Po NanniyaiTa Pokaran342350,2303150.00
15,2015-2016,Rajasthan,125690062,Alakh Nayan Mandir,Inst. of Ophthalmology Ashok NagarUdaipur Rajasthan-313001,2284711.50
16,2015-2016,Rajasthan,125690064,Alert Sansthan,208-E Sardarpura  Behind Kalpana Nurshing HomeUdaipur Rajasthan-313001,12919872.89
17,2015-2016,Rajasthan,231650430,All India Federation Of Teacher Organisation,B-98 ROSE PUBLIC SCHOOL JAMUNAPURI MURLIPURA SCHEMEJAIPUR302039,1219780.00
18,2015-2016,Rajasthan,125690011,All Saints Girls Hostel,  Rajasthan-,2243237.71
19,2015-2016,Rajasthan,125420039,Alwar Mewat Institute Of Education And Development,P.NO.3 Patel Nagar Near Krishi Upaj MandiNew Doudpur Manna Ka Road301001,904960.00
20,2015-2016,Rajasthan,125680017,AMRAPALI PRASHIKSHAN SHANSTHAN,Karigar Mohalla Ward No. 4 Deoli District Tonk (RAJ)Deoli304804,0.00
21,2015-2016,Rajasthan,125610014,Anant Sh. Sukhramji Trust,Sri Ramdham Chowk  PO Birahi  Dist. JodhpurRajasthan-,0.00
22,2015-2016,Rajasthan,125690111,Animal Aid Charitable Trust,Ramgopal KumawatBada Ram Dwara Outdside Chand Pole Udaipur313001,25078598.00
23,2015-2016,Rajasthan,125410054,ANTAKSHARI FOUNDATION,KAKALWARA VILLAGE (ALAKHJI) DHASOOK POST ARAIN VIAARAIN VIA305813,6252909.00
24,2015-2016,Rajasthan,125690055,Apna Sansthan,Bhuwana  UdaipurRajasthan-,0.00
25,2015-2016,Rajasthan,125610055,Aprajita Sansthan,Behind Panchayat Sammiti Village/Post Balesar SattaShergarh342023,0.00
26,2015-2016,Rajasthan,125560091,Aravali Association for Rural Advancement Through Voluntary Action,R.No. 7 Patel Bhavan Jawahar Lal Nehru Marg JaipurRajasthan-,0.00
27,2015-2016,Rajasthan,125650009,Arogya Health Care Research Sansthan,ranisati roadsikar332001,0.00
28,2015-2016,Rajasthan,125690100,ARPAN SEVA SANSTHAN,7 MEERA NAGAR BEHIND SKY HEIGHT COMPLEX SHOBHAGPURA (MEWAR) CIRCLE- SUKHER 100 FT ROAD UDAIPURUDAIPUR313001,1573400.00
29,2015-2016,Rajasthan,125710007,Aryan Sansthan,D-44 Shivaji Nagar BaranBaran325205,0.00
30,2015-2016,Rajasthan,125690084,Asha Dham Ashram Society Udaipur,'B' Block Sajjan Nagar UdaipurRajasthan-313001,194909.59
31,2015-2016,Rajasthan,125620007,Asha Ka Jharna,Harlal Ka Kothi Nawalgarh Jhunjhunu Distt.Rajasthan-333042,5033179.85
32,2015-2016,Rajasthan,125560178,Awareness Training and Motivation for Action(ATMA),Village-Jagmalpura Post-Jorpura Via-Jobner JaipurRajasthan-303328,0.00
33,2015-2016,Rajasthan,125690101,BAAL SAHYOG SANSTHAN,33 A 2 NEW FATEHPURA OPPOSITE INCOME TAX DEPARTMENTUDAIPUR313001,47348493.41
34,2015-2016,Rajasthan,125420048,Baba Bhagwan Das Educational society,Vill Mothuka Tehsil Bansur District AlwarAlwar301401,112864.75
35,2015-2016,Rajasthan,125600001,Badhit Bal Vikas Kendra,132 Station Road Kota Distt.Rajasthan-324002,0.00
36,2015-2016,Rajasthan,125560002,Bal Rashmi Society,A-48 Shanti Path Tilak Nagar JaipurRajasthan-,5162351.85
37,2015-2016,Rajasthan,125560272,BAL SAMBAL BAL VIKAS AND ANUSANDHAN SANSTHAN,VILLAGE SIROHI TEH AMER CHANDWAJIJAIPUR303101,589808.69
38,2015-2016,Rajasthan,125560132,Bal Sansar Santha,Swasti B-88 Saraswati Marg Bajaj NagarJaipur302015,62226.82
39,2015-2016,Rajasthan,125470012,Bal Va Mahila Chetna Samiti,3 H 10 RC vyas colonyBhilwara311001,496000.00
