S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2012-2013,Jharkhand,337680005,Aanteeka,Behind S.B.I.(S.T.C.) Barmasia B. DeogharJharkhand-814112,430761.00
2,2012-2013,Jharkhand,337800152,Abhinav Kala Kendra,Vikas Nagar Road NO.-8 Latma Road Hatia RanchiJharkhand.-834003,0.00
3,2012-2013,Jharkhand,337730011,Abhinav Samaj Sevashram,Village- Dasedih P.O.-Doranda Distt- GirdihJharkhand-825412,0.00
4,2012-2013,Jharkhand,337840006,Abhinav Vikas Seva Samiti,P.O Barwadih LateharJharkhand-,0.00
5,2012-2013,Jharkhand,337730023,Abhivyakti Foundation,Himani Bhawan Besides Barganda Sub Post Office New Barganda GiridihGiridih815301,3996426.00
6,2012-2013,Jharkhand,337800192,ACET SWAROJGAR SANGH,Jerath CompoundMain Road HinooRanchi834002,0.00
7,2012-2013,Jharkhand,337710007,Action for Women and Rural Development (AWARD),Sahijana Maore GarhwaJharkhand-822114,0.00
8,2012-2013,Jharkhand,337660029,Adarsh Gram Vikas Seva Samiti,Vill. Nawadih Post- NawadihBokaro Steel City829144,0.00
9,2012-2013,Jharkhand,337820013,Adarsh Seva Sansthan,Opp. 4th Phase Adarsh Nagar Sonari JamshedpurJharkhand-,4533826.00
10,2012-2013,Jharkhand,337660001,Adhunik Mahila Utthan Samiti,Qr. No. 3-201 Sector-2-D Street-6 Bokaro Steel CityBokaro-827001,50000.00
11,2012-2013,Jharkhand,337740024,ADIVASI MAHILA SAMAJ SEVA KENDRA MAJHATOLI,Regd off Vill and P.O. - karaundhi  District - Gumla State - JharkhandGumla835207,0.00
12,2012-2013,Jharkhand,337730019,Adivasi Navkiran Seva Sansthan,Khambarand P.O.-Gandey GiridihJharkhand.-815312,48000.00
13,2012-2013,Jharkhand,337820012,Adivasi Pichri Jati Vikas Parishad,Gunda  P.O. Seema Gunda West SinghbhumJharkhand- 83240,0.00
14,2012-2013,Jharkhand,337800122,Agrarian Assistance Association Trust,At Post Maheshpur P S Angara RanchiJharkhand-835104,0.00
15,2012-2013,Jharkhand,337700004,Agrartian Assistance Association,P O Bandarjuri Chowk Near Forest Range OfficeDumka814101,74500.00
16,2012-2013,Jharkhand,337700020,Agricultural Integrated Development Project,Koroya Madhuadih Via- Guhiajori DumkaJharkhand-814101,0.00
17,2012-2013,Jharkhand,337800083,Agricultural Training Centre,Namkum RanchiJharkhand-834010,0.00
18,2012-2013,Jharkhand,337700011,Aid Foundation(All India Institute of Development Foundation),Jarmundi DumkaJharkhand-814141,0.00
19,2012-2013,Jharkhand,337820027,Akhil Bhartiya Adivasi Vikas Mandal,Manoharpur Vill. & P.O. Manoharpur West SinghbhumJharkhand-833104,0.00
20,2012-2013,Jharkhand,337800075,Akhil Bhartiya Sajal Shraddha Samudayik Vikas Samiti,B-29Sctor-IIIPO.Dhurwa RanchiJharkhand-834004,0.00
21,2012-2013,Jharkhand,337800215,Al Salam Welfare and Educational Trust,At Barhu PO Kokdoro KankeRanchi835006,0.00
22,2012-2013,Jharkhand,337790028,Alternative Development Society,Baralota Bye-Pass Road PO-Sudna Town/City/Distt.: DaltonganjJharkhand-822101,0.00
23,2012-2013,Jharkhand,337800042,Amar Jyoti Society,Preriton Ki Rani Sadan Panchuati Railway ColonyRanchi-Jharkhandd-834001,7758785.02
24,2012-2013,Jharkhand,337730014,Ambedkar Social Institute,Bhandaridih (Behind Vet. Hospital) GirdihJharkhand-815301,1706300.00
25,2012-2013,Jharkhand,337800115,Aniketa Ascharya Charitable Foundation,Metro Lane  Ratu Road RanchiJharkhand-834001,0.00
26,2012-2013,Jharkhand,337740009,Animation Rural Outreach Society,Arouse Society Sasai Road Post- + Distt.- GumlaJharkhand-835207,7179729.00
27,2012-2013,Jharkhand,337750034,Anupam Mahila Chetna Samiti,Ravindra Path HazaribaghJharkhand-825301,80535.00
28,2012-2013,Jharkhand,337660025,ANUPAMA SEWASHRAM,TARA GUPTA BHAWAN INDRAPURI ROAD ROAD NO. - 3 RATU ROADRANCHI834005,0.00
29,2012-2013,Jharkhand,337800198,Arohi Anusuchit Jati Avam Janjati Mahila Vikas Parisad,93 Anandpur P.o.-DorandaRanchi834002,0.00
30,2012-2013,Jharkhand,337810003,As-Salam Educational Centre,At.PO-Shrikhund(Gumani) Via- BarharwaSahibganj-Jharkhand-811601,23174887.80
31,2012-2013,Jharkhand,337800144,ASHA,Association for Social and Human Awareness. H.NO.A/21 Kishan SinghColony Station Road Ranchi-834001-834001,1658947.00
32,2012-2013,Jharkhand,337680043,Ashray,Dangalpara P.O. Madhupur Madhupur Distt. DeogharJharkhand-815353,0.00
33,2012-2013,Jharkhand,337800195,ASIAN INSTITUTE FOR SUSTAINABLE DEVELOPMENT,SREENIBAS ASHA SHREE GARDEN ROAD MORABADIRANCHI834008,0.00
34,2012-2013,Jharkhand,337820066,ATUR BANDHAB MISSION,AT-PARDIH CHAWK NH-33PO-MANGOJAMSHEDPUR831012,0.00
35,2012-2013,Jharkhand,337790002,Auranga Gramin Vikas Samiti,Tumbagara P.O. Ranki KalaPalamau-822126,442340.00
36,2012-2013,Jharkhand,337660027,Ayo Aidari Trust,Manika Sadan Karharbil Jahertola PO- ShivpaharDist-Dumka.Dumka814101,1020964.00
37,2012-2013,Jharkhand,337830005,Badlao Foundation,Near Chittaranjan Railway StationMihijam815354,13307535.18
38,2012-2013,Jharkhand,337750088,BANBASI MAHILA KENDRA,VILL - PO- AARAKATA KUJURAMGARH825316,0.00
39,2012-2013,Jharkhand,337730004,Banvasi Vikas Ashram,Vill+Post- Atkaa Via Bagoder Dist. GiridhJharkhand-815316,931850.00
40,2012-2013,Jharkhand,337780011,Bengali Girls Middle School,P.O. & Distt. Pakur Pakur Jharkhand -816107,70034.44
41,2012-2013,Jharkhand,337800069,Bethel Mission (A Social & Welfare Society),At. & P.O. Boreya Ranchi Jharkhand -835240,9538340.98
42,2012-2013,Jharkhand,337820073,BETHEL OUTREACH MINISTRY,BETHEL COMPOUND SURDA EAST SIMGHBHUMGHATSILA832303,877419.38
43,2012-2013,Jharkhand,337800085,Bharat Mata Hospital,Chotamuri P.O. District- RanchiJharkhand -835101,8879257.00
44,2012-2013,Jharkhand,337820022,Bharat Seva Shram Sangha,Village & P.O. Barajpuri East SinghbhumJharkhand-832002,156338.00
45,2012-2013,Jharkhand,337820026,Bharat Sevashram Sangha -Leprosy Control,Rovers Meet RoadSonari Jamshedpur(W)Singhbhum-Jharkhand-831011,434699.00
46,2012-2013,Jharkhand,337750037,Bharatiya Jan Jagriti Kendra,P.O. Ichak HazaribaghJharkhand-825402,0.00
47,2012-2013,Jharkhand,337700017,Bharatnya Charisti Seva Dal Trust,Lalgarh Madupur DumkaJharkhand-815353,11153742.30
48,2012-2013,Jharkhand,337800047,Bhartiya Kisan Sangh,Saraswati Nagar KamreRatu Block835214,5016199.00
49,2012-2013,Jharkhand,337680012,Bhartiya Manav Vikash Seva Sansthan,Saheed Ashram Road Post-B. DeogharDeoghar (Jharkhand)-814112,424651.00
50,2012-2013,Jharkhand,337800210,BHOJPURI NAGPURI KALA SANGAM,PRADHAN MANSION NORTH OFFICE PARA DORANDARANCHI834002,0.00
