S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2012-2013,Arunachal Pradesh,310570002,ALOMBRO MAYU YAKU CHI AMEY AROGA AMYAA,mayu II RoingLower Dibang Valley792110,0.00
2,2012-2013,Arunachal Pradesh,310540034,Catholic Church Welfare Society,Naharlagun Papum Pare Arunachal Pradesh -791110,8760734.00
3,2012-2013,Arunachal Pradesh,310580004,CHAYANG MISSION,CHAYAANG TAJOEAST KAMENG790102,0.00
4,2012-2013,Arunachal Pradesh,310560006,DIOCESE OF ITANAGAR,Bishops House MOWB IIItanagar Papum Pare791111,8599593.50
5,2012-2013,Arunachal Pradesh,310610002,Essomi Foundation,Enzengo Roing Lower Dibang ValleyArunachal Pradesh-792110,0.00
6,2012-2013,Arunachal Pradesh,310540007,Future Generation,Vivek BuildingVivek Vihar H-Sector ItanagarPapumparaArunachal Pradesh-791113,3812415.00
7,2012-2013,Arunachal Pradesh,310590003,Indigenous Mission,Dumporijo Box-1 PO Daporijo Upper SubansiriArunachal Pradesh-791122,0.00
8,2012-2013,Arunachal Pradesh,310560005,ITANAGAR DIOCESAN EMPOWERMENT ASSOCIATION (IDEA),Bishops House MOWB IIItanagar Papum Pare791111,2476738.00
9,2012-2013,Arunachal Pradesh,310580001,Kameng Social Service Society,St. Joseph's School / St Joseph's Hospital New SeppaEast Kameng (Arunachal Pradesh)-791102,1970964.00
10,2012-2013,Arunachal Pradesh,310590005,Kasturba Welfare Society,P.o-TalihaUpper Subansiri791122,0.00
11,2012-2013,Arunachal Pradesh,310540024,Mangyanam (Hope) Arunachal Pradesh,Don Bosco Centre Tigodo Village Yupia Papum Pare DistrictArunachal Pradesh-791110,2828440.00
12,2012-2013,Arunachal Pradesh,310540032,Manjushree Charitable Society,Manjushree Vidyapeeth Orphanage Tashi Jong TawangArunachal Pradesh-790104,20073357.00
13,2012-2013,Arunachal Pradesh,310540039,MEDO WELFARE SOCIETY,YM Building Near State Library E-SectorItanagar791111,0.00
14,2012-2013,Arunachal Pradesh,310540012,Nani Sala Foundation,Arunachal Front Building Post Box N0.202NaharlagunPapumpare Aarunachal Pradesh-791110,0.00
15,2012-2013,Arunachal Pradesh,310540031,Nyishi Baptist Church Council,Model Village Naharlagun PapumpareArunchal Pradesh-791111,0.00
16,2012-2013,Arunachal Pradesh,310540002,Oju Welfare Association,Naharlagun  Arunachal Pradesh-,0.00
17,2012-2013,Arunachal Pradesh,310600003,PEMA MANI CHARITABLE TRUST,NYINGMA GONPATUTING792061,1498314.60
18,2012-2013,Arunachal Pradesh,310540010,R.K. Mossang Memorial Society,P.O. Jairampur ChanglangArunachal Pradesh-792121,0.00
19,2012-2013,Arunachal Pradesh,310550001,Ramakrishna Mission, Vivek NagarWest Siang -791001,559466.00
20,2012-2013,Arunachal Pradesh,310570001,Ramakrishna Mission, Narottam NagarTirap-786629,2444666.00
21,2012-2013,Arunachal Pradesh,310540003,Ramakrishna Mission Hospital,RamaKrishna Mission Hospital P.O ItanagarArunachal Pradesh.-791113,1152500.00
22,2012-2013,Arunachal Pradesh,310550003,SAINT FRANCIS DE SALES COLLEGE SOCIETY,S.F.S. COLLEGEAALO791001,1095029.00
23,2012-2013,Arunachal Pradesh,310540018,Salesians of Don Bosco,Don Bosco Jully Itanagar PapumpareArunachal Pradesh-791111,0.00
24,2012-2013,Arunachal Pradesh,310540004,SEVA KENDRA ARUNACHAL EAST, Borduria TirapArunachal Pradesh-786630,33440217.00
25,2012-2013,Arunachal Pradesh,310560001,Subansiri Kristu Kiran Society, 791120,12004175.00
26,2012-2013,Arunachal Pradesh,310560007,TAJE MEMORIAL MULTIPURPOSE SOCIETY,GOHPUR TINALIITANAGAR791111,0.00
27,2012-2013,Arunachal Pradesh,020750007,Tangsa Baptist Churches Association,P.O. Jagun TinsukiaAssam-792122,0.00
28,2012-2013,Arunachal Pradesh,310540001,Tibetan Multipurpose Cooperative Society,P.O.Tindglong  Dist. Lohit Arunachal Pradesh-,3124192.00
