S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2012-2013,Uttarakhand,347920007,Aarohi,P.o. Peora Vil lage Satoli Distt. NainitalUttaranchal-263138,4800142.00
2,2012-2013,Uttarakhand,347900173,AASRAA TRUST,119 Phase 1 Vasant ViharDehradun248001,1000.00
3,2012-2013,Uttarakhand,347860002,Adams Girls Hostel,Almora Uttaranchal -263601,0.00
4,2012-2013,Uttarakhand,347970012,ADARSH BAHUUDDESHIA JAN KALYAN SAMITI,MOHALLA KAZIBAGHKASHIPUR244713,0.00
5,2012-2013,Uttarakhand,347970011,Adarsh Sewa Sanstha,Indra Colony Lane 2Rudrapur263153,0.00
6,2012-2013,Uttarakhand,347910019,ADARSH YUVA SAMITI,DANDI IBRAHIMPUR  POST  BAHADRABADHARIDWAR249402,0.00
7,2012-2013,Uttarakhand,347890005,Advaita Ashram,Po. Mayavati Via Lohaghat Distt. ChampawatUttaranchal -262424,11043227.30
8,2012-2013,Uttarakhand,347900036,Agape,173-C Rajpur Road DehradunUttaranchal-248009,16712795.79
9,2012-2013,Uttarakhand,347900096,Agnes Kunze Society,Pari Mahal D-55 aman ViharVillage Chidowali Kandoli P O Sahastradhara Road,11929156.63
10,2012-2013,Uttarakhand,347960044,Ajatananda Interreligious Trust,H. No- 212Tapovan249192,2030052.00
11,2012-2013,Uttarakhand,347960001,AKHANDA YOGA DHAM TRUST,Sree Mangal Yoga and Nature cure Centre Muni-Ki- Reti PO:RishikeshTehri Garhwal  Uttranchal-249201,0.00
12,2012-2013,Uttarakhand,347860016,AMAN,Hussain Manzil Narsinghbari Post Almora Dist. AlmoraUttranchal-263601,2582790.14
13,2012-2013,Uttarakhand,347900147,Amar Jyoti Bal Vikas Sansthan,Lal Tappar Sai Mandir Hardwar RoadP.O. Resham Majri248004,774477.40
14,2012-2013,Uttarakhand,347960049,Anand Prakash Yoga Ashram Trust,Village Tapovan  Shivanand NagarVillage Tapovan249192,0.00
15,2012-2013,Uttarakhand,347910012,Anath Shishu Palan Trust Of India,Shri Ram Ashram Shyampur Distrt. Haridwar -,5652620.00
16,2012-2013,Uttarakhand,347900168,Anusuchit Jati Mahila Utthan Samiti,117 Khurbura StreetDehradun248001,0.00
17,2012-2013,Uttarakhand,347970004,Arpit Sewa Sansthan,Vill-Nandpur Narka  Topa Bazpur Udham Singh NagarUttranchal-262401,0.00
18,2012-2013,Uttarakhand,347960046,Asha Kiran Sewa Ashram,NarendranagarNarendranagar249175,0.00
19,2012-2013,Uttarakhand,347920033,ASHA KIRAN SOCIETY,PROVINCIAL HOUSE ST MARYS CONVENT RAMNEE PARKNAINITAL263002,407570.00
20,2012-2013,Uttarakhand,347990020,Association for Rural Planning and Action,Helpiya AskotPithoragarh-Uttranchal-262501,3671048.50
21,2012-2013,Uttarakhand,347900088,Aurovalley Ashram Sosiety,Aurovalley Ashram Rishidwar RaiwalaDehradun-Uttranchal-249205,8508179.45
22,2012-2013,Uttarakhand,347990018,Avani,P.O.- Tripuradevi Via- BeringPithoragarh-Uttranchal-262531,10819546.09
23,2012-2013,Uttarakhand,347880014,Badrish Kirti Jan Kalyan Samiti,GopeshwarGopeshwar246401,0.00
24,2012-2013,Uttarakhand,347900070,Balvikas Kendra,173 Rajpur Road DehradunUttranchal -248009,5789493.00
25,2012-2013,Uttarakhand,347920015,Bareilly Dioceson Social Servicce Centre,Fonseca Estate KathgodamHaldwaniNainital-Uttranchal-263126,12743383.36
26,2012-2013,Uttarakhand,347900119,Basharat Shikska and Vikas Samiti,Vill-Bhuddi Shimla Road Dehradun DehradunUttranchal-248001,0.00
27,2012-2013,Uttarakhand,347910008,Bharat Mata Janhit Trust,Raghava Vatika Haripurkalan SaptsarovarHardwal (Uttranchal)-249410,1717756.53
28,2012-2013,Uttarakhand,347900050,Bharat Susamachar Samiti,Kulhan P.O. Sahastradhara RoadDehradun Uttranchal-248001,39452196.00
29,2012-2013,Uttarakhand,347900022,Bharitya Gramothan Sansthan,Gram & Post  Dandi DehradunUttaranchal-248145,120063.00
30,2012-2013,Uttarakhand,347980015,Birja Gramin Jan Vikas Siksha Sansthan,ShyampurChinyalisour249196,0.00
31,2012-2013,Uttarakhand,347940005,Catholic Diocese Of Bijnore,Kotdwar Pauri GarhwalUttaranchal-246149,30176465.08
32,2012-2013,Uttarakhand,347900162,CENTER FOR BUSINESS AND ENTREPRENUERIAL DEVELOPMENT SOCIETY,14 Indira Nagar P.O. New  forestDehradun248006,25000.00
33,2012-2013,Uttarakhand,347920016,Central Himalayan Environment Association,06 Waldorf CompoundMallital263001,2552781.17
34,2012-2013,Uttarakhand,347860022,CHANDRA MATRI EVAM BAL KALYAN SAMITI,MAA SARASWATI UPASANA MANDIR PRANAM NIVASP.O. KAUSANI263639,509296.93
35,2012-2013,Uttarakhand,347900072,CHILDREN HOME,Bhogpur Dehra DunUttaranchal -248143,9299111.04
36,2012-2013,Uttarakhand,347960027,Christian Academy Rural Welfare Movement,Bel Road P.O.Box 5 Kotdwar (Garhwal)Uttaranchal-,935940.00
37,2012-2013,Uttarakhand,347900101,Christian Retreat & Study Centre,105 Old Rajpur Road DehradunUttaranchal-248009,304646.00
38,2012-2013,Uttarakhand,347900079,Cni Girls Inter College,51 Rajpur Road DehradunUttaranchal-,0.00
39,2012-2013,Uttarakhand,347990017,Creative Attempts In Rural Development Society,PO- Jhulaghat PithoragarhUttranchal-262526,0.00
40,2012-2013,Uttarakhand,347960006,Daliyon Ka Dagriya,P.O. Box - 44 Birla Parisar Amra Kunj SrinagarTehri (Uttranchal)-246174,0.00
41,2012-2013,Uttarakhand,347920037,DANPUR HIMALIYAN RURAL AND AGRICULTURE SOCIETY,DANI BHAWAN NEAR MUKHANI CHORAHA KALADUNGI ROADHALDWANI263139,0.00
