S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2012-2013,Delhi,231661200,“AASHALATA” VICTORIA WILKINSON MEMORIAL CHARITABLE TRUST (REGD),L-96-D Second Floor Saket New Delhi -110017Delhi110017,2747656.00
2,2012-2013,Delhi,231650956,A K Medical & Research Centre,504 Chamalian Road Near Idgah Delhi-110006,0.00
3,2012-2013,Delhi,231661198,AADHAR,A-361 MEERA BAGHNEW DELHI110087,53012.47
4,2012-2013,Delhi,231660628,Aagaz Foundation,Shaheed Bhawan 18/1 Aruna Asaf Ali MargQutab Institutional Area New Delhi-110067,0.00
5,2012-2013,Delhi,231660554,Aakansha Samiti,E- 437/(25YARDS) RAGHUBIR NAGAR NEW DELHI DELHI-110027RAGHUBIR NAGAR110027,0.00
6,2012-2013,Delhi,231650652,Aakar,19 Gulmohar ParkNew Delhi-110049,13226587.58
7,2012-2013,Delhi,231661026,AAM FOUNDATION,Valmiki Temple 1 Vasant Gaon Vasant ViharNew Delhi110057,32428916.00
8,2012-2013,Delhi,231650944,Aanchal Charitable Trust,148-ADDA Flats Mansarover Park110032,17021999.00
9,2012-2013,Delhi,231661033,Aarohan,B-127 Malviya NagarNew Delhi110017,1127002.13
10,2012-2013,Delhi,231661063,AASTHA  FOUNDATION,12 G F TANSEN MARGNEW DELHI110001,530289.00
11,2012-2013,Delhi,231661406,AATMIK ARADHANA CHARITABLE TRUST,H N 14 Gali No 6 Biharipur Colony Near CRPF Camp Khajoori KhasDelhi110094,0.00
12,2012-2013,Delhi,231660407,ABHAS- Action Beyond Help and Support,A201Yamuna Apartments AlaknandaNew Delhi-110019,13793729.23
13,2012-2013,Delhi,231660767,Abhivyakti Foundation,Room No. 403 1/18 B Dreamland Asaf Ali Road New Delhi -110002,274800.00
14,2012-2013,Delhi,231661408,ABILITY UNLIMITED FOUNDATION,D168 BATHLA APARTMENTS IP EXTN PATPARGANJDELHI110092,3186087.75
15,2012-2013,Delhi,231660066,Academy of Fine Arts & Literature,4/6 Siri Fort Institutional Area  New Delhi -,0.00
16,2012-2013,Delhi,231661203,ACCESS Development Services,22 Ground Floor Hauz Khas VillageNew Delhi110016,185444202.06
17,2012-2013,Delhi,231650916,Acharya Sushil Muni Memorial Trust,C-599 Defence Colony New Delhi -110024,0.00
18,2012-2013,Delhi,231661299,Action Aid Association,R 7 Hauz Khas EnclaveNew Delhi110016,459219.00
19,2012-2013,Delhi,231650125,Action for Ability Development and Inclusion,2 Balbir Saxena Marg Huaz KhasNew Delhi -110016,42486.00
20,2012-2013,Delhi,231650903,Action For Autism,C-18 Chirag EnclaveNew Delhi-110048,6470402.35
21,2012-2013,Delhi,231650089,Action For Food Production,25/1-a Institutional Area Pankha Road Janakpuri New Delhi-110058,26082955.26
22,2012-2013,Delhi,231661051,ACTION FOR PERFECT CHARITY,D - 162 POCKET - B MAYUR VIHAR PHASE - II NEW DELHIDELHI110091,10734.39
23,2012-2013,Delhi,231660546,Action for Resource Development in Health-Education by Youth Association,E-97 D.D.A. Colony Khyala New Delhi -110018,186840.00
24,2012-2013,Delhi,231650807,Action For Self Reliance & Alternative,G1/456-457 Dalmil Road Uttam NagarNew Delhi110059,16105018.00
25,2012-2013,Delhi,231650276,Action India,5/27-a Jangpura - B  New Delhi-110014,8580295.00
26,2012-2013,Delhi,231660452,Adaan Foundation,F-7B DDA Flats Munirka New Delhi -110067,0.00
27,2012-2013,Delhi,231660938,ADHARSHILA,S 519 GREATER KAILASH 2NEW DELHI110048,9387253.00
28,2012-2013,Delhi,231660849,Adhyatmic Vikas Shiksha Sanstha,515 E (A-347) Buddha MargMandawali Fazalpur110092,1134600.00
29,2012-2013,Delhi,231650822,Adhyatmik Sadhana Sangh,C-block Naraina Industirial AreaNew Delhi `-110028,481534.00
30,2012-2013,Delhi,231660313,Adi Gram Samiti,Sector 'B' Pocket-I Flat no.1106 AVasant KunjNew Delhi-110070,0.00
31,2012-2013,Delhi,231650990,Adishakti Laboratory For The Theatre Art Research  Public Charitable Trust,Triveni Apartments Flats No. 106 Block -b Phase - 1 Sheikh SaraiNew Delhi-110017,460020.00
32,2012-2013,Delhi,231660381,Adopt,606Ansal Bhawan 16Kasturba gandhi MargNew Delhi-110001,643500.00
33,2012-2013,Delhi,231650923,Advanced Leadership Training Centre,24-a Opp. Anupam Sfs Flats Zaidullah Zaib Extn MehrauliNew Delhi-110030,12616678.02
34,2012-2013,Delhi,231661093,ADVANCEMENT OF WELFARE ACTION FOR RELIEF EVERYWHERE,B 127 VIKASH NAGAR VILL HASTSALNEW DELHI110059,0.00
35,2012-2013,Delhi,231650915,Adventist Development & Relief Agency India,11 Hailey RoadNew Delhi -110001,141220207.62
36,2012-2013,Delhi,231661204,AFRICAN STUDIES ASSOCIATION OF INDIA,AFRICA DIVISION SCHOOL OF INTERNATIONAL STUDIES JAWAHARLAL NEHRU UNIVERSITYNEW DELHI110067,674473.00
37,2012-2013,Delhi,231661327,AFS INTERCULTURAL PROGRAMS INDIA,M-9 SECOND FLOOR LAJPAT NAGAR - IINEW DELHI110024,16265000.00
38,2012-2013,Delhi,231660622,Aga Khan Agency for Habitat India,Sarojini House 2nd Floor 6 Bhagwan Dass RoadNew Delhi-110001,3358944.00
39,2012-2013,Delhi,231650072,Aga Khan Foundation,Sarojini House (2nd Floor) 6 Bhagwan Dass RoadNew Delhi-110001,844478301.00
40,2012-2013,Delhi,231660163,Agewell Foundation,M-8A Lajpat Nagar - II166110024,1110098.00
41,2012-2013,Delhi,231650746,AGNEL CHARITIES (AGNEL SEVA SANGH) DELHI,Father Agnel Ashram  Gautam NagarNew Delhi-110049,3935733.00
42,2012-2013,Delhi,231660748,Agragami India,4 Community Shopping Centre Anupam Apartments SiddulajabNew Delhi-110068,31971331.00
43,2012-2013,Delhi,231660746,Agricultural & Organic Farming Group - India,29/201 East End Apartments Mayur Vihar Phase-I Extn.Delhi -110009,5856898.00
44,2012-2013,Delhi,231660594,AHIMSA,C/o Seth  Flat No.201E Nagarjuna ApartmentsChilla Regulator DELHI-110096,971929.54
45,2012-2013,Delhi,231660503,Ahimsa Foundation,21 Skipper House 9 Pusa Road New Delhi -110005,0.00
46,2012-2013,Delhi,231660629,Aident Social Welfare Organisation,# B-22 3rd Floor Gazipur Village GazipurDelhi110096,1881149.00
47,2012-2013,Delhi,231650972,Aids Awareness Group,119 Humayunpur (g.f) Safdarjang EnclaveNew Delhi  -110029,63434.00
48,2012-2013,Delhi,231660900,AKANKSHA WELFARE  FOUNDATION,"20 ANSARI ROAD GROUND FLOOR
DARYA GANJ NEW DELHI-110002NEW DELHI110002",0.00
49,2012-2013,Delhi,231661062,Akhand Param Dham,Opposit Pocket-R Dilshad GardanDelhi110095,3437709.33
50,2012-2013,Delhi,231660186,Akhil Bharatiya Antyodaya Sansthan,18/489 Trilok Puri Delhi -110091,10577552.00
51,2012-2013,Delhi,231660942,AKHIL BHARTIYA FAUJI MANAV KALYAN SEVA SANSTHA,A-162 GALI No. 16 SINDHU FARM ROAD MITHAPUR EXT. BADARPUR NEW DELHI-110044.NEW DELHI110044,0.00
