S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Manipur,194130323,ABUNDANT LIFE MINISTRY,LAMNENGTE INNFIRST STREET NEW NAMBULAND795001,0.00
2,2014-2015,Manipur,194130427,ACTION FOR SOCIAL JUSTICE ORGANIZATION,SOIBAM LEIKAI AYANGPALI ROADIMPHAL EAST795001,0.00
3,2014-2015,Manipur,194130092,Action For Welfare Awakening In Rural Environment,Thangmeiband Imphal  Manipur-795001,0.00
4,2014-2015,Manipur,194160098,Action for Woman and Child Advancement,New ZovengImphal795128,0.00
5,2014-2015,Manipur,194140057,Action of Women in Development,Wino BazarUkhrul795142,2153885.00
6,2014-2015,Manipur,020780133,AGAPE CHRISTIAN OUTREACH MISSION INDIA,"ANUGRAHA NIWAS. RATENPHAI WW II OLD WORKSHOP
LEIKAI. P.O. PALLEL. CHANDEL DISTRICT. MANIPUR
795135.CHANDEL795135",0.00
7,2014-2015,Manipur,194160059,Agape Museum,Post Box 110Opposite Tuibuong Petrol PumpChurachandpur,0.00
8,2014-2015,Manipur,194130248,Agent for Social Change (ASOC),C/O  Principal Prima Donna English High School Thangmeiband LilashingKhongnangkhongImphal Manipur-795010,0.00
9,2014-2015,Manipur,194130095,All Manipur Mentally Handicapped Welfare Organisation,Keishamthong Imphal Manipur-795001,0.00
10,2014-2015,Manipur,194130061,All Manipur Womens' Association,Keishamthong Imphal  Manipur-795001,0.00
11,2014-2015,Manipur,194130294,All Women and Child Development,Chingamathak First Floor Electricity BuildingImphal West(Manipur)-795001,0.00
12,2014-2015,Manipur,194160080,Amazing Grace Ministry Asia,Bijang Vengnom P. O. Box - 161Churachandpur795128,350068.21
13,2014-2015,Manipur,194180003,Analon Christian Development Committee,Anallon Christian Institute CampusLambung795127,0.00
14,2014-2015,Manipur,194190006,Apunba Mahei Shanglem,Ishok PO Nambol BishnupurManipur-795134,0.00
15,2014-2015,Manipur,194190023,ASSOCIATION FOR RURAL DEVELOPMENT AND WOMEN EMPOWERMENT,KeinouP.O. Nambol795135,2133890.00
16,2014-2015,Manipur,194130431,Association for Rural Maintenance Services,Pukhao Iranpham PO PangeiImphal795114,0.00
17,2014-2015,Manipur,194130278,Association for Social Advancement and Resource Authority,Awang Sekmai Imphal West DistrictAndhra Pradesh-795136,0.00
18,2014-2015,Manipur,194150063,Association For Welfare And Rural development,Church road ColonySenapati795106,0.00
19,2014-2015,Manipur,194170024,Assumption Parish,Catholic Church New Awangkhul  B.p.o.-lamphalpatTamenglong Manipur-795004,2160892.00
20,2014-2015,Manipur,194130348,Auxiliary Service for Human Affairs,H.O. Asha Yaiphakol Sagolmang Bazar P.O. PangeiImphal795114,0.00
21,2014-2015,Manipur,194130042,Awang Jiri Nupi Marup,Nambol  ImphalManipur-795134,0.00
22,2014-2015,Manipur,194130054,Bashikong Chanura Sinlon Lup,Ningom Thongjao ImphalManipur-,0.00
23,2014-2015,Manipur,194160057,Bethany Christian Institute,Post Box No.-23 Family LaneChuruchandpur Manipur-795128,0.00
24,2014-2015,Manipur,194160099,Bible Hill outh Club,Rengkai Bible HillChurachandpur795128,6802.38
