S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Orissa,105020343,“SUDHA”,Ramachandi Balikuda Sahi  Station RoadPuri752002,0.00
2,2014-2015,Orissa,104930025,A COMPENSSION FOR TROUBLE SOULS OF INDIA,AT-DENGINIPADARP.O-LUHAGUDI761015,0.00
3,2014-2015,Orissa,104830238,AABAHANA,MALYABANTAT/P.O-NACHUNI752028,0.00
4,2014-2015,Orissa,104830098,Aaina,765 Sahid Nagar Bhubaneswar KhurdaOrissa-751007,10839868.81
5,2014-2015,Orissa,105060084,Aamara Biswas,KamalibazarSambalpur768001,1456429.73
6,2014-2015,Orissa,105020256,Aarkashree,Konark Puri Orissa -752111,0.00
7,2014-2015,Orissa,104940010,Aasha,At/po: Purunabasanta Nalibar JagatsinghpurOrissa-754104,0.00
8,2014-2015,Orissa,104860201,AASHRAYA,At - Manitiri PO- BalichandrapurCuttack754205,0.00
9,2014-2015,Orissa,104930030,AASTHA,Om shanti colonyParalakhemundi761201,0.00
10,2014-2015,Orissa,105020293,Abhilash,At/Po-Pipili Distt.=PuriOrissa-752104,0.00
11,2014-2015,Orissa,104870184,ABHYUDAYA,BHATLIBARGARH768030,0.00
12,2014-2015,Orissa,104960045,Accord,At/po-ponchada Via-kakirigummaKoraput Orissa-,0.00
13,2014-2015,Orissa,105020073,Acharya Harihar Sishu Bhawan,At/po Sakhigopal  PuriOrissa-752014,0.00
14,2014-2015,Orissa,104860087,Action For Better Living And Environment,Jangyachhak Angulai KendrapadaOrissa-,2060942.00
15,2014-2015,Orissa,105030088,ACTION FOR INDIA OUTREACH,AT- G UDAYAGIRIP O-G UDAYAGIRI762100,253091.00
16,2014-2015,Orissa,105050026,Action for Protection of Wild Animals(APOWA),At-HatapatanaPo-Kadaliban Dist-KendraparaDist-Kendrapara754222,980089.00
17,2014-2015,Orissa,104930022,ACTION FOR SOCIAL DEVELOPMENT,AT-MOHANAP.O-MOHANA761015,0.00
18,2014-2015,Orissa,104960043,Action For Social Human Alme,P.o.tolona  Rayagada -765022.-,0.00
19,2014-2015,Orissa,104830082,Action Research And Orientation Of Human Values Through Experiment &,Entertainment(arohee)n3-107irc  VillagenayapallibhubaneswarKhurda Orissa.-751015,0.00
20,2014-2015,Orissa,104840048,Action Research For Health And Socio Economic Development,At:ramjee Squarepo:patnagarh Bolangir Orissa -767025,0.00
21,2014-2015,Orissa,104950056,Action Society for rural Activities and Youth Affairs,At/Po-Golamunda KalahandiOrissa-766022,0.00
22,2014-2015,Orissa,105020103,Adarsa Sikshya Kendra, BelpadajatniKhurda  Orissa.-,0.00
23,2014-2015,Orissa,104840076,ADARSHA,C/O Mr.Manoj BadenaikLATUR766105,0.00
24,2014-2015,Orissa,105060072,ADARSHA SHISHU MANDIR (A VOLUNTARY ORGANISATION),Pillakhandeipara N.S.C.B. College Road DhanupaliSambalpur768100,0.00
25,2014-2015,Orissa,104840035,Adhar,At. Loisingha  BolangirOrissa-767020,4803721.28
26,2014-2015,Orissa,104990056,ADHAR,AT/P.O.- BHANJPURBARIPADA757002,0.00
27,2014-2015,Orissa,104840082,ADHIKAR,at/po-Juba Via-Patnagarh PIN-767025Dist-Balangir767025,103600.00
28,2014-2015,Orissa,105120028,ADIBASI BIKASH TRUST,ENGERBAJALTAR765022,190095.00
29,2014-2015,Orissa,105120001,Adibasi Kalyan Parishad,At-badisala Post:bankili Rayagada Orissa -765029,20095311.66
30,2014-2015,Orissa,105110022,ADIBASI MANGALA SAMITI,MAHULABHATAP.O-TAMWAT766105,0.00
31,2014-2015,Orissa,105020119,Adikar,192 Dharma Vihar Khandagiri BhubaneshwarOrissa-757030,51545297.00
32,2014-2015,Orissa,104930009,Adivasi Development Society,AT/PO- Gumma Gajapathi Dist.Orissa-761207,1807450.00
33,2014-2015,Orissa,105030059,ADIVASI GRAMYA UNNAYAN SAMITI (AGUS),AT/P.O-KATINGIA (SUDHIPADA)G. UDAYAGIRI762100,0.00
34,2014-2015,Orissa,105010035,Adivasi Harijan Integrated  Mass Social Agency,At-KendupadarPO-Phulbani Kendupadar PhulbaniOrissa-754001,0.00
35,2014-2015,Orissa,104890160,ADIVASI HARIJAN WELFARE AGENCY NET WORK,SANTHAPURGONDIA PATNA759016,0.00
36,2014-2015,Orissa,104960042,Adivasi Krushi Swasthya Sikhya Samiti,Karanjaguda Po Kumaradamuni RayagadaOrissa-765019,1452898.00
37,2014-2015,Orissa,105070048,Adivasi Navjeewan Gathan Navjyoti Agua,Kahupani SundargarhOrissa-770018,3160335.37
38,2014-2015,Orissa,104910128,ADIVASI SEVA SAMITTEE AVSS,AT/P.O-EKALAPURVIA-BADAGADA761109,0.00
39,2014-2015,Orissa,104910095,Advanced Society for Human Activities,Ananta Nagar Berhampur GanjamOrissa-760005,0.00
40,2014-2015,Orissa,105020255,Advanced Voluntary Institute For Social Change & Rehabilitation,Po: Konark Puri Orissa -752111,0.00
41,2014-2015,Orissa,105060014,Advancing The Ministries Of The Gospel,At. Talpatratikira SambalpurOrissa-768027,0.00
42,2014-2015,Orissa,104830097,Adventure,Plot No.15/2977jharapara Cuttack Roadbhubaneswar KhurdaOrissa-751006,0.00
43,2014-2015,Orissa,104910064,Agami Lok Kalyana Sangha, P.o.panigondaGajapati -761217.-,224890.00
44,2014-2015,Orissa,105060070,Agape Reaching Ministries,Agape House of Prayer Church At PanchgahhiaPO Bareipalli768150,0.00
45,2014-2015,Orissa,104860197,AGAPE SEVA SAMITI,NUA SAHI KAPALESWARCHOUDWAR754025,2263576.00
46,2014-2015,Orissa,105020187,Agency For Social Action,At/po Kokatpur PuriOrissa-752108,0.00
47,2014-2015,Orissa,104960035,Agragamee,At./po.- Kashipur District- RayagadaOrissa-765015,20186168.53
48,2014-2015,Orissa,104990020,Agranee,At/p.o.- Sarat District- MayurbhanjOrissa-757079,427831.00
49,2014-2015,Orissa,104870180,AGRANEE JANA KALYAN ANUSTHAN,SALEPALI P.O. PAIKMALBARGARH768039,3582166.32
50,2014-2015,Orissa,104870185,AHINSA CLUB,BHUTIBAHALRAISALPADARGAISILAT768037,300000.00
51,2014-2015,Orissa,105060076,Aim of our Regional Development (ROAD),At and P.o- RengaliSambalpur768212,0.00
