S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Haryana,172270079,ADARSH RURAL DEVELOPMENT SOCIETY,227 DEEP PLAZA NEAR COURT GURGAONGURGAON122001,0.00
2,2014-2015,Haryana,172250011,Adarsh Samaj Sahayog Samiti,House No. 909 Sector 9 FaridabadHaryana-121006,0.00
3,2014-2015,Haryana,172390007,Adarsh Saraswati Shiksha Samiti,Sant Graib Das Gali No. 2 Kakrai Rd SonepatHaryana-,96792.00
4,2014-2015,Haryana,172270083,AGRASAR,A-261 SOUTH CITY-IGURGOAN122001,0.00
5,2014-2015,Haryana,172200003,Al-Rasheed Charitable Society,91/2Gandhi Nagar Buria Road JadadhriYamuna Nagar Haryana-,48604705.00
6,2014-2015,Haryana,172300011,AMAR JYOTI FOUNDATION,NEAR LIJWANA CHUNGI WARD-6JULANA126102,0.00
7,2014-2015,Haryana,172310001,Aparna Trust,Madhuban  Karnal Haryana-,2973044.64
8,2014-2015,Haryana,172310007,Arpana Handicrafts, KarnalHaryana-,0.00
9,2014-2015,Haryana,172310008,Arpana Products, Karnal Haryana-,0.00
10,2014-2015,Haryana,172310002,Arpana Research & Charities Trust, KarnalHaryana -,19400566.43
11,2014-2015,Haryana,172350009,Association for Social Health in India Haryana State Branch,Ashiana Children Home Building Opp H No 642 Sector 16Panchkula134109,50000.22
12,2014-2015,Haryana,172250010,Association for the Welfare of Handicapped,3 A / 163 N.I.T. FaridabadHaryana-121001,0.00
13,2014-2015,Haryana,172230005,Baba Yogi Neta Nath Trust,Village Lohani Tehsil and District BhiwaniHaryana127021,0.00
14,2014-2015,Haryana,172350003,Bal Sadan Association,I- 9 Sector 12 A PanchkulaHaryana-134112,191903.00
15,2014-2015,Haryana,172230001,Baptist Girls Hostel, BhiwaniHaryana-,663969.00
16,2014-2015,Haryana,172250003,Bethany Social Service Society,A-2 Central Graman N.H.5 FaridabadHaryana-121001,1163650.05
17,2014-2015,Haryana,172350008,BHARAT MEMORIAL CHARITABLE TRUST,86 INDUSTRIAL AREA PHASE IPANCHKULA134109,0.00
18,2014-2015,Haryana,172270082,CAIRN FOUNDATION,C/o CSR Department DLF Atria Building Jacaranda MargN Block DLF City Phase-II Gurgaon122002,28073239.00
19,2014-2015,Haryana,172210018,Centre for Rural Development & Social Awareness,VPO Kherawaliu Via Kalka Dist. AmbalaHaryana-133302,0.00
20,2014-2015,Haryana,172370004,Chaubisee Vikas Sangh,Meham Dist. RohtakHaryana-,0.00
21,2014-2015,Haryana,172210008,Christian Hospital,Jagadhari Dist: AmbalaHaryana-,1758330.40
22,2014-2015,Haryana,172200008,CHURCH OF CHRIST FULL GOSPEL INDIA,PLOT NO. 24-B INDIARA GARDEN OPP. I.T.I.YAMUNA NAGAR135001,0.00
23,2014-2015,Haryana,172270080,COCACOLA INDIA FOUNDATION,No. 1601 1701 One Horizon Centre DLF Golf Course Road DLF Phase5 Sector 43 Gurgaon Haryana 122002Gurgaon122002,44000000.00
24,2014-2015,Haryana,172270081,Developing Initiatives for Knowledge Social and Humanitarian Activities DIKSHA,E 401 Celebrity Homes Palam ViharGurgaon122017,193989.15
25,2014-2015,Haryana,172320010,DR VEENA CHOWDHARY FOUNDATION,485/3 Navchetna House Killa Sikha Raod Shahabad MKurukshetra136135,0.00
26,2014-2015,Haryana,172270057,Dr. Vijay Kumar Foundation,1969 Sector 4Gurgaon122001,2685112.00
27,2014-2015,Haryana,172230006,Eco Club,Ward No 7 Siwani MandiBhiwani127046,0.00
28,2014-2015,Haryana,172270060,Education And development Society,Village Khuspuri Post Office Umra Tehsil NaginaNUH122108,0.00
29,2014-2015,Haryana,172250012,Educational Cum Vocational Association for the Disabled,100 FT.Road  Shyam Colony Ballabhgarh FaridabadHaryana-,1301298.00
30,2014-2015,Haryana,172270077,End Poverty,M-48 South CIty 1Gurgaon122001,5635613.00
31,2014-2015,Haryana,172370011,Gehlu Gian Bharti Shiksha Samiti,Village - Farmana Tehsil-Meham Distt.-RohtakHaryana-124520,0.00
32,2014-2015,Haryana,172270037,Genesis Foundation,A-50/5 DLF Qutab Enclave Phase-I GurgaonHaryana-122001,803091.00
33,2014-2015,Haryana,172370017,GOLDEN FUTURE FOUNDATION OF INDIA,1219/5 PEER COLONY JIND ROADROHTAK124001,0.00
34,2014-2015,Haryana,172210022,Gram Sudhar Samiti,Khanpur Brahamanda AmbalaHaryana-,0.00
