S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Uttarakhand,347920007,Aarohi,P.o. Peora Vil lage Satoli Distt. NainitalUttaranchal-263138,7069296.06
2,2014-2015,Uttarakhand,347900173,AASRAA TRUST,119 Phase 1 Vasant ViharDehradun248001,4427788.00
3,2014-2015,Uttarakhand,347970012,ADARSH BAHUUDDESHIA JAN KALYAN SAMITI,MOHALLA KAZIBAGHKASHIPUR244713,0.00
4,2014-2015,Uttarakhand,347970011,Adarsh Sewa Sanstha,Indra Colony Lane 2Rudrapur263153,0.00
5,2014-2015,Uttarakhand,347910019,ADARSH YUVA SAMITI,DANDI IBRAHIMPUR  POST  BAHADRABADHARIDWAR249402,14838810.00
6,2014-2015,Uttarakhand,347890005,Advaita Ashram,Po. Mayavati Via Lohaghat Distt. ChampawatUttaranchal -262424,7053200.00
7,2014-2015,Uttarakhand,347900036,Agape,173-C Rajpur Road DehradunUttaranchal-248009,17309465.00
8,2014-2015,Uttarakhand,347900096,Agnes Kunze Society,Pari Mahal D-55 aman ViharVillage Chidowali Kandoli P O Sahastradhara Road,15403381.40
9,2014-2015,Uttarakhand,347960044,Ajatananda Interreligious Trust,H. No- 212Tapovan249192,1200844.75
10,2014-2015,Uttarakhand,347960001,AKHANDA YOGA DHAM TRUST,Sree Mangal Yoga and Nature cure Centre Muni-Ki- Reti PO:RishikeshTehri Garhwal  Uttranchal-249201,0.00
11,2014-2015,Uttarakhand,347860016,AMAN,Hussain Manzil Narsinghbari Post Almora Dist. AlmoraUttranchal-263601,3501842.00
12,2014-2015,Uttarakhand,347900147,Amar Jyoti Bal Vikas Sansthan,Lal Tappar Sai Mandir Hardwar RoadP.O. Resham Majri248004,419974.94
13,2014-2015,Uttarakhand,347960051,AMRIT FOUNDATION,KAILASH GATE MUNI KI RETIRISHIKESH249201,0.00
14,2014-2015,Uttarakhand,347960049,Anand Prakash Yoga Ashram Trust,Village Tapovan  Shivanand NagarVillage Tapovan249192,6907372.00
15,2014-2015,Uttarakhand,347910012,Anath Shishu Palan Trust Of India,Shri Ram Ashram Shyampur Distrt. Haridwar -,7028593.00
16,2014-2015,Uttarakhand,347900168,Anusuchit Jati Mahila Utthan Samiti,117 Khurbura StreetDehradun248001,0.00
17,2014-2015,Uttarakhand,347970004,Arpit Sewa Sansthan,Vill-Nandpur Narka  Topa Bazpur Udham Singh NagarUttranchal-262401,0.00
18,2014-2015,Uttarakhand,347960046,Asha Kiran Sewa Ashram,NarendranagarNarendranagar249175,0.00
19,2014-2015,Uttarakhand,347920033,ASHA KIRAN SOCIETY,PROVINCIAL HOUSE ST MARYS CONVENT RAMNEE PARKNAINITAL263002,323980.00
20,2014-2015,Uttarakhand,347990031,Association for Peoples Advancement and Action Research,Ramashram Takana Road PithoragarhPithoragarh262501,0.00
21,2014-2015,Uttarakhand,347990020,Association for Rural Planning and Action,Helpiya AskotPithoragarh-Uttranchal-262501,5943019.00
22,2014-2015,Uttarakhand,347940022,ASTHA VIDYA NIKETAN SAMITI,KASHIRAMPUR TALLA KOTDWARPAURI GARHWAL246149,0.00
23,2014-2015,Uttarakhand,347900088,Aurovalley Ashram Sosiety,Aurovalley Ashram Rishidwar RaiwalaDehradun-Uttranchal-249205,4457894.76
24,2014-2015,Uttarakhand,347990018,Avani,P.O.- Tripuradevi Via- BeringPithoragarh-Uttranchal-262531,8494446.01
