S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Rajasthan,125500005,Acharya Shree Nanesh Samta Vikas Trust,Village-Danta Post-Babrana Tehsil-KapasanChittorgarhRajasthan-312204,0.00
2,2006-2007,Rajasthan,125690065,Action Research and Training for Health Society,G 1-2 Satyam Ramgiri BadgaonUdaipur313011,5366774.00
3,2006-2007,Rajasthan,125560078,Adarsh Gyan Mandir Sansthan,Jamwa Ramgarh  JaipurRajasthan-303109,0.00
4,2006-2007,Rajasthan,125690073,Adarsh Shiksha Samiti,Patelo Ka MohellaWard No.7 Salumber UdaipurRajasthan-313027,0.00
5,2006-2007,Rajasthan,125690049,Adarsh Vidya Mandir Society, UdaipurRajasthan-,0.00
6,2006-2007,Rajasthan,125690031,Adivasi Vikas & Seva Samiti, UdaipurRajasthan-,0.00
7,2006-2007,Rajasthan,125560168,Adiwasi Sanskritik Sewak Sansthan,E-32-A Sarwasthi Nagar Opp.Sector-6Malviya Nagar JaipurRajasthan-302017,0.00
8,2006-2007,Rajasthan,125560037,Agro Action Family Helper Project(Centre for Community Economic and Dev. Centre,Shilki Dungari  Chaksu JaipurRajasthan -303901,0.00
9,2006-2007,Rajasthan,125560144,Ajit Vyas Foundation for Social Development Society,396-Vasundhara Extention Goplapura By Passa Tank Rd.Jaipur -Rajasthan-302018,36360.00
10,2006-2007,Rajasthan,125420023,Akhil Bhartiya Gramin Uthan Samiti,Tapukara-Kamalpur Road Po. Tapulkara Block TijaraDist. Alwar Rajasthan (StateChange-301707,8324023.99
11,2006-2007,Rajasthan,125420038,Akhil Bhartiya Samajothan Samiti Bhitera,Village Bhitera PO Rewali Tahsil Behror AlwarRajasthan-301701,0.00
12,2006-2007,Rajasthan,125690062,Alakh Nayan Mandir,Inst. of Ophthalmology Ashok NagarUdaipur Rajasthan-313001,280000.00
13,2006-2007,Rajasthan,125690026,Alankar Nav Yuvak Mandal,Baleecha Via Chhani  Dist. UdaipurRajasthan-,0.00
14,2006-2007,Rajasthan,125690064,Alert Sansthan,208-E Sardarpura  Behind Kalpana Nurshing HomeUdaipur Rajasthan-313001,5009590.00
15,2006-2007,Rajasthan,231650430,All India Federation Of Teacher Organisation,B-98 ROSE PUBLIC SCHOOL JAMUNAPURI MURLIPURA SCHEMEJAIPUR302039,1262877.00
16,2006-2007,Rajasthan,125690011,All Saints Girls Hostel,  Rajasthan-,1085634.00
17,2006-2007,Rajasthan,125560140,Amber Trust,Parvat Surya Ka Bagh AmberJaipur (Rajasthan)-303101,28445465.00
18,2006-2007,Rajasthan,125610014,Anant Sh. Sukhramji Trust,Sri Ramdham Chowk  PO Birahi  Dist. JodhpurRajasthan-,0.00
19,2006-2007,Rajasthan,125690035,Ankur Sansthan,V&PO:Teh  Jhadol  Dist: Udaipur Rajasthan-313702,200000.00
20,2006-2007,Rajasthan,125470003,Annuvrat Gram Bharati Sansthan,Vinaipuram Chakar Mandal BhilwaraRajasthan-,100000.00
21,2006-2007,Rajasthan,125690055,Apna Sansthan,Bhuwana  UdaipurRajasthan-,430215.03
22,2006-2007,Rajasthan,125560091,Aravali Association for Rural Advancement Through Voluntary Action,R.No. 7 Patel Bhavan Jawahar Lal Nehru Marg JaipurRajasthan-,2716486.00
23,2006-2007,Rajasthan,125690080,Aravalli Research & Development Society,161 Sarva Ritu Vilas Udaipur Rajasthan -313001,0.00
24,2006-2007,Rajasthan,125690084,Asha Dham Ashram Society Udaipur,'B' Block Sajjan Nagar UdaipurRajasthan-313001,0.00
25,2006-2007,Rajasthan,125620007,Asha Ka Jharna,Harlal Ka Kothi Nawalgarh Jhunjhunu Distt.Rajasthan-333042,2126724.00
26,2006-2007,Rajasthan,125560143,Ashray,11-Kh-5Jyoti Nagar JaipurRajasthan-302005,21567.00
27,2006-2007,Rajasthan,125690079,Astitva Sansthan,33 Naya Pura Delhi Gate UdaipurRajasthan-313002,305850.00
28,2006-2007,Rajasthan,125560178,Awareness Training and Motivation for Action(ATMA),Village-Jagmalpura Post-Jorpura Via-Jobner JaipurRajasthan-303328,106440.00
29,2006-2007,Rajasthan,125610042,Ayurved Gramo Udhyog Shodh Sansthan,C/O Vinod Dispensary Near Shiv  MandirJodhpur (Rajasthan)-342001,0.00
30,2006-2007,Rajasthan,125470002,Badhir Bal Kalyan Vikas Samiti,Kuwada Road BhilwaraRajasthan-,0.00
31,2006-2007,Rajasthan,125600001,Badhit Bal Vikas Kendra,132 Station Road Kota Distt.Rajasthan-324002,102343.00
32,2006-2007,Rajasthan,125500003,Bahuuddhesiya Arogya Sewa Samiti,New Colony PO Pratapgarh Chittorgarh Rajasthan -312605,0.00
33,2006-2007,Rajasthan,125560136,Bal Kalyan Avim Gramin Vikas Samiti,119/172 Agarwal Farm Mansarowar JaipurRajasthan-302020,0.00
34,2006-2007,Rajasthan,125560002,Bal Rashmi Society,A-48 Shanti Path Tilak Nagar JaipurRajasthan-,21769255.00
35,2006-2007,Rajasthan,125560132,Bal Sansar Santha,Swasti B-88 Saraswati Marg Bajaj NagarJaipur302015,0.00
36,2006-2007,Rajasthan,125680005,Banasthali Vidya Peeth,Banasthali Dist. TonkRajasthan-,0.00
37,2006-2007,Rajasthan,125450006,Barmer Jan Seva Samiti, BarmerRajasthan-,2230350.00
38,2006-2007,Rajasthan,125560036,Bethany Indian Development Society,H.No.134 St. Stephen Secondary School Near Galicha Factory Govindpuri Rakree Sodala JAIPUR - 302006 (Rajasthan)JAIPUR302006,0.00
39,2006-2007,Rajasthan,125560007,Bhagwan Mahaveer Viklang Sahayata Samiti, JaipurRajasthan-,19994427.00
40,2006-2007,Rajasthan,125560097,Bhagwan Mahavir Cancer Hospital & Reseach Centre, JaipurRajasthan-,156656.00
41,2006-2007,Rajasthan,125600010,Bharat Vikas Parishad Sewa Sansthan,Pratap Nagar  Dadabari Kota Rajasthan-324007,217901.00
42,2006-2007,Rajasthan,125560118,Bharatiya Jan Seva Pratishthan,Bharat Mata Mandir Jamnalal Bajaj Marg C- SchemeJaipur Rajasthan-302001,1768560.00
43,2006-2007,Rajasthan,125690039,Bhartiya Lok Kala Mandal, UdaipurRajasthan-313001,0.00
44,2006-2007,Rajasthan,125560138,Bhartiya Shiksha Shoodh Awam Nirdeshan Sansthan,52/529 Pratap Nagar SanganerJaipur (Rajasthan)-303906,0.00
45,2006-2007,Rajasthan,125690041,Bhawana Sansthan, UdaipurRajasthan-313011,100544.00
46,2006-2007,Rajasthan,125470006,Bhilwara District Adult Education Association,Krya-Vikrya Sahakari Samiti Bhawan Sewa Sadan Road BhilwaraRajasthan-311001,0.00
47,2006-2007,Rajasthan,125560064,Bhoruka Charitable Trust,1 Prabhu Dayal Marg Sanganer JaipurRajasthan-302011,11535882.00
48,2006-2007,Rajasthan,125560008,Bible Chapel Society, JaipurRajasthan-,4037155.00
49,2006-2007,Rajasthan,125560005,Bible Fellowship of India Society,C Scheme JaipurRajasthan-,1447888.00
50,2006-2007,Rajasthan,125480013,Bikaner Medical Relief Society,Madu Store Sadul singh Ki Tal Ka Pass Phare Bazar BikanerRajasthan-334001,0.00
51,2006-2007,Rajasthan,125620003,Birla Institute of Technology & Science,Vidya Vihar Pilani- 333031Jhunjhunu Distt. (Rajasthan)-333031,3157259.00
52,2006-2007,Rajasthan,125560074,Bodh Shiksha Samiti,G-118 Mangal Marg Bapu Nagar JaipurRajasthan-,60090914.00
53,2006-2007,Rajasthan,125690010,Catholic Diocesan Society of Udaipur, UdaipurRajasthan-,23840348.00
