S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Orissa,104830098,Aaina,765 Sahid Nagar Bhubaneswar KhurdaOrissa-751007,9990026.00
2,2006-2007,Orissa,105020256,Aarkashree,Konark Puri Orissa -752111,0.00
3,2006-2007,Orissa,104940010,Aasha,At/po: Purunabasanta Nalibar JagatsinghpurOrissa-754104,0.00
4,2006-2007,Orissa,104830168,Abhaya Seva Sangh,PL-308 2nd floor Mahanee complex CS Pur BBSRKhurda Orissa-751016,0.00
5,2006-2007,Orissa,105020293,Abhilash,At/Po-Pipili Distt.=PuriOrissa-752104,0.00
6,2006-2007,Orissa,104960045,Accord,At/po-ponchada Via-kakirigummaKoraput Orissa-,344115.00
7,2006-2007,Orissa,105020073,Acharya Harihar Sishu Bhawan,At/po Sakhigopal  PuriOrissa-752014,0.00
8,2006-2007,Orissa,104860087,Action For Better Living And Environment,Jangyachhak Angulai KendrapadaOrissa-,148800.00
9,2006-2007,Orissa,104960043,Action For Social Human Alme,P.o.tolona  Rayagada -765022.-,0.00
10,2006-2007,Orissa,104960019,Action For Socio-economic Extension Service, KoraputOrissa-,0.00
11,2006-2007,Orissa,104840048,Action Research For Health And Socio Economic Development,At:ramjee Squarepo:patnagarh Bolangir Orissa -767025,0.00
12,2006-2007,Orissa,104950056,Action Society for rural Activities and Youth Affairs,At/Po-Golamunda KalahandiOrissa-766022,0.00
13,2006-2007,Orissa,105020103,Adarsa Sikshya Kendra, BelpadajatniKhurda  Orissa.-,0.00
14,2006-2007,Orissa,104830161,Adarsh Avijan,Plot No.S-2/04Industrial Estate Post-P.N.College KhurdhaOrissa-752057,0.00
15,2006-2007,Orissa,104840035,Adhar,At. Loisingha  BolangirOrissa-767020,7825067.00
16,2006-2007,Orissa,104890125,Adibasi Harijana Institute and National Social Action,At-KokeidaPO-Raitala Via-Gondiapatana DhenkanalOrissa-759016,0.00
17,2006-2007,Orissa,105120001,Adibasi Kalyan Parishad,At-badisala Post:bankili Rayagada Orissa -765029,0.00
18,2006-2007,Orissa,105020119,Adikar,192 Dharma Vihar Khandagiri BhubaneshwarOrissa-757030,2953752.00
19,2006-2007,Orissa,104930009,Adivasi Development Society,AT/PO- Gumma Gajapathi Dist.Orissa-761207,2380824.00
20,2006-2007,Orissa,105010035,Adivasi Harijan Integrated  Mass Social Agency,At-KendupadarPO-Phulbani Kendupadar PhulbaniOrissa-754001,0.00
21,2006-2007,Orissa,104960042,Adivasi Krushi Swasthya Sikhya Samiti,Karanjaguda Po Kumaradamuni RayagadaOrissa-765019,1932711.00
22,2006-2007,Orissa,105070048,Adivasi Navjeewan Gathan Navjyoti Agua,Kahupani SundargarhOrissa-770018,1078630.00
23,2006-2007,Orissa,105060060,Adivasi Social and Cultural Society,At/Po-Kuchinda(near Samaleswari Mandir)Kuchinda SambalpurOrissa-768222,0.00
24,2006-2007,Orissa,104970004,Adivasi Vikas Samiti,At/po Serenda  Keonjhar Orissa-758046,2064447.00
25,2006-2007,Orissa,105060068,Adult Education Family Planning &Environmental Society of Sankrida,Pt. Laxmi Narayan Lane Dist. SambalpurOrissa-768001,0.00
26,2006-2007,Orissa,104910095,Advanced Society for Human Activities,Ananta Nagar Berhampur GanjamOrissa-760005,0.00
27,2006-2007,Orissa,105020255,Advanced Voluntary Institute For Social Change & Rehabilitation,Po: Konark Puri Orissa -752111,0.00
28,2006-2007,Orissa,105060014,Advancing The Ministries Of The Gospel,At. Talpatratikira SambalpurOrissa-768027,0.00
29,2006-2007,Orissa,104830097,Adventure,Plot No.15/2977jharapara Cuttack Roadbhubaneswar KhurdaOrissa-751006,0.00
30,2006-2007,Orissa,104910064,Agami Lok Kalyana Sangha, P.o.panigondaGajapati -761217.-,182933.00
31,2006-2007,Orissa,105020231,Agency For Backward Community Developmnt,At-moon Land P.o.bhubanpurPuri -752011.-,0.00
32,2006-2007,Orissa,105010031,Agency For Development of Poor Tribals,Kendupadar Phulbanj Dist- KandhamalOrissa-762104,0.00
33,2006-2007,Orissa,104830110,Agency for International Development(AID),Plot No.2(wireless Road)Vimpur (Aerodrome Area)BhubaneswarKhurda Orissa-751003,0.00
34,2006-2007,Orissa,105020187,Agency For Social Action,At/po Kokatpur PuriOrissa-752108,0.00
35,2006-2007,Orissa,104960035,Agragamee,At./po.- Kashipur District- RayagadaOrissa-765015,15400503.00
36,2006-2007,Orissa,104990020,Agranee,At/p.o.- Sarat District- MayurbhanjOrissa-757079,286350.00
37,2006-2007,Orissa,105030006,Agranee Jana Kalyan Anusthan,103beredakia Raikia KandhmalOrissa-762101,86301.00
38,2006-2007,Orissa,104860035,Ali Siddiqia Trust,Ali Manzil Mangala Bag CuttackOrissa-753001,0.00
39,2006-2007,Orissa,104830140,All Orissa Adivasi sports & culture Society,MIG-II Qr. NO. 5-1/89 Niladri Vihar Bhubaneswar  Distt.-KhurdaOrissa-751021,0.00
40,2006-2007,Orissa,104890095,All Orissa Research Institute For Development Of Woman Movement,At/PO Maagalpar  Via Btapur DhenkanalOrissa-,0.00
41,2006-2007,Orissa,104960056,Alleluia Ministries,Post Box No.5  Nabarangpur -764059.-,442911.00
42,2006-2007,Orissa,105030023,Allocation of Development to Vulnerable in and Evangelical Nurture Trust(ADVENT),At/Po-Kurmingia Via-Kalinga Distt.- KandhamalOrissa-762022,0.00
43,2006-2007,Orissa,105030041,Alloka Nari Sangha,At-Naik Mandir Club Sahi G. Udayagiri Dist. KandhamalOrissa-762100,0.00
44,2006-2007,Orissa,104820036,Alternative For Rural Movement,AT-ParuliaPO:AstiVia:BaliapalBalasoreOdisha-756026Baliapal756026,3354018.79
45,2006-2007,Orissa,104890113,Ama Loka Sanskruti O Kala Vikas Anusthan,Po: Bhagiratha Pur Kamakhya Nagar Dhenkanal Orissa759018-,162571.00
46,2006-2007,Orissa,105010033,Amagam, At/po.- BamunigamDist- Kandhamal Orissa-762021,0.00
47,2006-2007,Orissa,104820024,Amar Bharati,P.o Mahudama Via Hatigarh  BalasoreOrissa-,0.00
48,2006-2007,Orissa,104820006,Amar Bharti,Po. Pandrukhi Via Baliapol  BalasoreOrissa-756083,0.00
49,2006-2007,Orissa,104860001,Amar Jyoti India,27 Makerbag CuttackOrissa-753001,11289717.00
50,2006-2007,Orissa,104830001,Ananda Fund,GA-127. Niladri Vihar PO-Sailasree ViharBhubaneswar751021,353200.00
51,2006-2007,Orissa,105030035,Anant Dipti Asha Trust,At-Rudangia PO-Rudangia G.Udayagiri Kandhamal(Phulbani)Orissa-762108,0.00
52,2006-2007,Orissa,105040004,Ananya,F-214 Igh Campus Sector 19 Rourkela -769005,0.00
53,2006-2007,Orissa,104820014,Anchalik Grama Vikas Parishad,Nilgiri Muktiniketan Pundal Balasore Orissa. -756020,0.00
54,2006-2007,Orissa,104870144,Anchalika Gramya Unnayan Parisad,At :nimapur P.o.sasanKendrapara  orissa .-754211,0.00
55,2006-2007,Orissa,105020051,Anchalika Kunjeshwary Sanskritika Sansad,At. Sevanchal  Po Kanas PuriOrissa-752017,0.00
56,2006-2007,Orissa,104850005,Angul Swechhasevi Sangathan Samukshya,Somnathpur Ankula Hulurisingha AngulOrissa-759123,88000.00
57,2006-2007,Orissa,105020186,Animal Welfare Society of Orissa,Plot No. 253/580 Paikanagar Melta ColonyUnit-8 Khurda Orissa-,0.00
58,2006-2007,Orissa,104960034,Ankuran,At/po Narayan Patna KoraputOrissa-765014,1340944.00
59,2006-2007,Orissa,104840060,Annapurna Development Organisation,At- GohirapadarPo- Bangomunda Distt: BolangirOrissa-767040,0.00
60,2006-2007,Orissa,104950020,Antodaya, KalahandiOrissa-766013,4591488.00
61,2006-2007,Orissa,104970003,Antyodaya Chetana Kendra,Sankat Palia HadgarhKeonjhar -758023.-,0.00
62,2006-2007,Orissa,104910089,Appex Guide Line,At-Nilakantha Nagar-I Bijipur PO-GosaninuagaonBerhampurGanjam Orissa-760003,0.00
63,2006-2007,Orissa,104890092,Aranyak,At.talmul Sasan P.o.talmulAngul -759040.-,0.00
64,2006-2007,Orissa,105070008,Arnoldus Convent,Gomardih P.o. Tunmura SundargarhOrissa.-770031,0.00
65,2006-2007,Orissa,104890026,Arun Institute Of Rural Affairs,At-aswakhola P.o.karamulDhenkanal -759014.-,0.00
66,2006-2007,Orissa,105020116,Aruna Udaya Yubak Sangh,At/po-raypurvia-jankia-  Khurda -752020.-,0.00
67,2006-2007,Orissa,104890024,Asha,At. Mundideuli Po Kamakhyanagar DhenkanalOrissa-759018,6098445.00
68,2006-2007,Orissa,104840005,Asha Arthic -o- Samajik Hithyog,At. Mission House P.o. Loisingha Banangir Orissa-767020,1239759.00
69,2006-2007,Orissa,105000005,Asha Kiran Charitable Society,Asha KiranDipuparaPO-Jharsuguda Orissa -768201,1074000.00
70,2006-2007,Orissa,104960039,Asha Kiran Society,Ashanagar Post- Lamtaput Dist: KoraputOrissa-764081,4012325.00
71,2006-2007,Orissa,104860009,Asha Nayakam Seva Sangha,Cuttack Banjarapur Mandari Via BariCuttack Orissa.-,0.00
72,2006-2007,Orissa,105030029,Ashakiran(Society for Rural Development and Empowerment),At/Po-Balliguda KandhamalOrissa-762103,1141526.00
73,2006-2007,Orissa,104970051,Ashraya,At/Po-Jajang Joda KeonjharOrissa-758052,0.00
74,2006-2007,Orissa,105050022,Ashrya,AT-Madhusasan PO-GadijangaDist.- KendaraparaOrissa-,0.00
