S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Bihar,030950007,Aadarsh Jan Kalyan SanghNimdih,C/o Abhiram SharmaSri Krishnapuri ColonyFrant of Shiv Shankar CinemaHallPatna-Gaya Rd. Jehanabad-Bihar-804408,0.00
2,2006-2007,Bihar,031090054,Aakanksha Institute for Mentally Handicapped,Dobhi RoadBodh Gaya (Opposite Vyut Nagar)Gaya (Bihar)-824231,0.00
3,2006-2007,Bihar,031140061,Aakanksha Seva Sadan,At- Maidapur Chaubey Post-Kharuana dih Via-Patahi MuzaffarpurBihar-843113,0.00
4,2006-2007,Bihar,031290090,Abala Sewa Ashram,At & PO -Khajouji MadhubaniBihar.-847228,288832.00
5,2006-2007,Bihar,031240012,Abdul Qayum Ausari Audyogik Vidy. S. PRK,Bhagalpur  Bihar  -,0.00
6,2006-2007,Bihar,031270011,Abha Christian Social Welfare Society,Chanpatia West Champaran Bihar  -845449,0.00
7,2006-2007,Bihar,031290031,Abhigyan Disha,P.O. Narhi Via-Kaluahi Madhubani Bihar -847222,1182419.00
8,2006-2007,Bihar,031200017,Abhikram Saharsa,PO- Simri Bakhtiyar Pur SaharsaBihar-852127,106800.00
9,2006-2007,Bihar,031140030,Abhinandan,N.H.28 Bhagwanpur Muzaffarpur Distt   Bihar  -,0.00
10,2006-2007,Bihar,031290089,Abhinav Vishwa Manav Kalyan Sansthan,Vill.+P.O.-Raiyam Via-Jhanjharpur Dist.-MadhubaniBihar-847404,0.00
11,2006-2007,Bihar,031040005,Abhinay Prashikshan Sansthan,Baksama Vaishali  Bihar  -,0.00
12,2006-2007,Bihar,031170097,Abhiyan,Barai Bhawan Birsa Adivasi ColonyGulzarbagh Patna800007,4094152.00
13,2006-2007,Bihar,031180022,Abul Hasan Ali Educational and Welfare Trust,Madrasa Rauzaatulmaarif Aziz  Nagar Ufrail P.o.Khokha Dist. PurneaBihar.-,1556538.00
14,2006-2007,Bihar,031080007,Action for Community Organisation & Rural Development,St. Xavier's Campus  Ghoushala Road KhagariaBihar.-851204,0.00
15,2006-2007,Bihar,031170309,Action for Development of Demos (ADD),East Indira Nagar Road no.-5 PO.O. -Lohiya Nagar KankarbaghPatna-,0.00
16,2006-2007,Bihar,031040025,Action for Social Change,At-PO-Kanhauli Via- MahuaVaishali-Bihar-844122,0.00
17,2006-2007,Bihar,031290045,Adarsh Chikitsa Seva Sanstha,Parmesara Rupouli MadhubaniBihar -,0.00
18,2006-2007,Bihar,031170307,Adarsh Divya Vikas,202P.V. Complex West Boring Canal Road PatnaBihar.-800001,0.00
19,2006-2007,Bihar,031340025,Adarsh Khadi Gramodyog Seva Sansthan,Bhaisaspur Ranchi Road Bihar ShrifDistt. NalandaBihar -,0.00
20,2006-2007,Bihar,031330009,Adarsh Mahila Shilp Kala Kendra,Tajpur Road Distt. SamastipurBihar -,0.00
21,2006-2007,Bihar,031170224,Adarsh Seva Sansthan,Shivpuri Behind A.N. CollegePatna-800023,0.00
22,2006-2007,Bihar,031330038,Adarsh Viklang Seva Sansthan,Mohlla Laxmipur. W.No-13Rosera SamastipurBihar.-848210,0.00
23,2006-2007,Bihar,031270020,Adhar,Rajguru Chowk P.O. Bettiah West Champaran Bihar  -845438,1357018.00
24,2006-2007,Bihar,031170089,Adhunik Mahila Vikas Samiti,At. P.O. Rupas (Barh) Patna Bihar  -803211,0.00
25,2006-2007,Bihar,031170047,Adithi,Er. K P Singh IAS Colony West of Nahar Off Bailey RoadDanapur,18956242.00
26,2006-2007,Bihar,031170253,Adivashi Harijan Mahila Samagra Vikas Parishad,Lav-KushVihar Mahesh NagarPO. KeshriPatna-Bihar-800024,0.00
27,2006-2007,Bihar,031100007,Adivasi Samagra Vikas Parishad,Bokaro GiridhJharkhand-,0.00
28,2006-2007,Bihar,031170353,Akansha Foundationm,MIG-265 Lohia Nagar Kankarbagh Colony PatnaBihar-800020,0.00
29,2006-2007,Bihar,031250008,Akhil  Bhartiya Sikshit Benasagar Yuva Kalyan Sansthan,Nokha Distt. Rohtas Bihar -,0.00
30,2006-2007,Bihar,030850003,Akhil Bharatiya Sarvangin Vikas Sansthan,Pt. Vishwanath Mishra Path Dahiyawan(Sadhnapuri)Chapra-Bihar-841301,0.00
31,2006-2007,Bihar,031270021,Akhil Bhartiya Jan Kalyan Parishad,V Gahiri Kothi PO.Victoria Mission Vis. Jagdishpur Dis West ChamparanBihar-845459,0.00
32,2006-2007,Bihar,031140039,Akhil Gramin Yuva Vikash Samiti,A.T.- Mani Fulkahan Post- Rakesha  Vai- Kanti Distt.- Muzaffarpur Bihar  -843109,706144.00
33,2006-2007,Bihar,031360027,Akshaywat Seva Sansthan,Bhikham Pur P.o.-Rupow Distt.-NawadaBihar-805107,0.00
34,2006-2007,Bihar,031170025,Al Jamiatul Islahia Tus Salafiah,Pathar Ki Masjid Patna Bihar -800006,255200.00
35,2006-2007,Bihar,030910004,Al Zafar  Memorial  Education Trust,Nawabganj KishanganjBihar.-,0.00
36,2006-2007,Bihar,031390016,Al-Helal Welfare Society  for Education  &  Social  Services,AT-Semra P.O. Thawe  Dist.-Gopal GanjBihar.-341440,4471715.00
37,2006-2007,Bihar,031140023,Alpa Samkaak Avam Harijan S.K. Kendra,Data Kambal Shah Road Distt. Muzaffarpur Bihar 1`  -,0.00
38,2006-2007,Bihar,031080010,Alpsankhyak Uthan Evam Kalyan Samity,Ward No.11 Jaiprakash Nagar Khagria Bihar -851204,256095.00
39,2006-2007,Bihar,031040027,Amardeep Samaj Kalyan Sansthan,Vill- Inayatnagar Po- Goraul Distt.- VaishaliBihar-844118,0.00
40,2006-2007,Bihar,031000005,Amrita Kalyan  Samiti,Liladharpur . P.O.ParsiaBuxarBihar-802111,0.00
41,2006-2007,Bihar,031170245,Anamika Janabhimukh Sanstha,Chhatarpura SeanarPatna-Bihar-803302,0.00
42,2006-2007,Bihar,031350011,Anjuman Urdu Hindi Sahitya,AT: Shukul Toli  SiwanBihar-841226,0.00
43,2006-2007,Bihar,031340059,Antodaya Seva Sansthan,Shekhpura P.O.- BaderwaliNalanda-Bihar-803110,0.00
44,2006-2007,Bihar,031230021,Antyaj Sewa Samiti,Rasulpur ChainwaSaran-Bihar-841204,0.00
