S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Arunachal Pradesh,310540005,Abotani Ashram Welfare Association,Naharlagun  Arunachal Pradesh -791110,0.00
2,2006-2007,Arunachal Pradesh,310540035,Arunachal Pradesh Society for Rural Development,Tapio Apartment Kimin P.S/PO Papumpare Arunachal Pradesh -791120,0.00
3,2006-2007,Arunachal Pradesh,310530001,Buddhist Culture Society,Upper Goupa Road Bomdila West KamengArunachal Prades-,0.00
4,2006-2007,Arunachal Pradesh,310540034,Catholic Church Welfare Society,Naharlagun Papum Pare Arunachal Pradesh -791110,0.00
5,2006-2007,Arunachal Pradesh,310540007,Future Generation,Vivek BuildingVivek Vihar H-Sector ItanagarPapumparaArunachal Pradesh-791113,7339012.00
6,2006-2007,Arunachal Pradesh,310600001,Hill Tribes Multifarious Development Society,Banskota Village Near M/S KK Engg. WorkshopPasighat East Siang (Ar. Pradesh)-791102,0.00
7,2006-2007,Arunachal Pradesh,310580001,Kameng Social Service Society,St. Joseph's School / St Joseph's Hospital New SeppaEast Kameng (Arunachal Pradesh)-791102,0.00
8,2006-2007,Arunachal Pradesh,310540024,Mangyanam (Hope) Arunachal Pradesh,Don Bosco Centre Tigodo Village Yupia Papum Pare DistrictArunachal Pradesh-791110,2556181.00
9,2006-2007,Arunachal Pradesh,310540032,Manjushree Charitable Society,Manjushree Vidyapeeth Orphanage Tashi Jong TawangArunachal Pradesh-790104,0.00
10,2006-2007,Arunachal Pradesh,310540012,Nani Sala Foundation,Arunachal Front Building Post Box N0.202NaharlagunPapumpare Aarunachal Pradesh-791110,0.00
11,2006-2007,Arunachal Pradesh,310540002,Oju Welfare Association,Naharlagun  Arunachal Pradesh-,0.00
12,2006-2007,Arunachal Pradesh,310540010,R.K. Mossang Memorial Society,P.O. Jairampur ChanglangArunachal Pradesh-792121,0.00
13,2006-2007,Arunachal Pradesh,310550001,Ramakrishna Mission, Vivek NagarWest Siang -791001,230471.00
14,2006-2007,Arunachal Pradesh,310570001,Ramakrishna Mission, Narottam NagarTirap-786629,200000.00
15,2006-2007,Arunachal Pradesh,310540003,Ramakrishna Mission Hospital,RamaKrishna Mission Hospital P.O ItanagarArunachal Pradesh.-791113,2564294.00
16,2006-2007,Arunachal Pradesh,310540018,Salesians of Don Bosco,Don Bosco Jully Itanagar PapumpareArunachal Pradesh-791111,0.00
17,2006-2007,Arunachal Pradesh,310540027,Sangram Development Society,Opp. S.P.Office Ganga Itanagar Papum PareArunachal Pradesh-791113,0.00
18,2006-2007,Arunachal Pradesh,310540004,SEVA KENDRA ARUNACHAL EAST, Borduria TirapArunachal Pradesh-786630,12309540.00
19,2006-2007,Arunachal Pradesh,310540025,Sorang Kinik Charitable Society Itanagar,HO ESS Sector Itanagar Papum PareArunachal Pradesh-791111,0.00
20,2006-2007,Arunachal Pradesh,310560001,Subansiri Kristu Kiran Society, 791120,30244004.00
21,2006-2007,Arunachal Pradesh,020750007,Tangsa Baptist Churches Association,P.O. Jagun TinsukiaAssam-792122,0.00
22,2006-2007,Arunachal Pradesh,310540015,Tarap Development Society,Changlang Town ChanglangArunachal Pradesh-792120,0.00
23,2006-2007,Arunachal Pradesh,310540001,Tibetan Multipurpose Cooperative Society,P.O.Tindglong  Dist. Lohit Arunachal Pradesh-,2585721.00
24,2006-2007,Arunachal Pradesh,310540021,Voluntary Health Association of Arunachal Pradesh,Polo Hospital Complex Near RK Mis- sion HospitalGanga Market PBNo.185ItanagarPapum Pare (Arunachal Pr.)-791113,250000.00
25,2006-2007,Arunachal Pradesh,310540009,Youth Action for social Welfare,Tawang Arunachal Pradesh -790104,0.00
