S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2006-2007,Kerala,052850309,A-1 Poor Fund Foundation Of India,Vattekkunnam Edappally Northo P.o. CochinKerala-682024,0.00
2,2006-2007,Kerala,052910194,Abhaya,Kerala   -,1996602.00
3,2006-2007,Kerala,052930215,Abhaya Bhavan Society,Tiruvalla Muthoor PathanamthittaKerala  - 689 101-,4563.00
4,2006-2007,Kerala,052910343,Action council Vellarada,ACL Building Vellarada TrivandrumKerala-695505,0.00
5,2006-2007,Kerala,052850473,Adarsh,17/298Anchari Madam Elamana Road TripumithuraKochi-Kerala-682301,101095.00
6,2006-2007,Kerala,052880159,Adhwana Kerala Forum of Partners in Functional Vocational Training,HOUSE NO. 1/1188A KOYON HOUSE KODUVALLY VAYAL WEST HILL POKOZHIKODE673005,0.00
7,2006-2007,Kerala,052810135,Adi Parasakthi Ashramam Charitable Trust,Adi Parasakthi Ashramam Vatackadu Vallikunnam (PO) MavelikaraAlappuzha Kerala-690501,0.00
8,2006-2007,Kerala,052870169,Adoration Congn Provincial House,SANGIOVANNI ADORATION PROVINCIALATE ADORATION CONGN PROVINCIAL HOUSE KUNNAMBHAGAM KANJIRAPPALLY-686507KANJIRAPPALLY686507,138988.50
9,2006-2007,Kerala,052870205,Adoration Congregation,Rita Bhavan Koothrapally P.o.Kottayam-686 540-,2506313.84
10,2006-2007,Kerala,052850072,Adoration Generalate Cenacle,U.c. College Aluva P.o.Ernakulam -683 102-,0.00
11,2006-2007,Kerala,052870123,Adoration Monastery, Chelacombu P.o. NedumkunnamKottayam -686 540-,447138.00
12,2006-2007,Kerala,052850203,Adoration Novitiate Convent,Thrikkakana Po Kochi ErnakulamKerala-682021,120000.00
13,2006-2007,Kerala,052960014,Adorers Womens Welfare Kerala,Sisters of Adorers Infant Jesus Convent Moothakara KollamKerala-691013,2586294.00
14,2006-2007,Kerala,052870329,Adorno CRM Society,Adorno AshramMallikassery Poovarany KottayamKerala-686577,2072426.50
15,2006-2007,Kerala,052850287,Agape Child Centre,West Vengala PerumbavoorErnakulam-,2334063.00
16,2006-2007,Kerala,052930225,Agape India Gospel Outreach Ministries,Agape Rock Hill Thumpamon P.O   PathanamthittaKerala-689505,3137277.00
17,2006-2007,Kerala,052960013,Agape Indians Ministries,Plavila House Anayam Anakottoor PO Kottarakara Kollam Dist.Kerala-691516,3383310.00
18,2006-2007,Kerala,052870004,Agape Outreach,   -,0.00
19,2006-2007,Kerala,052930214,Agency For Dev.of Oppressed Rel.& Edu.,(adore) Sakshya Sadan Podiyatuvila ValakomKollam - 691 021-,1053769.00
20,2006-2007,Kerala,052960002,Aikya Mahila  Smajam,Q-188/73 Kadappa Mynagappally  Kollam Kerala  -,0.00
21,2006-2007,Kerala,052890084,Al Hidaya Islamic Charitable Trust,Hidaya Nagar Kombam P.O. Kodakkad Mannarkkad PalakkadKerala-678583,0.00
22,2006-2007,Kerala,052880029,Al Islam Charitable Trust,Dayapuram  Post- R. C. College Calicut  Kerala-673601,39600.00
23,2006-2007,Kerala,052830110,Al Maquarru Sunniya Ali Islamiya, KannurKerala-,1621876.57
24,2006-2007,Kerala,052880136,Al- Huda Islamic Cultural Estt. And  Ainual  Huda Orphanage,Kappad P. O.  Chemanchery (via) Kozhikode Kerala -673620,13900.00
25,2006-2007,Kerala,052810109,Al-mu-assasthul Islamiya Trust,Al-islamiya Nagar Arattupuzha North P.o.Alleppey Kerala-,0.00
26,2006-2007,Kerala,052920002,Al-mujammaul Islami,Door No: 3/897 Neelambam TrikarpurKasargod (kerala)-671310,1269110.00
27,2006-2007,Kerala,052900205,All India Believers Association,Trichur  680 751 Kerala -,1937904.00
28,2006-2007,Kerala,052870274,All India Daiva Sabha, Chingavanam P.o.Kottayam - 686 531-,0.00
29,2006-2007,Kerala,052930150,All India Good News Centre- Suvartha,Kidangannur P.O.  Pathanamthitta Distt. Kerala.-,2514334.00
30,2006-2007,Kerala,052850183,All Kerala Association For The M Rtd, Murinjapalam Med.college P.o.Trivandrum - 695 011-,188528.00
31,2006-2007,Kerala,052900146,All Saints Social Cen For P.h.child/wom, PullurThrissur -680 683-,141675.00
32,2006-2007,Kerala,052930156,Alliance Educational Foundation,Kottayam D KeralaVia Chengannur-,7900182.58
33,2006-2007,Kerala,052940067,Alphonsa Social Service Society,Alphonsa Hospital MurickasseryIdukki-Kerala-685604,12236253.00
34,2006-2007,Kerala,052900137,Alverina Provincial House,Chalakudy TrichurKerala-680307,5298579.00
35,2006-2007,Kerala,052850246,Alwaye Settlement, U.c.college P.o.alwayeErnakulam -683 102-,0.00
36,2006-2007,Kerala,052900327,Alzhemer's & Related Disorders Society Of India,Guruvayoor Road Kunnamkulam  ThrissurKerala-680503,328526.50
37,2006-2007,Kerala,052900181,Amala Bhavan,P.o.amala Nagar  Thrissur - 680 553-,0.00
38,2006-2007,Kerala,052900227,Amala Cancer Hospital Society,Trichur Dt Kerala -,0.00
39,2006-2007,Kerala,052870197,Amala Nilayam,Keezhukunnu Collectorate Po KottayamKerala-686002,50000.00
40,2006-2007,Kerala,052870071,AMALA PROVINCE OF CONGREGATION OF MOTHER OF CARMEL,Little Flower Convent Parathodu KanjirapallyKottayam - 686 512-,231330.00
41,2006-2007,Kerala,052900299,Amala Vanitha Kshemam,Trichur Dt. Near Elenjikulam MannuthyThrissur Kerala-680651,0.00
42,2006-2007,Kerala,052850482,Amalambika Trust,Amalambika Convent Vaduthala Post Boat Jetty RoadErnakulam Kerala-682023,3223930.00
43,2006-2007,Kerala,052830088,Anand Ashram Trust, KannurKerala-,7238372.00
44,2006-2007,Kerala,052850389,Anand Educational & Charitable Trust,Anand House Xl/478m.g.road  Ernakulam 682011-,0.00
45,2006-2007,Kerala,052980136,Anand Matha Ashram Of The Cistercian Order,Kunnambetta P OWayanad673123,63244.00
46,2006-2007,Kerala,052890040,Ananda Bhavan,Malampuzha PalghatKerala-678651,27550.07
47,2006-2007,Kerala,052870152,Ananda Bhavan Orphanage,Aruvithura Po KottayamKerala-686122,418275.00
48,2006-2007,Kerala,052830001,Ananda Bhavan Social Centre,Kolithattu Po Kannur.Kerala-670706,249000.00
49,2006-2007,Kerala,052880083,Ancillae Institute, ThiruvnmbadyKozhikode - 673 603-,4522967.00
50,2006-2007,Kerala,052830137,Angadi Kadavu Don Bosco Society,Angadikadavu - P.o. District-   KannurKerala-670706,16442854.00
51,2006-2007,Kerala,052830048,Angalalayam Social Centre,Aripampra Thiruvattoor KannurKerala-670141,0.00
52,2006-2007,Kerala,052900254,Angelo Bhavan Orphanage, Venginissery P.o. ParalamTrichur - 680 575-,498907.00
53,2006-2007,Kerala,052910321,Anil's Global ministries for the Eternal Life,P.B.No. 420 TC-1219 H.No. 2 Aswathy ThycaudTrivandrum Kerala-695014,0.00
54,2006-2007,Kerala,052940002,Annakkara Vikasana Sangham,Ward No. Iv Chakkupallam Anakkara  IdukkiKerala-695512,0.00
55,2006-2007,Kerala,052850425,Annunciation Convent,South Kalamassary ErnakulamKerala.-,805326.00
56,2006-2007,Kerala,052900027,Ansari Charitable Trust,Ansar  Nagar Perumpilavu P.o. Karikkad Thrissur Kerala -680519,2819745.38
57,2006-2007,Kerala,052950002,Ansarul Islam Charitable Trust,P.O. Kondotty MalappuramKerala-673638-,0.00
58,2006-2007,Kerala,052900282,Apex Voluntary Agency For Rural Development,Trichur Dt Kerala -,1213250.00
59,2006-2007,Kerala,052870025,Apostolic Church Of Pentecost Of India, MannarkaduKottayam - 686 019-,3952877.00
60,2006-2007,Kerala,052870216,Apostolic Oblates Secular Institute,Vidyanagar  Kottayam - 686 018-,5845223.00
61,2006-2007,Kerala,052910310,Aradhana Trust,Aradhana Eye Hospital Padmavilasom RoadFort P.O.Trivandrum-Kerala-695023,12313.00
62,2006-2007,Kerala,052980108,Aranyashram,Niravilpuzha Mattilayam P. O.Wayanad-,0.00
63,2006-2007,Kerala,052850009,Arch Diocese Of Ernakulam, ErnakulamKerala-682031,12258826.00
64,2006-2007,Kerala,052910007,Arch Diocese Of Trivandrum,Bishop's House TrivandrumKerala-695004,34779658.00
65,2006-2007,Kerala,052850232,Arch Diocese Of Varapuzha,Bishop's House KochiKerala-682031,61667443.00
66,2006-2007,Kerala,052850156,Archbishop Attipetty Memorial Dispensary,Kalamasserry South ErnakulamKerala-683104,0.00
67,2006-2007,Kerala,052810077,Archbishop Mathew Kavukattu Bala Vihar,Thathamapally Alappuzha Alleppey -,106780.00
68,2006-2007,Kerala,052870333,Ardhratha Fellowship,Archana Pazhaya Seminary Road Chungom KottayamKerala-686001,21940.00
69,2006-2007,Kerala,052850455,Arickal Devassy Memorial Trust For Education (a.d. Trust),Arickal Tharavad Mekkad AngamalyEranakulam (kerala)-683589,0.00
70,2006-2007,Kerala,052890011,Arogia Matha Bala Bhavan,Kettathara AttappadyPalakkad - 678 581-,834551.00
71,2006-2007,Kerala,052980143,Arshabharath Bhahujan Bhodhavalkarana Gr,Ama Vikasana Samiti Arshabharal NathemkuniWayanad  673577-,0.00
72,2006-2007,Kerala,052870120,Asha Bhavan,Veror P.o.thithanam ChangacherryKottayam - 686 104-,427460.00
73,2006-2007,Kerala,052830006,Asha Niketan Social Centre,Payam Karaparmba  KannurKerala-,0.00
74,2006-2007,Kerala,052870194,Asha Nilayam,Podimattom  Kottayam-,0.00
75,2006-2007,Kerala,052870131,Asha Nilayam Social Centre,Vallichira Po Palai  KottayamKerala-686592,186670.00
76,2006-2007,Kerala,052890067,Ashadeepam Convent School For Mentally Retarded,Koonathara P.o ShornurPalakkad Kerala-,129050.00
77,2006-2007,Kerala,052870325,Assisi Asha Bhavan(Special School for the Mentally Handicapped),L.F. convent Thalayolaparambu KottayamKerala-686605,580319.00
78,2006-2007,Kerala,052930118,Assisi Atonement Hospital, Perumpuzha KundaraKollam-,3221785.00
79,2006-2007,Kerala,052870024,Assisi Charismatic Retreat Association,Assisi Ashram Bharananganam KottayamKerala-686528,0.00
80,2006-2007,Kerala,052900347,Assisi Charitable Society,Assisi House Kallamkulam Chelakodu P.O. PazhayanurTrichur Distt. (Kerala)-680587,0.00
81,2006-2007,Kerala,052850060,Assisi Convent, MundamveliKochi - 682 507-,1031610.00
82,2006-2007,Kerala,052870126,Assisi Home For The Aged, Kolladu P. O.Kottayam-,0.00
83,2006-2007,Kerala,052900228,Assisi Mission Hospital,Thrissur Kerala -,0.00
84,2006-2007,Kerala,052900016,Assisi Provincial House,Thrissur 680 005 Kerala -,7902913.66
85,2006-2007,Kerala,052850375,Assisi School For The Deaf,East Vazhappilly P.o. MuvattupuzhaErnakulam - 686 673-,597834.00
86,2006-2007,Kerala,052810015,Assisi Sisters Of Mary Immaculate,Green Gardens CherthalaAlleppeykerala -688526,1711534.52
87,2006-2007,Kerala,052940080,Assisi Snehashram,20 Acre KattappanaIdukkiKerala-685508,1811940.00
88,2006-2007,Kerala,052980135,Assisi Trg Centrest.josephs Provincilat,Golden Street Vaduthala P.o.Cochin - 23-,413523.00
89,2006-2007,Kerala,052850200,Association For Social Development,Suhruth Sadan Chunggamnely AluvaErnakulam - 683 105-,2897915.00
90,2006-2007,Kerala,052880056,Association For Welfare Of Handicaxxed,Calicut  673 001 Kerala -,12297371.15
91,2006-2007,Kerala,052900292,Assumption Convent, Ponnukara P.o.Trichur 680014-,0.00
92,2006-2007,Kerala,052890043,Assumption Hospital, KanjirappuzhaPalakkad - 678 591-,1801620.00
93,2006-2007,Kerala,052850438,Attakkalari Public Charitable Trust Of Contemporary Performing Arts,39/3525 KausthubhamManikkath Road Kochi682016,2995299.00
94,2006-2007,Kerala,052890056,Attapady Social Service Organisation,Thavalam Pakkulam PalakkadKerala-678589,0.00
95,2006-2007,Kerala,052930184,Attuvachery Dev.& Edu. Society, Puthunmukku kulakada P.o.Quilon-,0.00
96,2006-2007,Kerala,052850471,Augustinian Sisters-Servants of Jesus & Mary,Augustinian Convent Pottakuzhy Cross RoadN. KallorCochinErnakulam-Kerala-682017,1673734.00
97,2006-2007,Kerala,052850113,Avila Bhavan - Attara,P.o.paduvapuram ErnakulamKerala-,0.00
98,2006-2007,Kerala,052940025,Avila Dhany Ashram, Chengvuam P.o. ChirapuramIdukki - 685 568-,2402330.00
99,2006-2007,Kerala,052880043,Avilagi Ashram, Koombara Bazar P.o.Kozhikode - 673 604-,1702640.00
100,2006-2007,Kerala,052850064,AYANA CHARITABLE TRUST,HOUSE NO.303/3 THENGUMTHARAYIL KUTTTAPUZHA P.O PATHANAMTHITTA (DIST) KERALA-689103 INDIAKUTTAPUZHA689103,778387626.40
101,2006-2007,Kerala,052930138,Ayroor Carmel Mandiram (destitute Home), Velliyara P.o.Tiruvalla - 689 612-,487740.00
102,2006-2007,Kerala,052880124,B. P Moideen Seva Mandir,Mukkom KozhikodeKerala-,0.00
103,2006-2007,Kerala,052880074,Badagara Jumath Pally Dar Committee,Beach Road VatakaraKozhikode-,251051.00
104,2006-2007,Kerala,052850181,Badsariya Trust For Jamiya Biradari,Pezhackapilly Po Muvattupuzha ErnakulamKerala-686674,235025.00
105,2006-2007,Kerala,052930064,Bahrain Centre, Karamcode P.o.Kollam - 691 579-,0.00
106,2006-2007,Kerala,052890089,Baithu Shariqa Al-Khairi Trust,Pathiripala Nagaripuram PalakkadKerala-678642,0.00
107,2006-2007,Kerala,052880118,Baithul Issah Sunni Centre,  Kozhikode - 673 585-,105898.77
108,2006-2007,Kerala,052830009,Bala Bhavan, Sreekandapuram P.o.Kannur-670631-,0.00
109,2006-2007,Kerala,052850343,Bala Bhavan,Vazhakulam Muvattupuzha ErnakulamKerala-686676,506590.00
110,2006-2007,Kerala,052910178,Bala Vikas,Gandhi Marg Peroorkada Trivandrum Kerala    -695005,0.00
111,2006-2007,Kerala,052930014,Balajana Christu Snehalayam, Kottara Meeyannoor P.o.Kollam-,387627.00
112,2006-2007,Kerala,052850147,Balanagar Technical Association, Mookkannur P.o.Ernakulam 683 577-,0.00
113,2006-2007,Kerala,052850138,Balasankethem st. Gernains Convet, Chengal Kalady P.o.Ernakulam - 683 574-,364877.00
114,2006-2007,Kerala,052930125,Baptist Bible Institute,Karamcode ChathannoorKerala-,1958329.34
115,2006-2007,Kerala,052850484,Behtlehem Abhaya Bhavan Charitable Society,koovappady Post Perumbavoor ErnakulamKerala-683544,135000.00
116,2006-2007,Kerala,052930220,Believers Church India,Xxvi/219 Iyers' Buildingramanchira Thiruvalla PathanamithittaKerala-689101,1489643399.32
117,2006-2007,Kerala,052850351,Believers Relief Trust,Xli/257 I S Press Road  Ernakulam - 682 018-,1800779.00
118,2006-2007,Kerala,052930177,Benziger Hospital,Beach Road  Kollam - 691 001-,0.00
119,2006-2007,Kerala,052870226,Besthlaye Orphanage,Kaduthuruthy Po KottayamKerala-686604,534984.00
120,2006-2007,Kerala,052980022,Bethany  Province Of Bathery,Sultans Battery Po KuppadyWayanad  673 592-,130178.00
121,2006-2007,Kerala,052930121,Bethany Bible School,Pb 45 Kumbanad P.o.Thiruvalla  A.p.-,210680.00
122,2006-2007,Kerala,052930130,Bethany Educational Society,Post Box No.2 Vennikulam P OThiruvalla689544,0.00
123,2006-2007,Kerala,052910268,Bethany Gospel Ministries Centre & Social  Service Trust,Ammankulangara Panniyode  Trivabdrum Kerala  -695575,2333369.00
124,2006-2007,Kerala,052910155,Bethany Nature Cure Centre,Nalanchira P.o.  Trivandrum Kerala-695015,0.00
125,2006-2007,Kerala,052910320,Bethany Navajeevan Province,Bethany Provincial Ashram Nalanchira TrivandrumKerala-695015,9719861.00
126,2006-2007,Kerala,052850498,Bethany Navajyothy Province,Bethany Navajyothy ProvincialAshram Desom Post AluvaErnakulam Kerala-683103,7758624.00
127,2006-2007,Kerala,052900260,Bethany Orphanage, Kottapadi P.o.Trichur - 680 505-,24357561.00
128,2006-2007,Kerala,052870299,Bethany Social Service Society,Bethany Vadavathoor Post KottayamKerala-686010,0.00
129,2006-2007,Kerala,052950073,Bethanya Charitable Trust,Pookkottumanna POChungathara Nilambur MalappuramKerala-679334,279971.00
130,2006-2007,Kerala,052870321,Bethel Academy,Building No. 22 Ward II K.N.M. High School Nazhippara RoadKaviyoor P.O. Thiruvalla689582,0.00
131,2006-2007,Kerala,052930097,Bethel Ashram (community School ), Kuttapuzha P.o.Tiruvalla - 689 103-,514231.00
132,2006-2007,Kerala,052900332,Bethel Ashram Suvisha Sangam,Kumaranalloor P.owadakkancherry ThrichurKerala.-,56187.00
133,2006-2007,Kerala,052930017,Bethel Bible College,Punalur Kerala   -691305,2176677.00
134,2006-2007,Kerala,052910264,Bethel Evangelism Fellowship,Chenkavila Ayra P.o Parassala(via)Thiruvananthapuram Kerala-,0.00
135,2006-2007,Kerala,052850084,Bethel Foundation,Ahoka Road KaloorKochi Kerala-682017,4569855.00
136,2006-2007,Kerala,052850150,Bethesda Trust,Chengannur Kerala -,475031.00
137,2006-2007,Kerala,052810075,Bethlhem Christian Education Centre,Thamallakkal P.o. Karuvatta Alleppey  Kerala  -,653591.00
138,2006-2007,Kerala,052910216,Bethsaida Womens Dev. Society,Trivandrum Kerala -,28594698.00
139,2006-2007,Kerala,052880082,Beypore Orphanage Committee, Beypore P.o.Kozhikode-,11660.00
140,2006-2007,Kerala,052980151,Bezer Blind's Service Friend,Nambikolly Nenmenikunnu P.o. Cheeral Wayanad (dt)Kerala-673595,212493.00
141,2006-2007,Kerala,052920009,Bhagawan Sri Sathya Sai Abhayanikethan,K.A.S. Kamath road Thalipadupu KasaragodKerala-671121,174848.80
142,2006-2007,Kerala,052910315,Bharat  Baptist  &Bible  Church   Trust,LOGOS KATTAIKONAM P.OTHIRUVANANTHAPURAM695584,6294637.94
143,2006-2007,Kerala,052910107,Bharat Sevak Samaj,Kowdiar ThiruvananthapuramKerala.-,0.00
144,2006-2007,Kerala,052910237,Bharath Social Service Centre,Paraniyam Poovar Trivandrum.Kerala-,0.00
145,2006-2007,Kerala,052890017,Bharatha Matha Ashram,Chandranagar  Palakkad-678007-,0.00
146,2006-2007,Kerala,052850408,Bhavana Mahila Samajam Ayuroorpadam,Kothamangalam ErnakulamKerala-,0.00
147,2006-2007,Kerala,052910121,Bible Faith Mission,Mount Sinai Parasuvaikal P.O.Thiruvananthapuram Kerala.-695508,12677083.00
148,2006-2007,Kerala,052890022,Biblical Renewal And Film Centre,P.b. Road No. 308  Palakkad-,783417.00
149,2006-2007,Kerala,052910274,Biothech- Centre Ins. Dev. Of Bio-gas Tech & Other Non- Conventional Energy Sou,Post Box No- 520  M. P. Attanread Vazhuthuthacaud ThycandThiruvanthapuram Kerala-,0.00
150,2006-2007,Kerala,052900167,Bishop Alapatt Hospital,Karanchira Kattoor TrichurKerala-,830245.00
151,2006-2007,Kerala,052870116,Bishop Tharayil Memorial Home For Aged,Thellakom Kottaya Kerala -686016,90597.00
152,2006-2007,Kerala,052940030,Bishop Vayali Medical Centre,Moolamattom Po IdukkiKerala-,17055.00
153,2006-2007,Kerala,052900115,Blessed Sacrament Fc Novitiate,Marathakkara Po TrichurKerala-680320,0.00
154,2006-2007,Kerala,052930135,Board For Evangelistic Work,St. Thomas Evangelical Church of  India Manjadi P.O.Thiruvalla Kerala.-,3287821.00
155,2006-2007,Kerala,052930134,Board For Womens Work,St. Thomas Evangelical Church of In Manjadi P.O. Thiruvalla Kerala.-,0.00
156,2006-2007,Kerala,052930139,Board For Youth Work St Thomas E C I, Msnjadi P.o.Thiruvalla - 689 105-,0.00
157,2006-2007,Kerala,052830047,Boramarium Regional Pastoral Centre,Sreepuram Pallikunnu KannurKerala-,898090.00
158,2006-2007,Kerala,052980006,Boy's Town, Varayal P.o. MananthavadyWayanad - 670 644-,1147232.00
159,2006-2007,Kerala,052870031,Boys Town,Karoor P.O. Pala  KottayamKerala-,1648633.20
160,2006-2007,Kerala,052910109,Boys Town Monvila Kulathur, Monvila Kulathoor P.o.Trivandrum - 695 583-,0.00
161,2006-2007,Kerala,052880160,Brahmananda Charitable Trust,Kalleri PO-Peruvayal KozhikodeKerala-673024,0.00
162,2006-2007,Kerala,052900295,Brain Society, Mala P.o.Trichur-680732-,45276.42
163,2006-2007,Kerala,052930210,BRETHREN BIBLE INSTITUTE TRUST,Pb No.46 Pathanamthitta Kerala-689645,889574.00
164,2006-2007,Kerala,052930131,Brethren Educational Society, Kumbanad P.o.Thiruvalla-689547-,0.00
165,2006-2007,Kerala,052850194,Bros Of St Joseph Cottolengo,   -,2049614.00
