S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2017-2018,Rajasthan,125560088,Aadhar Research Institute,Post-Radoli KotkhawdaJaipur303908,0.00
2,2017-2018,Rajasthan,125690095,AAJEEVIKA BUREAU TRUST,39 Krishna Colony Behind CASA Training Centre Bedla RoadUdaipurUdaipur313001,50665084.00
3,2017-2018,Rajasthan,125560277,AASHITA FOUNDATION,B-21 TULSI MARG HANUMAN NAGAR KHATIPURAJAIPUR302021,7178148.00
4,2017-2018,Rajasthan,125560273,Academay for Socio Legal Studies,49 Vivek Nagar Station RoadJaipur302006,1410752.00
5,2017-2018,Rajasthan,125690065,Action Research and Training for Health Society,G 1-2 Satyam Ramgiri BadgaonUdaipur313011,19941494.00
6,2017-2018,Rajasthan,125680016,Adarsh saraswati Mahila Shiksha Evam Gramin Vikas Samiti Nayatila,1/235Housing Bord Colony TonkTonk304001,0.00
7,2017-2018,Rajasthan,125690073,Adarsh Shiksha Samiti,Patelo Ka MohellaWard No.7 Salumber UdaipurRajasthan-313027,0.00
8,2017-2018,Rajasthan,125690049,Adarsh Vidya Mandir Society, UdaipurRajasthan-,69009.00
9,2017-2018,Rajasthan,125690031,Adivasi Vikas & Seva Samiti, UdaipurRajasthan-,0.00
10,2017-2018,Rajasthan,125560144,Ajit Vyas Foundation for Social Development Society,396-Vasundhara Extention Goplapura By Passa Tank Rd.Jaipur -Rajasthan-302018,0.00
11,2017-2018,Rajasthan,125740008,AKANKSHA SEVA SAMITI,kARAMCHARI COLONEY b bLOCK NEAR RAMVEER SINGH ADVOCATE KARAULIKARAULI322241,0.00
12,2017-2018,Rajasthan,125420023,Akhil Bhartiya Gramin Uthan Samiti,Tapukara-Kamalpur Road Po. Tapulkara Block TijaraDist. Alwar Rajasthan (StateChange-301707,0.00
13,2017-2018,Rajasthan,125680020,AL MUHAMMADIYA EDUCATION AND WELFARE SOCIETY,FAIZ MANZIL RAJBENTONK304001,0.00
14,2017-2018,Rajasthan,125570016,AL SUFFAH EDUCATIONAL AND CHARITABLE TRUST,Miyanji Ameriddin Nagar Kishanpura Po NanniyaiTa Pokaran342350,2023334.50
15,2017-2018,Rajasthan,125690062,Alakh Nayan Mandir,Inst. of Ophthalmology Ashok NagarUdaipur Rajasthan-313001,2356144.00
16,2017-2018,Rajasthan,125690064,Alert Sansthan,208-E Sardarpura  Behind Kalpana Nurshing HomeUdaipur Rajasthan-313001,0.00
17,2017-2018,Rajasthan,231650430,All India Federation Of Teacher Organisation,B-98 ROSE PUBLIC SCHOOL JAMUNAPURI MURLIPURA SCHEMEJAIPUR302039,1238873.00
18,2017-2018,Rajasthan,125420039,Alwar Mewat Institute Of Education And Development,P.NO.3 Patel Nagar Near Krishi Upaj MandiNew Doudpur Manna Ka Road301001,2252275.00
19,2017-2018,Rajasthan,125610014,Anant Sh. Sukhramji Trust,Sri Ramdham Chowk  PO Birahi  Dist. JodhpurRajasthan-,0.00
20,2017-2018,Rajasthan,125690111,Animal Aid Charitable Trust,Ramgopal KumawatBada Ram Dwara Outdside Chand Pole Udaipur313001,27917626.00
21,2017-2018,Rajasthan,125410054,ANTAKSHARI FOUNDATION,KAKALWARA VILLAGE (ALAKHJI) DHASOOK POST ARAIN VIAARAIN VIA305813,3617490.00
22,2017-2018,Rajasthan,125690055,Apna Sansthan,Bhuwana  UdaipurRajasthan-,0.00
