S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2017-2018,Maharashtra,083930603,A J Foundation,Plot No 8 Survey No 288 Raisoni Industrial EstateHinjewadi Pune411057,0.00
2,2017-2018,Maharashtra,083780821,A Quest For Knowledge Hope Opportunity & Justice(khoj),Y Tadkeshwar Chawl Ramwadi Jogeshwari(east) MumbaiMaharashtra-40060,2002906.00
3,2017-2018,Maharashtra,083781527,A WORLD OF OPPORTUNITY FOUNDATION,C-3 Aditya Birla Centre S K Ahire Marg WorliMumbai400030,0.00
4,2017-2018,Maharashtra,083840044,AADHAR BAHUUDESHIYA SANSTHA,New Plots  Near Station Road  Amalner 425401 District Jalgaon MaharashtraAmalner425401,0.00
5,2017-2018,Maharashtra,083770083,AAI JANHIT BAHUUDDESHIYA SEVABHAVI SANSTHA,SAHARA ANATHALYA  PARIVAR     BALGRAM  GOVINDWADI   GEORAI  TQ  GEORAI    DIST BEEDGEORAI431127,0.00
6,2017-2018,Maharashtra,083781097,AAKAR CHARITABLE TRUST,The Phonix Mills Ltd 462Senapati Bapat MargLower Parel Mumbai Maharastra400013,0.00
7,2017-2018,Maharashtra,083930225,Aalochana Cent.for Docu.& Res. On Women,11-b Kanchan Gali ErandhavanPune-,118177.00
8,2017-2018,Maharashtra,083810020,Aamhi Aamachya Arogya Sathi,At Po Taluka : Kurkheda Gadchiroli441209  M.s.-,5770030.00
9,2017-2018,Maharashtra,083990185,aarambh,33-B Gitanjali Sector 17 VashiNavi Mumbai400703,0.00
10,2017-2018,Maharashtra,083781447,AARJU FOUNDATION,Room no 16 Shree Balkeswar Co opt Hsg Soc Ltd  Mahadev Bhai Rd  Kandiwali EastMumbai400101,424600.00
11,2017-2018,Maharashtra,083990074,AASARA,B-24 Praful Nakhawa Chendani Koliwada Thane East Maharashtra-400603,0.00
12,2017-2018,Maharashtra,083781390,AASHISH FOUNDATION,UNIQUE INDUSTRIAL ESTATE122 TWIN TOWER LANEPRABHADEVI DADAR WEST400025,0.00
13,2017-2018,Maharashtra,083781405,Aastha Parivaar,86-D KamgarNagar S.G.Barve Road Kurla- EastMumbai400024,5216821.00
14,2017-2018,Maharashtra,083950023,Aavishkar Society for Development of Mentally Handicapped,E-95 MIDC Mirjole RatnagiriMaharashtra-415639,0.00
15,2017-2018,Maharashtra,083780857,Aawaaz-e-niswaan,Ist Floor Jain High School 84-samuel Street DongriMumbai(maharashtra)-,2952361.00
