S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2017-2018,Madhya Pradesh,063300143,AABHAS KALA SEWA SAMITI,ARTY.148 TEJAJI NAGAR KASTURBA COLONY KHANDWA ROADINDOREINDORE452020,0.00
2,2017-2018,Madhya Pradesh,063190026,AADHAR FOUNDATION,OPPOSITE AYUSH DHABA NEAR IQRA CONVENT SCHOOL PARASIA ROAD POAMA CHHINDWARACHHINDWARA480001,0.00
3,2017-2018,Madhya Pradesh,063210012,AAdharshila Sansthan,Post Box No.11  Marutal DamohDamoh470661,181028788.00
4,2017-2018,Madhya Pradesh,063350011,AADIVASI BAIGA VIKASH  UTTHAN  SAMITI,GAYATRI NAGAR WARD NO 20 DEODRAMANDLA481661,0.00
5,2017-2018,Madhya Pradesh,063160065,Aarambh Education & Community Development Society,52-C Inderpuri  B.H.E.L. BhopalMadhya Pradesh-462021,7315893.00
6,2017-2018,Madhya Pradesh,063300138,AAS,I 43 LIG COLONY RSS NAGAR INDOREIndore452012,0.00
7,2017-2018,Madhya Pradesh,063180014,Abhar mahila samiti chhatrapur (m.p.),jawaher Road Bumani cheep Balon Ke Bagal Main Chhatarpur (m.p.)Chhatarpur471001,0.00
8,2017-2018,Madhya Pradesh,063160222,ABUNDANT LIFE SOCIETY,M.I.G.-352 9B Saket Nagar BhopalBHOPAL462024,911222.75
9,2017-2018,Madhya Pradesh,063160120,Action For Social Advancement,Flat No. 80 Block No. 5 Green City E-8 Gulmohar ColonyArera Colony Bhopal M.P.-462039,18698004.00
10,2017-2018,Madhya Pradesh,063160182,Active society For Integarted Development And Management,HIG-137 k Sector Ayodhya Nagar BhopalBhopal462023,0.00
11,2017-2018,Madhya Pradesh,063370018,Adharshila Shiksha Samiti,Village AgraaTehsil Vijaypur476332,2218679.80
12,2017-2018,Madhya Pradesh,063300030,Adibasi Sevashram Trust,402Ishan Apt. 13/2 Snehlataganj  IndoreMP-452003,0.00
13,2017-2018,Madhya Pradesh,063610013,ADITYA NIRMAL SOCIETY FOR WORKS IN EARTHLY REFORMS,25SATIMARG GONDA CHOWKI UJJAINUJJAIN456001,0.00
14,2017-2018,Madhya Pradesh,063320013,Adivasi Chetna Shikshan Seva Samiti, JHabuaMP-457661,0.00
15,2017-2018,Madhya Pradesh,063320022,Adivasi Sahayta Samiti,Sunrise Hostel Infront of Government Arts collegeJobat457990,8182720.00
16,2017-2018,Madhya Pradesh,063140024,Adiwasi Sanrachana Seva Sansthan,Barbatpur Post Office and Tehsil - ShahpurBetul460440,1119606.00
17,2017-2018,Madhya Pradesh,063430005,Ahimsa Welfare Society,6 Maharastrian ColonyRajgarh465661,0.00
18,2017-2018,Madhya Pradesh,063480002,Aishwarya Social Welfare Society,Shanti Bhawan Bilkisganj(PO) SehoreMadhya Pradesh-466111,0.00
