S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2017-2018,Pondicherry,285130067,Adecom Network,No.9 Raja Singh StreetPost Box No.233605001,5519985.19
2,2017-2018,Pondicherry,285130102,Alliance Francaise De Pondicherry,58 Rue Suffren StreetPondicherry605001,481565.73
3,2017-2018,Pondicherry,285130078,Anbalayam,140 Villinur Road Moolakulam PondicherryPondicherry-605010,548776.50
4,2017-2018,Pondicherry,285130031,Atelier Shanti,20 Lazar Koil Street DubrayapetPondicherry-605001,0.00
5,2017-2018,Pondicherry,285130119,BABU TRUST,"157-a  ivth cross ivth main road
mahaveer nagar
lawspet605008",376018.00
6,2017-2018,Pondicherry,285130107,Best Foundation,62 First Floor Villianur Road MulakulamPondicherry605010,31722.00
7,2017-2018,Pondicherry,285130022,Centre for Education Rehabilitation and Treatment of the Handicapped,181 Gingee Salai DubarayapetPondicherry-605001,5769375.68
8,2017-2018,Pondicherry,285150007,Community Collective Society for Integrated Development,34 Neela Kidangu Street KaraikalPondicherry-609602,22533.59
9,2017-2018,Pondicherry,285130050,Community Sewa Centre,No-2 Villikrishna illam IIIrd  Cross Kasthuribaigandhi St NetajiNagar-I Ullalam Pondicherry-605001,4642483.00
10,2017-2018,Pondicherry,285130020,Congregation Sisters of St. Joseph Cluny,Post Box 87  Pondicherry-,13574313.74
11,2017-2018,Pondicherry,285130058,Dipti Trust,No.8 St.Gilles Street Sh Aurobindo Ashram POPondicherry-605002,120143.00
12,2017-2018,Pondicherry,285130041,Don Bosco Boys Home,Thattanchavady  Pondicherry-605009,4704926.00
13,2017-2018,Pondicherry,285130101,EMMAUS ASIA SOCIETY,"NO.43 FIFTH CROSS STREET 
HEALTH EMPLOYEES COLONY
NAINARMANDAPAMPONDICHERRY605004",3821318.91
14,2017-2018,Pondicherry,285130085,EMPOWERMENT FOUNDATION,Soorya Udayam Illam-Habitat Mariaman Koil StreetOdhiyampattu Village Villianur Commune,1047198.39
15,2017-2018,Pondicherry,285130074,Foundation for Ecological Research Advocacy and Learning,No.27 2nd Cross Appavounagar VazhakulamPondicherry-605012,1314032.00
16,2017-2018,Pondicherry,285130091,FOUNDATION FOR LOW INCOME GROUP AND SOCIAL HEALTH,No.166 Subbiah Nagar ThattanchavadyPondicherry605009,0.00
17,2017-2018,Pondicherry,285130018,Franciscan Sisters of Saint Aloysius Gonzaga,Door No. 6 ST.ANGE STREETPONDICHERRY -605001,23499900.00
18,2017-2018,Pondicherry,285130120,Germination Society for the underprivileged,Plot No. 39 1st Cross Extension Rainbow Nagar Pondicherry-605011Pondicherry605011,2014322.30
19,2017-2018,Pondicherry,285130072,Holistic approach for People's Empowerment(HOPE),Plot NO. 106 M.G.R. Nagar 100Feet Road MudaliarpetPondicherry-605004,5922457.00
20,2017-2018,Pondicherry,285130009,Immaculate Boarding Convent,St. Therese Street  Pondicherry. -605001,459083.00
21,2017-2018,Pondicherry,285130011,Immaculate Heart of Mary Convent,Visitation Calanthottam AriyankuppamPondicherry-605007,0.00
22,2017-2018,Pondicherry,285130033,Immaculate Heart of Mary Convent, MuthialpetPondicherry-605003,0.00
23,2017-2018,Pondicherry,285130027,Immaculate Heart of Mary Social Service Society,Uppalam Road Colas NagarPondicherry-605001,1459599.00
24,2017-2018,Pondicherry,285130017,Immaculate Heart of Mary Society,Nirmala Novitiate Pakkamudayanpet Pondicherry. -605008,0.00
25,2017-2018,Pondicherry,285130024,immaculate Heart of Mary Society Generalate,St. Therese Street Pondicherry.  -605001,13552567.00
26,2017-2018,Pondicherry,285130037,Institute of the Foreign Mission Sisters,Villianur Road   Pondicherry-,7284964.18
27,2017-2018,Pondicherry,285130084,INTEGRATED REHABILITATION AND DEVELOPMENT CENTRE(IRDC),No.7 Rajaganapathi NagarKakayanthope Ariyankuppam605007,3040859.00
28,2017-2018,Pondicherry,285130053,Integrated Rural Development Through Education Centre,Nallur Village  Pallineliyahnur PostPondicherry-605107,0.00
29,2017-2018,Pondicherry,285130113,ISAIMAIYAM,2  SENBAGAM STREET MOTHER THERASA NAGARPONDICHERRY605013,9099721.00
30,2017-2018,Pondicherry,285150009,Jesus Voice Ministry,No. 376 Bharathyayar RoadPondicherry609602,7951.00
31,2017-2018,Pondicherry,285130099,JOY OF ETERNAL LIFE,NO.11 AMBEDKAR STREET MOOLAKULAMPUDUCHERRY605010,0.00
32,2017-2018,Pondicherry,285130086,KARUNALAYAM RURAL WELFARE SOCIETY,58 SCHOOL STREET EDAYARPALAYAM PONDICHERRYPONDICHERRY605007,2587348.00
33,2017-2018,Pondicherry,285130039,Kassar Trust,No.8 First Cross AnnaiI Sathiy St Vaithikuppam Pondicherry-605012,0.00
