S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2009-2010,Madhya Pradesh,063210012,AAdharshila Sansthan,Post Box No.11  Marutal DamohDamoh470661,95001045.00
2,2009-2010,Madhya Pradesh,063160065,Aarambh Education & Community Development Society,52-C Inderpuri  B.H.E.L. BhopalMadhya Pradesh-462021,6791653.00
3,2009-2010,Madhya Pradesh,063180014,Abhar mahila samiti chhatrapur (m.p.),jawaher Road Bumani cheep Balon Ke Bagal Main Chhatarpur (m.p.)Chhatarpur471001,205718.00
4,2009-2010,Madhya Pradesh,063460015,Abhiyan,Shastri ChowkSadar Bazar,0.00
5,2009-2010,Madhya Pradesh,063160120,Action For Social Advancement,Flat No. 80 Block No. 5 Green City E-8 Gulmohar ColonyArera Colony Bhopal M.P.-462039,11861130.00
6,2009-2010,Madhya Pradesh,063280007,Adarsh Mahila Samaj Seva Shiksha Samitee,C/O New Model High School Mall Road MorarGwalior-,0.00
7,2009-2010,Madhya Pradesh,063300030,Adibasi Sevashram Trust,402Ishan Apt. 13/2 Snehlataganj  IndoreMP-452003,2516197.15
8,2009-2010,Madhya Pradesh,063320013,Adivasi Chetna Shikshan Seva Samiti, JHabuaMP-457661,2040812.00
9,2009-2010,Madhya Pradesh,063140024,Adiwasi Sanrachana Seva Sansthan,Barbatpur Post Office and Tehsil - ShahpurBetul460440,319289.00
10,2009-2010,Madhya Pradesh,063520007,Adrash Mahila Vikas Avem Vyawasaik Shiksha Sammiti,Arjun Nagar Uttar KarundiyaSidhi,0.00
11,2009-2010,Madhya Pradesh,063120019,AISECT,SCOPE CAMPUS NH-12 HOSHANGABAD ROAD BHAIRONPUR NEAR MISRODBHOPAL462026,0.00
12,2009-2010,Madhya Pradesh,063480002,Aishwarya Social Welfare Society,Shanti Bhawan Bilkisganj(PO) SehoreMadhya Pradesh-466111,0.00
13,2009-2010,Madhya Pradesh,063160111,Akshat Health Help and Research Society,C/O Bhopal Charitable Hospital Noor Mahal Road Chowki ImambadaBhopal (Madhya Pradesh)-462001,206540.00
14,2009-2010,Madhya Pradesh,063300102,Al-Farooque Educational Society,1 Dargarh Main Road Khajrana IndoreMadhya Pradesh-452016,0.00
15,2009-2010,Madhya Pradesh,063320018,AL-JAMIA SAADAT-UL-ULOOM,Near Railway StationMeghnagar457779,0.00
16,2009-2010,Madhya Pradesh,063320016,Alirajpur Shaiksainik Samajik Kendra,Don Bosco Bhawan 58 Maharana Pratap RoadAlirajpur Jhabua Madhya Pradesh-457887,2418002.00
17,2009-2010,Madhya Pradesh,063160151,All Peoples Development and Welfare Society,B-92 A-SectorVidya Nagar Hoshangabad RoadBhopal462026,2257813.00
