S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2009-2010,Jharkhand,337680030,Aadiwasi and Banwasi Vikas Samiti,AT & P.O. Burhai Madhupur Distt. DeogharJharkhand.-815353,0.00
2,2009-2010,Jharkhand,337680005,Aanteeka,Behind S.B.I.(S.T.C.) Barmasia B. DeogharJharkhand-814112,0.00
3,2009-2010,Jharkhand,337730011,Abhinav Samaj Sevashram,Village- Dasedih P.O.-Doranda Distt- GirdihJharkhand-825412,0.00
4,2009-2010,Jharkhand,337840006,Abhinav Vikas Seva Samiti,P.O Barwadih LateharJharkhand-,0.00
5,2009-2010,Jharkhand,337800192,ACET SWAROJGAR SANGH,Jerath CompoundMain Road HinooRanchi834002,0.00
6,2009-2010,Jharkhand,337710007,Action for Women and Rural Development (AWARD),Sahijana Maore GarhwaJharkhand-822114,0.00
7,2009-2010,Jharkhand,337820013,Adarsh Seva Sansthan,Opp. 4th Phase Adarsh Nagar Sonari JamshedpurJharkhand-,1419926.00
8,2009-2010,Jharkhand,337660001,Adhunik Mahila Utthan Samiti,Qr. No. 3-201 Sector-2-D Street-6 Bokaro Steel CityBokaro-827001,200000.00
9,2009-2010,Jharkhand,337740024,ADIVASI MAHILA SAMAJ SEVA KENDRA MAJHATOLI,Regd off Vill and P.O. - karaundhi  District - Gumla State - JharkhandGumla835207,0.00
10,2009-2010,Jharkhand,337820065,ADIVASI MAHILA VIKAS SAMITI,AT-FULDUNGI P.O GHATSILAEAST SINGHBHUM832303,0.00
11,2009-2010,Jharkhand,337730019,Adivasi Navkiran Seva Sansthan,Khambarand P.O.-Gandey GiridihJharkhand.-815312,0.00
12,2009-2010,Jharkhand,337800122,Agrarian Assistance Association Trust,At Post Maheshpur P S Angara RanchiJharkhand-835104,449340.00
13,2009-2010,Jharkhand,337700004,Agrartian Assistance Association,P O Bandarjuri Chowk Near Forest Range OfficeDumka814101,1065725.00
