S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2009-2010,Rajasthan,125560088,Aadhar Research Institute,Post-Radoli KotkhawdaJaipur303908,11873947.00
2,2009-2010,Rajasthan,125690065,Action Research and Training for Health Society,G 1-2 Satyam Ramgiri BadgaonUdaipur313011,2763424.00
3,2009-2010,Rajasthan,125560078,Adarsh Gyan Mandir Sansthan,Jamwa Ramgarh  JaipurRajasthan-303109,133220.00
4,2009-2010,Rajasthan,125690073,Adarsh Shiksha Samiti,Patelo Ka MohellaWard No.7 Salumber UdaipurRajasthan-313027,30000.00
5,2009-2010,Rajasthan,125690049,Adarsh Vidya Mandir Society, UdaipurRajasthan-,0.00
6,2009-2010,Rajasthan,125690031,Adivasi Vikas & Seva Samiti, UdaipurRajasthan-,402500.00
7,2009-2010,Rajasthan,125560168,Adiwasi Sanskritik Sewak Sansthan,E-32-A Sarwasthi Nagar Opp.Sector-6Malviya Nagar JaipurRajasthan-302017,0.00
8,2009-2010,Rajasthan,125560037,Agro Action Family Helper Project(Centre for Community Economic and Dev. Centre,Shilki Dungari  Chaksu JaipurRajasthan -303901,0.00
9,2009-2010,Rajasthan,125560144,Ajit Vyas Foundation for Social Development Society,396-Vasundhara Extention Goplapura By Passa Tank Rd.Jaipur -Rajasthan-302018,99722.00
10,2009-2010,Rajasthan,125420023,Akhil Bhartiya Gramin Uthan Samiti,Tapukara-Kamalpur Road Po. Tapulkara Block TijaraDist. Alwar Rajasthan (StateChange-301707,9785009.41
11,2009-2010,Rajasthan,125420038,Akhil Bhartiya Samajothan Samiti Bhitera,Village Bhitera PO Rewali Tahsil Behror AlwarRajasthan-301701,0.00
12,2009-2010,Rajasthan,125690062,Alakh Nayan Mandir,Inst. of Ophthalmology Ashok NagarUdaipur Rajasthan-313001,5547310.00
13,2009-2010,Rajasthan,125690064,Alert Sansthan,208-E Sardarpura  Behind Kalpana Nurshing HomeUdaipur Rajasthan-313001,15213867.12
14,2009-2010,Rajasthan,231650430,All India Federation Of Teacher Organisation,B-98 ROSE PUBLIC SCHOOL JAMUNAPURI MURLIPURA SCHEMEJAIPUR302039,1508056.00
15,2009-2010,Rajasthan,125690011,All Saints Girls Hostel,  Rajasthan-,1423373.16
16,2009-2010,Rajasthan,125420039,Alwar Mewat Institute Of Education And Development,P.NO.3 Patel Nagar Near Krishi Upaj MandiNew Doudpur Manna Ka Road301001,4834001.00
17,2009-2010,Rajasthan,125560208,Anand Bharti Care and Development Society,99 Moti Nagar (West) Queens RoadJaipur302021,0.00
18,2009-2010,Rajasthan,125610014,Anant Sh. Sukhramji Trust,Sri Ramdham Chowk  PO Birahi  Dist. JodhpurRajasthan-,0.00
19,2009-2010,Rajasthan,125690035,Ankur Sansthan,V&PO:Teh  Jhadol  Dist: Udaipur Rajasthan-313702,18000.00
20,2009-2010,Rajasthan,125470003,Annuvrat Gram Bharati Sansthan,Vinaipuram Chakar Mandal BhilwaraRajasthan-,0.00
21,2009-2010,Rajasthan,125690055,Apna Sansthan,Bhuwana  UdaipurRajasthan-,0.00
22,2009-2010,Rajasthan,125610055,Aprajita Sansthan,Behind Panchayat Sammiti Village/Post Balesar SattaShergarh342023,0.00
23,2009-2010,Rajasthan,125560091,Aravali Association for Rural Advancement Through Voluntary Action,R.No. 7 Patel Bhavan Jawahar Lal Nehru Marg JaipurRajasthan-,16160143.00
24,2009-2010,Rajasthan,125690080,Aravalli Research & Development Society,161 Sarva Ritu Vilas Udaipur Rajasthan -313001,0.00
25,2009-2010,Rajasthan,125690084,Asha Dham Ashram Society Udaipur,'B' Block Sajjan Nagar UdaipurRajasthan-313001,491322.00
26,2009-2010,Rajasthan,125620007,Asha Ka Jharna,Harlal Ka Kothi Nawalgarh Jhunjhunu Distt.Rajasthan-333042,907439.00
27,2009-2010,Rajasthan,125690079,Astitva Sansthan,33 Naya Pura Delhi Gate UdaipurRajasthan-313002,0.00
28,2009-2010,Rajasthan,125560178,Awareness Training and Motivation for Action(ATMA),Village-Jagmalpura Post-Jorpura Via-Jobner JaipurRajasthan-303328,0.00
29,2009-2010,Rajasthan,125470002,Badhir Bal Kalyan Vikas Samiti,Kuwada Road BhilwaraRajasthan-,0.00
30,2009-2010,Rajasthan,125500003,Bahuuddhesiya Arogya Sewa Samiti,New Colony PO Pratapgarh Chittorgarh Rajasthan -312605,0.00
31,2009-2010,Rajasthan,125690040,Bal Bharati Society,Opp Kailash Colony UdaipurRajasthan-313001,0.00
32,2009-2010,Rajasthan,125560002,Bal Rashmi Society,A-48 Shanti Path Tilak Nagar JaipurRajasthan-,19973206.58
33,2009-2010,Rajasthan,125560132,Bal Sansar Santha,Swasti B-88 Saraswati Marg Bajaj NagarJaipur302015,191717.00
34,2009-2010,Rajasthan,125410023,Bandhit Bal Vikas Samiti, Dist: AjmerRajasthan-,0.00
