S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2008-2009,Jharkhand,337680005,Aanteeka,Behind S.B.I.(S.T.C.) Barmasia B. DeogharJharkhand-814112,0.00
2,2008-2009,Jharkhand,337800152,Abhinav Kala Kendra,Vikas Nagar Road NO.-8 Latma Road Hatia RanchiJharkhand.-834003,0.00
3,2008-2009,Jharkhand,337730011,Abhinav Samaj Sevashram,Village- Dasedih P.O.-Doranda Distt- GirdihJharkhand-825412,0.00
4,2008-2009,Jharkhand,337840006,Abhinav Vikas Seva Samiti,P.O Barwadih LateharJharkhand-,0.00
5,2008-2009,Jharkhand,337710007,Action for Women and Rural Development (AWARD),Sahijana Maore GarhwaJharkhand-822114,0.00
6,2008-2009,Jharkhand,337800145,Active,C/13 High Tension Insulator Factor Colony NamkumRanchi.-834010,198907.00
7,2008-2009,Jharkhand,337820013,Adarsh Seva Sansthan,Opp. 4th Phase Adarsh Nagar Sonari JamshedpurJharkhand-,1086630.00
8,2008-2009,Jharkhand,337660001,Adhunik Mahila Utthan Samiti,Qr. No. 3-201 Sector-2-D Street-6 Bokaro Steel CityBokaro-827001,200000.00
9,2008-2009,Jharkhand,337800098,Adivasi Jan Kalyan Samiti,Gossai Toli Chutia P.O. ChutiaRanchi-Jharkhand-834001,0.00
10,2008-2009,Jharkhand,337730019,Adivasi Navkiran Seva Sansthan,Khambarand P.O.-Gandey GiridihJharkhand.-815312,24829.00
11,2008-2009,Jharkhand,337820012,Adivasi Pichri Jati Vikas Parishad,Gunda  P.O. Seema Gunda West SinghbhumJharkhand- 83240,0.00
12,2008-2009,Jharkhand,337800122,Agrarian Assistance Association Trust,At Post Maheshpur P S Angara RanchiJharkhand-835104,124900.00
13,2008-2009,Jharkhand,337700004,Agrartian Assistance Association,P O Bandarjuri Chowk Near Forest Range OfficeDumka814101,1088206.00
14,2008-2009,Jharkhand,337700020,Agricultural Integrated Development Project,Koroya Madhuadih Via- Guhiajori DumkaJharkhand-814101,0.00
15,2008-2009,Jharkhand,337800083,Agricultural Training Centre,Namkum RanchiJharkhand-834010,2752667.00
16,2008-2009,Jharkhand,337700011,Aid Foundation(All India Institute of Development Foundation),Jarmundi DumkaJharkhand-814141,0.00
17,2008-2009,Jharkhand,337820027,Akhil Bhartiya Adivasi Vikas Mandal,Manoharpur Vill. & P.O. Manoharpur West SinghbhumJharkhand-833104,0.00
18,2008-2009,Jharkhand,337800075,Akhil Bhartiya Sajal Shraddha Samudayik Vikas Samiti,B-29Sctor-IIIPO.Dhurwa RanchiJharkhand-834004,0.00
19,2008-2009,Jharkhand,337790028,Alternative Development Society,Baralota Bye-Pass Road PO-Sudna Town/City/Distt.: DaltonganjJharkhand-822101,0.00
20,2008-2009,Jharkhand,337760004,AMAN,EAST CHITRAGUPT NAGARBYE PASS ROADJHUMARI TELAIYAKODERMA825409,0.00
21,2008-2009,Jharkhand,337800042,Amar Jyoti Society,Preriton Ki Rani Sadan Panchuati Railway ColonyRanchi-Jharkhandd-834001,7564611.59
22,2008-2009,Jharkhand,337730014,Ambedkar Social Institute,Bhandaridih (Behind Vet. Hospital) GirdihJharkhand-815301,0.00
23,2008-2009,Jharkhand,337820036,Amma Research Centre,321 Road No. 7 Sonari West New lay Out JamsedhpurSinghbhum (E) Jharkhand-831011,0.00
24,2008-2009,Jharkhand,337740009,Animation Rural Outreach Society,Arouse Society Sasai Road Post- + Distt.- GumlaJharkhand-835207,12695556.00
25,2008-2009,Jharkhand,337750034,Anupam Mahila Chetna Samiti,Ravindra Path HazaribaghJharkhand-825301,80440.00
26,2008-2009,Jharkhand,337810003,As-Salam Educational Centre,At.PO-Shrikhund(Gumani) Via- BarharwaSahibganj-Jharkhand-811601,22361989.00
27,2008-2009,Jharkhand,337800144,ASHA,Association for Social and Human Awareness. H.NO.A/21 Kishan SinghColony Station Road Ranchi-834001-834001,678329.00
28,2008-2009,Jharkhand,337680043,Ashray,Dangalpara P.O. Madhupur Madhupur Distt. DeogharJharkhand-815353,25146.00
29,2008-2009,Jharkhand,337790002,Auranga Gramin Vikas Samiti,Tumbagara P.O. Ranki KalaPalamau-822126,258300.00
30,2008-2009,Jharkhand,337830005,Badlao Foundation,Near Chittaranjan Railway StationMihijam815354,13884845.00
31,2008-2009,Jharkhand,337730004,Banvasi Vikas Ashram,Vill+Post- Atkaa Via Bagoder Dist. GiridhJharkhand-815316,765088.00
32,2008-2009,Jharkhand,337780011,Bengali Girls Middle School,P.O. & Distt. Pakur Pakur Jharkhand -816107,372561.00
33,2008-2009,Jharkhand,337800069,Bethel Mission (A Social & Welfare Society),At. & P.O. Boreya Ranchi Jharkhand -835240,8164993.33
34,2008-2009,Jharkhand,337790025,Bharat Bharti Pragya Mandal Trust,Panki Road Daltongunj PalamauJharkhand-,0.00
35,2008-2009,Jharkhand,337800085,Bharat Mata Hospital,Chotamuri P.O. District- RanchiJharkhand -835101,2652742.00
36,2008-2009,Jharkhand,337820022,Bharat Seva Shram Sangha,Village & P.O. Barajpuri East SinghbhumJharkhand-832002,306340.00
37,2008-2009,Jharkhand,337820026,Bharat Sevashram Sangha -Leprosy Control,Rovers Meet RoadSonari Jamshedpur(W)Singhbhum-Jharkhand-831011,3306814.18
38,2008-2009,Jharkhand,337750037,Bharatiya Jan Jagriti Kendra,P.O. Ichak HazaribaghJharkhand-825402,0.00
39,2008-2009,Jharkhand,337700017,Bharatnya Charisti Seva Dal Trust,Lalgarh Madupur DumkaJharkhand-815353,6435899.00
40,2008-2009,Jharkhand,337800047,Bhartiya Kisan Sangh,Saraswati Nagar KamreRatu Block835214,572996.00
41,2008-2009,Jharkhand,337680012,Bhartiya Manav Vikash Seva Sansthan,Saheed Ashram Road Post-B. DeogharDeoghar (Jharkhand)-814112,194267.00
42,2008-2009,Jharkhand,337720004,Bhatar Vikas Soutlan Society,Poraiyahar Distt. Godda Jharkhand -814153,0.00
43,2008-2009,Jharkhand,337750022,Bhurkunda Pawan Krus Niketan,Pawan Krus Niketan P.O. Badaninagar Distt. HazaribaghJharkhand-829105,466225.33
44,2008-2009,Jharkhand,337790006,Bihar Pradesh Yuva Parishad,AbadaganjNear Mission Girls High SchoolDaltonganjPalamau-Jharkhand-822101,359357.00
45,2008-2009,Jharkhand,337840005,BIihar Ennonite Mandli,P.O. Chandwa LateharJharkhand-829203,231865.00
46,2008-2009,Jharkhand,337820004,Bindrai Institute for Research Study and Action,Gaddi Tola ChaibasaSinghbhum (W) (Jharkhand)-833201,16464226.59
47,2008-2009,Jharkhand,337800105,Bir Buru Vikas Kendra,Block ChowkRania Vill and PO-RaniaRanchi-Jharkhand-835227,0.00
48,2008-2009,Jharkhand,337800102,Birla Institute Technology,PO-Mesra RanchiJharkhand-835215,0.00
49,2008-2009,Jharkhand,337820054,Birsa Munda  Welfare Foundation.,Birsa Nagar Zone No.-6(B).JSR P.O.Old Baridih Dist-Singhbhum EastJharkhand.-831017,0.00
50,2008-2009,Jharkhand,337750029,Birsa Seva Prakalp,Mangal Bazar  Malviya Marg HazaribaghJharkhand-825201,264000.00
51,2008-2009,Jharkhand,337800030,Bishop Hubback Theological College,Church Road Post Box No.1 Distt. Ranchi Jharkhand-834001,116000.00
52,2008-2009,Jharkhand,337750046,Board of Islamic Education,Hazaribagh HazaribaghJharkhand-825301,901819.00
53,2008-2009,Jharkhand,337800135,Brothers of St. Gabriel Education Society,Montfort Niwas  Kanke Ranchi Bihar -834006,8123909.00
54,2008-2009,Jharkhand,031190087,CALVARY GOSPEL MINISTRIES TRUST,"DR.DAYALS HOUSE
BAHU BAZARRanchi834001",34008474.00
55,2008-2009,Jharkhand,337800053,Capuchin Friars Minor Society,Vidyaa Sadan Samlong RoadNamkum PostRanchi -Jharkhand-834010,13468240.50
56,2008-2009,Jharkhand,337740013,Carmel Ashram,Gumla Distt. GumlaJharkhand-835207,1727964.00
57,2008-2009,Jharkhand,337750019,Carmel Ashram Sitagarh,P.O. & Distt. Hazaribagh Jharkhand -825301,528859.00
58,2008-2009,Jharkhand,337820025,Carmel School and Hostels,Chakradharpur SinghbhumJharkhand-833102,8834495.81
59,2008-2009,Jharkhand,337800023,Catholic Charities,P.Box  No. 5  Purlia Road RanchiJharkhand-834001,4899037.00
60,2008-2009,Jharkhand,337820019,Catholic Charities,Patel Bagan Sundernaga PO JamshedpurJharkhand-832107,18701281.23
61,2008-2009,Jharkhand,337800148,Centre  for Education,Pepee Compound. RanchiJharkhand.-834001,0.00
62,2008-2009,Jharkhand,337800141,Centre for Action and Rural Development,A.H.ComplexOpp.S.F.C. Godown Kadru.RanchiJharkhand.-834002,0.00
63,2008-2009,Jharkhand,337800107,Centre for Development,Gayatri Saddan Tupudana HatiaRanchi-834003,888017.00
64,2008-2009,Jharkhand,337800092,Centre For Entrepreneurship Development,Ramnagar Harmu Argora Bye-Pass Road Harmu Housing ColonyDistt. Ranchi Jharkhand-834012,83900.00
65,2008-2009,Jharkhand,337800165,Centre for Women Development,H/No. Sri. N. Senapati  House No 206 North Office Para DorandaRanchi834002,0.00
66,2008-2009,Jharkhand,337780007,Chandrapura Mission Middle School,Maheshpur Raj SahibganjPakur Jharkhand-816106,285037.28
67,2008-2009,Jharkhand,337800169,CHETNA,Vill PO Tangar Bijupara Chanho BlockRanchi835214,0.00
68,2008-2009,Jharkhand,337670003,Chetna Bharati,Khutikewal Ashram P.O Hunterganj Dist. ChatraJharkhand-825420,5312672.00
69,2008-2009,Jharkhand,337680011,Chetna Vikas,Loknayak Bhavan Bypass RoadBaijnathpur814112,7573401.00
70,2008-2009,Jharkhand,337790014,Chhotanagpur Samaj Vikas Sansthan,PO: Sudna Daltonganj Distt. PalamauJharkhand-,968550.00
71,2008-2009,Jharkhand,337750066,Chhotanagpur Vikas Man ch.,AT & Post -Dewokuli Via -Ichak. HazaribagJharkhand. -825402,0.00
72,2008-2009,Jharkhand,337730010,Chirag Welfare Society,Bhandaridih(Behind Animal Hospital) GiridihJharkhand-815301,0.00
73,2008-2009,Jharkhand,337750004,Chotanagpur Adivasi Seva Samiti,AT-Kasiadih P.O.-Charhi HazaribagJharkhand-825336,3296030.00
74,2008-2009,Jharkhand,337800050,Chotanagpur Craft Development Society,Roadd No.3Hawai Nagar PO. HatiaRanchi-Jharkhand-834003,0.00
75,2008-2009,Jharkhand,337800044,Chotanagpur Sanskritik Sangh,House No. HI-98 Harmu Housing ColonyRanchi834002,3835160.00
76,2008-2009,Jharkhand,337750044,Chotanagpur Vikas Kendra,Ramnagar HazaribaghJharkhand -825301,0.00
77,2008-2009,Jharkhand,337750058,Chotanagpur Vikas Utprerna Kendra,At/PO Barkatha Dist. HazaribaghJharkhand-825323,345680.00
78,2008-2009,Jharkhand,337800156,Citizens Foundation,7 Betar Kendra Niwaranpur RanchiJharkhand-834002,141175.00
79,2008-2009,Jharkhand,337820030,Clever Social Welfare Centre,Clacer Bhawan P.O. Amda Singhbhum WestJharkhand-833101,2092462.00
80,2008-2009,Jharkhand,337680018,Community Development Centre,Salona Tand Circular Road B. DeogharJharkhand-814112,15000.00
81,2008-2009,Jharkhand,337800170,Compassion India,Vill. Chamratoli PO MurhuMurhu835210,999127.26
82,2008-2009,Jharkhand,337680044,Consortium of Human Enlargement & .T.N.A.,Bawanbigha P.O. Madhupur Distt. DeogharJharkhand-815353,0.00
83,2008-2009,Jharkhand,337820043,Council of Management and Health Care,22  Ambagan Raja Mansion 11 Floor Town/City-Sakchi JamshedpurDistrict-SinghBhum Jharkhand.-831001,0.00
84,2008-2009,Jharkhand,337820062,DAKSHINA BHARATHA MAHILA SAMAJ,ROAD NO. 7 B. H. AREA KADMAJAMSHEDPUR831005,18092.00
85,2008-2009,Jharkhand,337750010,Dalit Adivasi Jagriti Sansthan,"C/O SUNIL RAM VILL CHAMPWA
PO BABHANVE PS MUFFASIL
HAZARIBAGHAZARIBAGH825301",79794.00
86,2008-2009,Jharkhand,337790011,Daltonganj Catholic Diocese,Bishops House Station Road Daltonganj PalamuJharkhand-822101,8279956.00
87,2008-2009,Jharkhand,337690004,Damien Social Welfare Centre,Gandhi Bhawan  Post Box No.-  47 Polytechnic Road DhanbadJharkhand -826001,20593238.92
88,2008-2009,Jharkhand,337750005,Darpan,Village Lakhe Chano Road P.O. Korrah Sadar825303,778950.00
89,2008-2009,Jharkhand,337800134,Daughters of St. Anneranchi,St. Annes Provincialate Circular RoadRanchi-834001,455002.00
90,2008-2009,Jharkhand,337690003,DE NOBILI JEALGORA,F.R.I. Post Office DhanbadJharkhand-828108,17525000.00
91,2008-2009,Jharkhand,337660006,Dhorimata Samaritan Seva Kendra,Jarangdih Distt.BokaroJharkhand-,2050150.00
92,2008-2009,Jharkhand,337800037,Diocese of Chotanagpur,Diocesan Office P.P.No.1 Distt. RanchiJharkhand-83400,7558789.41
93,2008-2009,Jharkhand,337780008,Dipti Mission,PB 1 Sahibganj Sahibganj (SP) JharkhandPokur-Jharkhand-815109,3333623.40
94,2008-2009,Jharkhand,337750032,Divine Onkar Mission,Hospital More (Tyre More) College Road   Ramgarh Cantt.829122,5700000.00
95,2008-2009,Jharkhand,337740003,Don Bosco Centre Kereng,Kereng Chainpur Distt. Gumla Jharkhand-835206,7673897.22
96,2008-2009,Jharkhand,337800108,Don Bosco Technical School,P.Box No.201Kokar Distt. Ranchi KhoratoliJharkhand -834001,9394132.00
97,2008-2009,Jharkhand,337680040,Dr. Bhimrao Ambedkar Jharkhand Dalit Samaj Vikas Samiti,Chandmari MadhupuriDeoghar-Jharkhand-815353,0.00
98,2008-2009,Jharkhand,337800001,Dr. R.K. Jayaswal Welfare Society,North Samaj Street TharpakhanaRanchi Jharkhand-834001,156047.00
99,2008-2009,Jharkhand,337700003,Dumka Catholic Diocese,Bishop's House P.O. Dudhani DumkaJhakhand-814101,27286515.85
100,2008-2009,Jharkhand,337700006,Dumka Social and Educational Society,Social Development Centre DudhaniP.O & At. DumkaJharkhand -814101,43264378.20
101,2008-2009,Jharkhand,337700014,Durgesh Lok Lalit,Supadidh Kayast Para Raod P.O.-Jamtara DumkaJharkhand-815351,15000.00
102,2008-2009,Jharkhand,337800073,Ecreosoculis North Western Gossner Evg.,N.W.Gew Church Compound Distt. RanchiJharkhand-834001,9617155.00
103,2008-2009,Jharkhand,337780005,Edith Jackson Fisher Memorial Hospital,Jidato Mission Compuund P.O. PakurPakur Jharkhand-816107,146383.00
104,2008-2009,Jharkhand,337750051,Ekta,Sindur SiariWest of D.A.V.School HazaribaghJharkhand-825301,0.00
105,2008-2009,Jharkhand,337800166,Fatima Educational and Health Trust,ITKI PO ITKIRanchi835301,0.00
106,2008-2009,Jharkhand,337680006,Fontal Development Foundation,Ved Bhawan Near Baban Bigha-More P.O.-Ashram KarinabadDeoghar -814112,2096189.00
107,2008-2009,Jharkhand,337800129,Foundation for Emancipation of Marganalised,Qtr.NO. Cd-100 Sector III HEC RanchiJharkhand-834004,997621.00
108,2008-2009,Jharkhand,337800061,Fudi Technical Training Centre,Fudi Distt Ranchi Jharkhand -835210,889750.00
109,2008-2009,Jharkhand,337680048,Gandhi Golden Trust,Gidha Pathar Po-Deopur town- JasdihDeoghar Jharkhand-814142,0.00
110,2008-2009,Jharkhand,337800087,Gandhi Peace Foundation Centre,Tagore Hill MorabadiRanchi Jharkhand-824231,99904.00
111,2008-2009,Jharkhand,337730012,Girdih Parish Society,Catholic Ashram Post Box No-90Giridih Jharkhand-815301,4574386.00
112,2008-2009,Jharkhand,337720008,Godda Parish Society,Sacred Heart Church Godda GoddaJharkhand-814133,1847804.00
113,2008-2009,Jharkhand,337800076,Good Books Educational Trust,Main Road RanchiJharkhand-834001,2597078.00
114,2008-2009,Jharkhand,337800110,GOSSNER EVANGELICAL LUTHERAN CHURCH IN CHOTANAGPUR AND ASSAM,Main Road.Ranchi834001,33476566.50
115,2008-2009,Jharkhand,337810002,Grace Bible College,P.O. Azadnagar Jamshedpur Jharkhand -832110,2523197.81
116,2008-2009,Jharkhand,337800111,Gram Guru Education Society,Gram Guru Education Centre Purulia RoadRanchi-Jharkhand-834001,0.00
117,2008-2009,Jharkhand,337800157,Gram Jan Jagriti Manch,Sinjusereng PO-Raja Ulatu RanchiJharkhand-834010,142900.00
118,2008-2009,Jharkhand,337680029,Gram Jyoti,Ram Babu Road Bilasi  Town DeogharJharkhand-814117,2830752.00
119,2008-2009,Jharkhand,337740022,Gram Jyoti Kendra,At + P.O.-Pojenga Pojenga GumlaGumplaJharkhand.-835220,200000.00
120,2008-2009,Jharkhand,337700005,Gram Sabha Seva Sansthan,At+ Post- Kaladumaria Via -Ghormara DumkaJharkhand-814120,90000.00
121,2008-2009,Jharkhand,337740001,Gram Uthan Kendra-Community Dev. Centre,Catholic Church Sisai Road P.O. GumlaJharkhand-835207,21786828.31
122,2008-2009,Jharkhand,337680034,Gram Vikas Foundation,Bhanrwa Road 52-Bigha MadhupurDeoghar-Jharkhand-815353,1301150.00
123,2008-2009,Jharkhand,337800038,Gram Vikas Unmukh Samiti,Misigonda J.P. Marg 224 B P.O.Ranchi UniversityDistt. Ranchi Jharkhand-834008,177800.00
124,2008-2009,Jharkhand,337730001,Gramika India,At - Bakarganj P.O.-Kisgo Via-RajdhamwarGiridih-825412,335391.00
125,2008-2009,Jharkhand,337790022,Gramin Chetna Vikas Samiti,Sirha Untari RoadPalamau-Jharkhand-822116,0.00
126,2008-2009,Jharkhand,337680033,Gramin Dalit Kalyan Samiti,Mohanpur hat Via- Dahijore CampDeoghar-Jharkhand-814157,100000.00
127,2008-2009,Jharkhand,337760003,Gramin Mahila Vikas Samiti,AT & P.O. Jhumaritilaiya. District - KodarmaJharkhand.-825409,0.00
128,2008-2009,Jharkhand,337740002,Gramin Navoday Kendra,Thana RoadSisai Town Sisai Dist. GumlaJharkhand-835224,320700.00
129,2008-2009,Jharkhand,337740005,Gramin Punarnirman Sansthan,At & PO Bazar Tanr Sisai Gumla Jharkhand -835224,161957.00
130,2008-2009,Jharkhand,337800112,Gramin Punaruthan SansthanBajra,Central Head OfficeMain Road Bazar Tand MandarRanchi-Jharkhand-835214,0.00
131,2008-2009,Jharkhand,337790015,Gramin Samaj Kalyan Vikas Manch,Daltonganj Distt. Palamu Jharkhand - 822101 IndiaDALTONGANJ822101,1269569.00
132,2008-2009,Jharkhand,337800011,Gramin Sulabh Vikash Kendra,Kranji Khatri KhtangaRanchi-835202,0.00
133,2008-2009,Jharkhand,337670001,Gramin Vikas Kendra,Vill.-Losodag P.O.-Piri Simariya Chatra Jharkhand-,0.00
134,2008-2009,Jharkhand,337680036,Gramin Vikas Parishad,Castairs Town B. DeogharJharkhand-814112,356550.00
135,2008-2009,Jharkhand,337670002,Gramoday Chetna Kendra,Telephone Tower RoadChatra825401,96271.50
136,2008-2009,Jharkhand,337700025,Gramouthan Seva Sansthan,Village & P.0. - Sahara. Dist.-DumkaJharkhand.-,0.00
137,2008-2009,Jharkhand,337740006,Gumla Catholic Diocese,Bishop's House P.O. GKumla Distt. GKumlaJharkhand-835207,18622428.43
138,2008-2009,Jharkhand,337740010,Gumla Ursuline Society,Ursuline Provincialate Sisai RoadPost+District-Gumla Jharkhand-835207,5641277.92
139,2008-2009,Jharkhand,337750003,Hazaribag Jesuits Education Ssociety,Loyola Centre Sindur - Hazaribag Hazaribag Jharkhand-825301,11088675.38
140,2008-2009,Jharkhand,337750036,Hazaribagh Carmel Society,Carmel House Herunganj HazaribaghJharkhand-825301,8363499.87
