S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2008-2009,Madhya Pradesh,063210012,AAdharshila Sansthan,Post Box No.11  Marutal DamohDamoh470661,91721070.00
2,2008-2009,Madhya Pradesh,063160065,Aarambh Education & Community Development Society,52-C Inderpuri  B.H.E.L. BhopalMadhya Pradesh-462021,7503486.74
3,2008-2009,Madhya Pradesh,063190013,Aardh Adivasi Vikas Sangha,Vill/POst-Rangari Tah Sausar Chhindwara (M.P.) -480108,102408.00
4,2008-2009,Madhya Pradesh,063460015,Abhiyan,Shastri ChowkSadar Bazar,0.00
5,2008-2009,Madhya Pradesh,063160120,Action For Social Advancement,Flat No. 80 Block No. 5 Green City E-8 Gulmohar ColonyArera Colony Bhopal M.P.-462039,11612589.33
6,2008-2009,Madhya Pradesh,063280007,Adarsh Mahila Samaj Seva Shiksha Samitee,C/O New Model High School Mall Road MorarGwalior-,0.00
7,2008-2009,Madhya Pradesh,063300030,Adibasi Sevashram Trust,402Ishan Apt. 13/2 Snehlataganj  IndoreMP-452003,8878103.36
8,2008-2009,Madhya Pradesh,063320013,Adivasi Chetna Shikshan Seva Samiti, JHabuaMP-457661,1398552.00
9,2008-2009,Madhya Pradesh,063520007,Adrash Mahila Vikas Avem Vyawasaik Shiksha Sammiti,Arjun Nagar Uttar KarundiyaSidhi,0.00
10,2008-2009,Madhya Pradesh,063120019,AISECT,SCOPE CAMPUS NH-12 HOSHANGABAD ROAD BHAIRONPUR NEAR MISRODBHOPAL462026,0.00
11,2008-2009,Madhya Pradesh,063480002,Aishwarya Social Welfare Society,Shanti Bhawan Bilkisganj(PO) SehoreMadhya Pradesh-466111,596235.00
12,2008-2009,Madhya Pradesh,063160111,Akshat Health Help and Research Society,C/O Bhopal Charitable Hospital Noor Mahal Road Chowki ImambadaBhopal (Madhya Pradesh)-462001,408655.00
13,2008-2009,Madhya Pradesh,063300102,Al-Farooque Educational Society,1 Dargarh Main Road Khajrana IndoreMadhya Pradesh-452016,0.00
14,2008-2009,Madhya Pradesh,063320018,AL-JAMIA SAADAT-UL-ULOOM,Near Railway StationMeghnagar457779,0.00
15,2008-2009,Madhya Pradesh,063320016,Alirajpur Shaiksainik Samajik Kendra,Don Bosco Bhawan 58 Maharana Pratap RoadAlirajpur Jhabua Madhya Pradesh-457887,2579180.00
16,2008-2009,Madhya Pradesh,063160095,Aman Education Society,16 Old Galla Bazar  ShahjahanabadBhopal (M.P.)-462001,0.00
17,2008-2009,Madhya Pradesh,063160145,Ambica Shiksha Samaj Kalyan Society,43B Ansal Pradhan EnclaveNear Dana Pani Restaurant E-8 Bawadiakala462039,0.00
18,2008-2009,Madhya Pradesh,063160031,Amla Social Service Centre,Jinsi jehangirabadBhopal462020,85100.00
19,2008-2009,Madhya Pradesh,063300088,Anand Service Society,E-K-133 Scheme No.54 Vijay Nagar IndoreMadhya Pradesh-452008,0.00
20,2008-2009,Madhya Pradesh,063160117,Annapurna Vikas Samiti,H.No. 1 E.I.C. English SchoolCampus Kothi Bazar Betul460001,75000.00
21,2008-2009,Madhya Pradesh,063460012,Anupam Yuva Jan Kalyan Samiti,52 Ravi Shankar Ward Bada Bazar Distt. SagarMadhya Pradesh-470002,0.00
22,2008-2009,Madhya Pradesh,063470006,Anupama Education Society,Bharhut Nagar  SatnaMP-485001,2448858.00
23,2008-2009,Madhya Pradesh,063160009,Archdiocese of Bhopal,33 Ahmedabad Palace Road BhopalMadhya Pradesh.-462001,31819549.00
24,2008-2009,Madhya Pradesh,063300090,Arihand Charitable Trust,283-A Gumasta Nagar Indore IndoreMadhya Pradesh-452009,559822.00
25,2008-2009,Madhya Pradesh,063160158,AROGYA JAN KALYAN SANSTHA,79 HARSHWARDHAN COMPLEX MATA MANDIRBHOPAL462003,0.00
26,2008-2009,Madhya Pradesh,063160066,Arushi Society,969A Saket Nagar  Bhopal(M.P.) -462024,3266490.00
27,2008-2009,Madhya Pradesh,063310062,Arya Vidya Sabha,Maharishi Dayanand Ward JabalpurMadhya Pradesh-482002,250472.00
28,2008-2009,Madhya Pradesh,063340013,Asha Gram  Trust,P.O. Barwani District- BarwaniM.P.-,0.00
29,2008-2009,Madhya Pradesh,063160012,Asha Niketan Hospital and Rehabilitation Centre,E/6Private Sector  Bhopal         -462016,0.00
30,2008-2009,Madhya Pradesh,063160002,Asha Niketan Welfare Centre,E-6 Private Sector Arera ColonyBhopal-462016,12099792.00
31,2008-2009,Madhya Pradesh,063440010,Asha Nilaya Welfare Centre,90-A Railway Colony  RatlamM.P.-,0.00
32,2008-2009,Madhya Pradesh,063490011,Ashadeep Viklang Vikas Avam Kalyan Sangathan Seoni,Kabirward Dundaseoni  SeoniMadhya Pradesh-480661,0.00
33,2008-2009,Madhya Pradesh,063280001,Ashim Jyoti Sanskritik Shiksha Parishad,C/O Rashmi Bal Bihar Phool Bagh Gate St. RoadGwalior M.P.-,0.00
34,2008-2009,Madhya Pradesh,063280040,Ashram Shanti Niketan Shiksha Samiti,Motilal Mill Road Birla NagarGwalior474004,0.00
35,2008-2009,Madhya Pradesh,063230009,Asra Samajik Lok Kalyan samiti Dewas,21/3 Moti Banglow ColonyDewas455001,0.00
36,2008-2009,Madhya Pradesh,063310042,Assembly of God Development Society,850 Napier Town JabalpurMP-482001,1162585.00
37,2008-2009,Madhya Pradesh,063300006,Assn. Franciscan Sis St. Mary Angels,Post Office Road MhowM.P.-543441,3883893.00
38,2008-2009,Madhya Pradesh,063140013,Association for Community Transformation,S.E. 592 M.P.S.E.B. Hospital  Campus SarniDistt.- Betul (Madhya Pradesh)-460447,1471810.00
39,2008-2009,Madhya Pradesh,063160106,Astha Jan Chetna Society,Douglas School  P.G.B.T. College RoadBhopal (Madhya Pradesh)-462038,570698.00
