S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2008-2009,Sikkim,227430013,ASSOCIATION FOR SOCIAL HEALTH IN INDIA,SD Lepcha Building Amdo galai Tadong 31-a National HighwayGangtok737101,0.00
2,2008-2009,Sikkim,227430009,Human Development Foundation of Sikkim,Lepcha CottageChanbari P O Raj BhavanGangtok,13354095.00
3,2008-2009,Sikkim,227430008,Indo Swiss Project Sikkim Trust,Gesarkhang NH 31/A Opp. Kanchen ViewGangtok Sikkim-737102,0.00
4,2008-2009,Sikkim,227430003,Karmapa Charitable Trust,Dharma Chakra Centre P.O.RumtekSikkim-,27572797.00
5,2008-2009,Sikkim,227430011,National Association for the Blind Sikkim Branch,Paljor Stadium Road Post Box No.92 Gangtok EastSikkim-737101,0.00
6,2008-2009,Sikkim,227450002,Serdup Choling (Trust) Monastry,Allay Compound Namchi South DistrictSikkim-,97788.00
7,2008-2009,Sikkim,227460002,Sikkim Buddhist Development Trust,P.O KalukRinchenpong737114,0.00
8,2008-2009,Sikkim,227430012,Sikkim Development Foundation,Tashi Khar Chungyal Complex MG Marg GangtokEast Division Sikkim-737101,0.00
9,2008-2009,Sikkim,227450001,Sikkim Presbytarian Free Church Board,P.O.Turuk Melli Bazar South SikkimSikkim-,1549900.00
10,2008-2009,Sikkim,227430006,Voluntary Health Association of Sikkim,"BAHAI SCHOOL ROAD
DARAGAON TADONG GANGTOKGANGTOK737102",10249801.75
