S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Maharashtra,083780821,A Quest For Knowledge Hope Opportunity & Justice(khoj),Y Tadkeshwar Chawl Ramwadi Jogeshwari(east) MumbaiMaharashtra-40060,160380.00
2,2007-2008,Maharashtra,083900031,A.I.disabled Rehablit.educational Instt.,Datta Mandir Road Behind Mukti DhamNashik - 422101-,3161.00
3,2007-2008,Maharashtra,083820037,Aadi Janta Vidya Prasarak Mandal Dhule,Aadarsh Nagar Shirpur Tal. Shirpur Dhule Maharashtra -425405,0.00
4,2007-2008,Maharashtra,083781097,AAKAR CHARITABLE TRUST,The Phonix Mills Ltd 462Senapati Bapat MargLower Parel Mumbai Maharastra400013,0.00
5,2007-2008,Maharashtra,083781010,Aakar Mumbai,C/oMrsNirmala Gajanam KadamR.No. 1379B.No.6Sane Gurugi colonyMalvaniMalad(W)MumbaiMaharashtra-400060,0.00
6,2007-2008,Maharashtra,083930225,Aalochana Cent.for Docu.& Res. On Women,11-b Kanchan Gali ErandhavanPune-,174076.00
7,2007-2008,Maharashtra,083810020,Aamhi Aamachya Arogya Sathi,At Po Taluka : Kurkheda Gadchiroli441209  M.s.-,6825859.00
8,2007-2008,Maharashtra,083990074,AASARA,B-24 Praful Nakhawa Chendani Koliwada Thane East Maharashtra-400603,4020128.16
9,2007-2008,Maharashtra,083930450,Aashray Charitable Trust,Pune Adventist Hospital Salisbury Park Gultekdi PuneMaharashtra-411038,0.00
10,2007-2008,Maharashtra,083950023,Aavishkar Society for Development of Mentally Handicapped,E-95 MIDC Mirjole RatnagiriMaharashtra-415639,86525.00
11,2007-2008,Maharashtra,083780857,Aawaaz-e-niswaan,Ist Floor Jain High School 84-samuel Street DongriMumbai(maharashtra)-,5269693.50
12,2007-2008,Maharashtra,083900052,Abhivyakti Media For Development,31-a Kalyani Nagar Anandvali Gangapur Road  Nashik Maharashtra-422005,6805437.00
13,2007-2008,Maharashtra,083850003,Academy For Development Science,P.o. Kashele Karjat TalukaRaigad 410201-,3266676.15
14,2007-2008,Maharashtra,083920011,Acharya Narendra Dev EducationalSocialEconomical Dev.Research Project and Bharat Padyatri,Center Parbhani Kranti NagarOpp.Anusaya TalkiesParbhani Maharashtra-431401,0.00
15,2007-2008,Maharashtra,083990092,Achkan Educational Trust,703-Kapoor Tower-3 Jesal Park Bhayander (East)Thane (Maharashtra)-401105,0.00
16,2007-2008,Maharashtra,083780317,Acil Navasarjan Rural Dev. Foundation,408  NEW UDYOG MANDIR NO.2 MOGUL LANE MAHIM (WEST)MUMBAI400016,60000.00
17,2007-2008,Maharashtra,083930013,Action For Agricultural Renewal In Maharashtra,Bld No.2/23 A-braisoni Park  Market Yard PuneMaharashtra-411037,8190021.00
18,2007-2008,Maharashtra,083930291,Action For Self-reliance Hope&awareness,E-3/14 Salunke Vihar KondhwaPune 411048-,1182723.00
19,2007-2008,Maharashtra,083780396,Acworth Leprosy Hospital Society For Research Rehabilitaion & Edu. In Leprosy,Wadala BombayMaharashtra-400031,1889801.00
20,2007-2008,Maharashtra,083780204,ADAPT Able Disabled All People Together,"Upper Colaba Road
Opp. Afghan Church
Colaba.MUMBAI400005",1703745.00
21,2007-2008,Maharashtra,083910094,Adarsh Khadi and Village Industries Development Society,Sai SadanLaxmi Colony Old Ausa Rd LaturMaharashtra-413531,0.00
22,2007-2008,Maharashtra,083910087,Adarsh Mahila Griha Udyog,C/o Shree Sales and Services ChandranagarOpp.Amba Mata MandirLatur413512,0.00
23,2007-2008,Maharashtra,083900015,Adharashram,491/6 Gharpure GhatNashik 422002-,1749340.00
24,2007-2008,Maharashtra,083780835,Adhra Karnataka Dalita Varga Sangha,140/9 Seti Bai Laxmi Chawl  Dharavi Cross RoadMumbai -400017,0.00
25,2007-2008,Maharashtra,083810048,Adhunik Kisan Shikshan Saunstha,At/Post-Bramhapuri ChandrapurMaharashtra-441206,0.00
26,2007-2008,Maharashtra,083780625,Aditya Birla Foundation,Industry House Ist Floor 159  Churchgate Reclamation Mumbai Maharashtra -400021,0.00
27,2007-2008,Maharashtra,083990031,Adivasi Sahaj Shikshan Parivar,250 K Shaniwar Peth PuneMaharashtra-411030,989163.00
28,2007-2008,Maharashtra,083820012,Adivasi Seva Shiksan Sangh,At Kalamba Post Warsa Tal Sakri Dhule -424306,190000.00
29,2007-2008,Maharashtra,083781007,Adivasi Unnati Mandal,C/o Kirti Works(Tablets) 98-B T.H. Kataria Marg Matunga(WR)Mumbai Maharashtra-400001,172053.00
30,2007-2008,Maharashtra,084030007,Adivasi Vikas shikshn Sanstha,Mulchira Post Mulchira Taluka Mulchira GadchiroliMaharashtra-442707,0.00
31,2007-2008,Maharashtra,083780800,Adorers Congregation Mumbai,Sisters Adorers Marol Maroshi Road Andheri (east)Mumbai (maharashtra)-400059,14097995.00
32,2007-2008,Maharashtra,083930378,Advanced Centre for Water Resources Develoment & Management,Plot No.4Lenyadri Co-operative  Housing SocietyPashan-Sus Rd PashanPuneMaharashtra-411021,3505367.00
33,2007-2008,Maharashtra,083780376,Aga Khan Health Service India,39/43nesbit Road Diamon Comp MazagaonMumbai 400010-,7192794.00
34,2007-2008,Maharashtra,083780374,Agakhan Education Service India,"2nd Floor Ancillary Building
39/43 Diamond Complex 
Nesbit Road MazgoanMumbai400010",26346905.00
35,2007-2008,Maharashtra,083780828,Agape Trust,11 Sujata Niwas Co.op. Society S.vroad Bandra (w)Mumbai Maharashtra-400050,250000.00
36,2007-2008,Maharashtra,083780302,Agnel Charities,(agnel Seva Sangh) Bandstand BandraMumbai-400050,19520788.48
37,2007-2008,Maharashtra,083810007,Agricultural Development Project Of Cni Diocese Of Nagpur,Naginbag Farm ChandrapurM.s.-,0.00
38,2007-2008,Maharashtra,083930017,Agricultural Development Trust,Dist.-poona Maharastra State -,0.00
39,2007-2008,Maharashtra,083990014,Agro Industries & Tribal Wel. Foundation,Kosbad Hill BorliThane 401701-,0.00
40,2007-2008,Maharashtra,083910075,Ahailya Bahuudeshiya Shikshan Prasarak mandal,Shree Nagar laturMaharashtra-413531,0.00
41,2007-2008,Maharashtra,084080001,Ahilyadevi Shikshan Prasarak & Bahuuddeshiya Mandal,At Po-uklipen Tq & Distt. WashimMaharashtra-444505,0.00
42,2007-2008,Maharashtra,083780505,Ahlulbayt (as) Foundation,Najafi House 159 Nishanpara Road Dongri MumbaiMaharashtra-400009,0.00
43,2007-2008,Maharashtra,083720017,Ahmed Nagar School Of Theology & Social Science Ahmednagar Maharashtra,P.o.box 21 Ahmednagar CollegeAhmednagar -414001,0.00
44,2007-2008,Maharashtra,083720065,Ahmednagar Boy's High School,Station Road Ahmednagar -414001,0.00
45,2007-2008,Maharashtra,083781088,Aids Combat International,2 Nandra Mansion Goraswadi Malad (W) MumbaiMaharashtra-400064,99563.00
46,2007-2008,Maharashtra,083960077,Ajinkya Foundation Kupwad,Tal Miraj District Sangli House No. 1318 Nr Lal Jain MandirKupwad Sangli Maharashtra-416425,0.00
47,2007-2008,Maharashtra,083870202,Akhil Bhartiya Apang Kalyankari Bhauuddeshiya Sanstha,Near Mahuli Mandir S.R.P.F. Road Jaitala Last Bus Stop JaitalaNagpur Maharashtra-440016,0.00
48,2007-2008,Maharashtra,083990045,Akhil Bhartiya Magasvarjiya Samaj Probo-,16 Prakash Apartment Katemanivali Kalyan (east)Thane -421306,0.00
49,2007-2008,Maharashtra,083730015,Akot Rotary Charitable Sanstha Akot,Popatkheda Road Opp. Civil Court AkotAkola Distt. (maharashtra).-444101,0.00
50,2007-2008,Maharashtra,083930408,Akshay Medical Trust,Shri Mangal BuildingS.N.10/A Unnati NagarHadapsar Rd.GaditalHadapsarPune Maharashtra-411028,0.00
51,2007-2008,Maharashtra,083900025,Al Huda Social Welfare Society,47 Mohd Ali Road Dt NasikMaharashtra-,0.00
52,2007-2008,Maharashtra,083780281,Al Jamia Mahemedia Education Society, MumbaiMaharashtra-400008,4234587.00
53,2007-2008,Maharashtra,083780645,Al-Hamad Hospitals & Medical Research Foundation,C-611 Kailash Apartments 293bellasis RoadMumbai Maharashtra-400008,54998764.40
54,2007-2008,Maharashtra,083780098,Al-jamaiyatul Mohammadiah Al-khairiah,6/8-ahazrat Terrace Annexe Shaikh Hafizuddin MargbycllaBombay-400008,0.00
55,2007-2008,Maharashtra,083781033,Al-Jamiatur Rahmania Wa Tahfizul Quran,Salfi Gali 3 Gandhi Nagar Charkop Kandivli West MumbaiMaharashtra-400067,974330.00
56,2007-2008,Maharashtra,083780493,Alimaan Charitable Trust,Najafi House 159 Nishanpada Road Dongri MumbaiMaharashtra-400009,102356725.00
57,2007-2008,Maharashtra,083780985,Aliyavar Jung National Institute For the Hearing Handicapped,K.C.Marg Bandra Reclamation Bandra(W)Mumbai-400050,0.00
58,2007-2008,Maharashtra,083780755,All India  Memon Jamat Pederation,Beg Mohammed Park  Narayan Dhuru Street Mumbai Maharashtra -400003,146167.68
59,2007-2008,Maharashtra,084000034,All India Apang Kalyankari Bahuuddeshya Sanstha,Ram Nagar Ward No. 17 Near Sindi NakaWardha (maharashtra)-442001,0.00
60,2007-2008,Maharashtra,083780488,All India Balkan-ji-bari,25juhu Road Santacruz(west)Mumbai 400054-,1462137.00
61,2007-2008,Maharashtra,083781006,All India Council of Muslim Economic Upliftment Ltd,1st floorVazir Building 179IR roa MumbaiMaharashtra-400003,3946566.00
62,2007-2008,Maharashtra,083780688,All India Institute Of Local Self Government,Sthanik Raj Bhavan  C.d. Bareiwava Marg  Andheri (west)Mumbai Maharashtra-,720969.00
63,2007-2008,Maharashtra,084050014,All India Muslim OBC Organisation,near Ambad Railway Gate Nutan Vasahat JalnaMaharashtra-431203,0.00
64,2007-2008,Maharashtra,083780215,All India Soverdia Sangam Trust,Gyan Ashrammahakali Caves Rd Andheri EastMumbai Maharashtra-400093,279734.00
65,2007-2008,Maharashtra,083870058,All India Sunday School Association,National Council Of Churches Nagpur446001-,878711.00
66,2007-2008,Maharashtra,083781017,Alliancae Francaise De Bombay,Theosophy Hall 40 New Marine Lines(Ground Floor)MUMBAI     Maharashtra-400020,1630619.00
67,2007-2008,Maharashtra,083780128,Alliance Ministries,19 August Kranti Marg Jwe Society Compundnana ChowkMumbai 400007-,462439.00
68,2007-2008,Maharashtra,083910100,Aman Bahuuddeshiya Sewabhavi Sanstha,Aman Corner M. Gandhi Nagar Mahatma Gandhi Nagar LaturMaharashtra-413512,0.00
69,2007-2008,Maharashtra,083780210,Amar Sewa Samithi,A. C. Provincial House  94 Hill Road Bandra West Mumbai  -400050,3012513.38
70,2007-2008,Maharashtra,083780671,Amar Shaheed Hemu Kalyani Yadgar Mandal,R.c.b.no. 18/211 Chembur Colony MumbaiMaharashtra-400074,0.00
71,2007-2008,Maharashtra,083850029,Amardeep Charitable Trust,Morba Road PO-Mangaon RaigadMaharashtra-402104,6526289.57
72,2007-2008,Maharashtra,084100001,Ambar Singh Maharaj Dnyan Vidnyan Shikshanik Prasar Mandal,Gunjali MOD Taluka TalodaNandurbar (Maharasthra)-425413,0.00
73,2007-2008,Maharashtra,083930476,Ambegaon Taluka Vidya Vikas Mandal,GhodegaonBlock Ambegaon PuneMaharashtra-412408,19400.00
74,2007-2008,Maharashtra,083990088,Amcha Ghar,406-7 Deep Sagar Building Bhavander/uttanThane Maharashtra-401106,2502732.00
75,2007-2008,Maharashtra,083780572,Ammrae Academy For Mobling Rural A.T.E.,Devki Singh Ki Chawl Santacruz(eat)Mumbai   400055-,888954.00
76,2007-2008,Maharashtra,083870189,Amrapali Utkarsh Sangh,Plot No.59 Shreekrishna Nagar 80ft Rd.Opp.Udaynagar NIT GardenNagpur maharashtra-440024,284423.00
77,2007-2008,Maharashtra,083740015,Amravati Catholic Diocesan Education Society,"Bishops House
Amravati Camp
AmravatiAmravati444602",1371405.00
78,2007-2008,Maharashtra,083740008,Amravati Roman Catholic Diocesan Trust,Bishops House Amravati Camp Po AmravatiMaharashtra-444602,16509291.00
79,2007-2008,Maharashtra,083780535,Anand Ashram Charitable Trust,Hf Rangoonwal No.1 C.p. Tank GulalwadiMumbai Maharashtra-400001,1749100.00
80,2007-2008,Maharashtra,084000009,Anand Bhavan Church Society, P.o. KaothaWardha  (m.s.)-442302,232625.00
