S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2007-2008,Kerala,052850309,A-1 Poor Fund Foundation Of India,Vattekkunnam Edappally Northo P.o. CochinKerala-682024,687576.00
2,2007-2008,Kerala,052910194,Abhaya,Kerala   -,0.00
3,2007-2008,Kerala,052930215,Abhaya Bhavan Society,Tiruvalla Muthoor PathanamthittaKerala  - 689 101-,13698.00
4,2007-2008,Kerala,052910230,Ability Aids India International,5-B Windsor Mansions  Kuravankonam695003,1908397.00
5,2007-2008,Kerala,052910343,Action council Vellarada,ACL Building Vellarada TrivandrumKerala-695505,1051472.00
6,2007-2008,Kerala,052850473,Adarsh,17/298Anchari Madam Elamana Road TripumithuraKochi-Kerala-682301,113440.00
7,2007-2008,Kerala,052880159,Adhwana Kerala Forum of Partners in Functional Vocational Training,HOUSE NO. 1/1188A KOYON HOUSE KODUVALLY VAYAL WEST HILL POKOZHIKODE673005,0.00
8,2007-2008,Kerala,052810135,Adi Parasakthi Ashramam Charitable Trust,Adi Parasakthi Ashramam Vatackadu Vallikunnam (PO) MavelikaraAlappuzha Kerala-690501,0.00
9,2007-2008,Kerala,052870169,Adoration Congn Provincial House,SANGIOVANNI ADORATION PROVINCIALATE ADORATION CONGN PROVINCIAL HOUSE KUNNAMBHAGAM KANJIRAPPALLY-686507KANJIRAPPALLY686507,143871.90
10,2007-2008,Kerala,052870205,Adoration Congregation,Rita Bhavan Koothrapally P.o.Kottayam-686 540-,3323618.50
11,2007-2008,Kerala,052850072,Adoration Generalate Cenacle,U.c. College Aluva P.o.Ernakulam -683 102-,375606.00
12,2007-2008,Kerala,052870123,Adoration Monastery, Chelacombu P.o. NedumkunnamKottayam -686 540-,220029.00
13,2007-2008,Kerala,052850203,Adoration Novitiate Convent,Thrikkakana Po Kochi ErnakulamKerala-682021,115000.00
14,2007-2008,Kerala,052960014,Adorers Womens Welfare Kerala,Sisters of Adorers Infant Jesus Convent Moothakara KollamKerala-691013,878596.00
15,2007-2008,Kerala,052870329,Adorno CRM Society,Adorno AshramMallikassery Poovarany KottayamKerala-686577,4364576.00
16,2007-2008,Kerala,052850287,Agape Child Centre,West Vengala PerumbavoorErnakulam-,4783290.00
17,2007-2008,Kerala,052930225,Agape India Gospel Outreach Ministries,Agape Rock Hill Thumpamon P.O   PathanamthittaKerala-689505,774925.00
18,2007-2008,Kerala,052960013,Agape Indians Ministries,Plavila House Anayam Anakottoor PO Kottarakara Kollam Dist.Kerala-691516,2711770.00
19,2007-2008,Kerala,052870004,Agape Outreach,   -,0.00
20,2007-2008,Kerala,052930214,Agency For Dev.of Oppressed Rel.& Edu.,(adore) Sakshya Sadan Podiyatuvila ValakomKollam - 691 021-,420027.00
21,2007-2008,Kerala,052890084,Al Hidaya Islamic Charitable Trust,Hidaya Nagar Kombam P.O. Kodakkad Mannarkkad PalakkadKerala-678583,162960.00
22,2007-2008,Kerala,052880029,Al Islam Charitable Trust,Dayapuram  Post- R. C. College Calicut  Kerala-673601,25200.00
23,2007-2008,Kerala,052830110,Al Maquarru Sunniya Ali Islamiya, KannurKerala-,17500.00
24,2007-2008,Kerala,052880136,Al- Huda Islamic Cultural Estt. And  Ainual  Huda Orphanage,Kappad P. O.  Chemanchery (via) Kozhikode Kerala -673620,5807.00
25,2007-2008,Kerala,052810109,Al-mu-assasthul Islamiya Trust,Al-islamiya Nagar Arattupuzha North P.o.Alleppey Kerala-,0.00
26,2007-2008,Kerala,052920002,Al-mujammaul Islami,Door No: 3/897 Neelambam TrikarpurKasargod (kerala)-671310,129948.00
27,2007-2008,Kerala,052900205,All India Believers Association,Trichur  680 751 Kerala -,1620656.00
28,2007-2008,Kerala,052870274,All India Daiva Sabha, Chingavanam P.o.Kottayam - 686 531-,0.00
29,2007-2008,Kerala,052930150,All India Good News Centre- Suvartha,Kidangannur P.O.  Pathanamthitta Distt. Kerala.-,2644807.00
30,2007-2008,Kerala,052850183,All Kerala Association For The M Rtd, Murinjapalam Med.college P.o.Trivandrum - 695 011-,780347.00
31,2007-2008,Kerala,052900146,All Saints Social Cen For P.h.child/wom, PullurThrissur -680 683-,77164.00
32,2007-2008,Kerala,052930156,Alliance Educational Foundation,Kottayam D KeralaVia Chengannur-,6112290.84
33,2007-2008,Kerala,052950053,Almajlisu Liddawatil Islamiyya,Malappuram Kerala -,0.00
34,2007-2008,Kerala,052940067,Alphonsa Social Service Society,Alphonsa Hospital MurickasseryIdukki-Kerala-685604,13597246.00
35,2007-2008,Kerala,052900137,Alverina Provincial House,Chalakudy TrichurKerala-680307,2071858.50
36,2007-2008,Kerala,052850246,Alwaye Settlement, U.c.college P.o.alwayeErnakulam -683 102-,0.00
37,2007-2008,Kerala,052900327,Alzhemer's & Related Disorders Society Of India,Guruvayoor Road Kunnamkulam  ThrissurKerala-680503,378356.60
38,2007-2008,Kerala,052900181,Amala Bhavan,P.o.amala Nagar  Thrissur - 680 553-,0.00
39,2007-2008,Kerala,052900227,Amala Cancer Hospital Society,Trichur Dt Kerala -,5071839.00
40,2007-2008,Kerala,052870071,AMALA PROVINCE OF CONGREGATION OF MOTHER OF CARMEL,Little Flower Convent Parathodu KanjirapallyKottayam - 686 512-,214850.00
41,2007-2008,Kerala,052900299,Amala Vanitha Kshemam,Trichur Dt. Near Elenjikulam MannuthyThrissur Kerala-680651,0.00
42,2007-2008,Kerala,052850482,Amalambika Trust,Amalambika Convent Vaduthala Post Boat Jetty RoadErnakulam Kerala-682023,2685300.00
