S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2011-2012,Arunachal Pradesh,310540005,Abotani Ashram Welfare Association,Naharlagun  Arunachal Pradesh -791110,0.00
2,2011-2012,Arunachal Pradesh,310570002,ALOMBRO MAYU YAKU CHI AMEY AROGA AMYAA,mayu II RoingLower Dibang Valley792110,0.00
3,2011-2012,Arunachal Pradesh,310530001,Buddhist Culture Society,Upper Goupa Road Bomdila West KamengArunachal Prades-,3256114.00
4,2011-2012,Arunachal Pradesh,310590004,Bui Welfare Society,DaporijoUpper Subansiri791122,0.00
5,2011-2012,Arunachal Pradesh,310540034,Catholic Church Welfare Society,Naharlagun Papum Pare Arunachal Pradesh -791110,13856534.00
6,2011-2012,Arunachal Pradesh,310580004,CHAYANG MISSION,CHAYAANG TAJOEAST KAMENG790102,0.00
7,2011-2012,Arunachal Pradesh,310560006,DIOCESE OF ITANAGAR,Bishops House MOWB IIItanagar Papum Pare791111,22669145.00
8,2011-2012,Arunachal Pradesh,310580002,District Horticulture and Agriculture Development Cooperative Society Ltd.,Vill-Mebua P.O- SeppaEast Kamang790102,0.00
9,2011-2012,Arunachal Pradesh,310610002,Essomi Foundation,Enzengo Roing Lower Dibang ValleyArunachal Pradesh-792110,0.00
10,2011-2012,Arunachal Pradesh,310540007,Future Generation,Vivek BuildingVivek Vihar H-Sector ItanagarPapumparaArunachal Pradesh-791113,2065772.00
11,2011-2012,Arunachal Pradesh,310580003,Hamare Hayang Memoral Agro Industry and Educational Trust,Vill and Post- SeppaEst Kameng790102,0.00
12,2011-2012,Arunachal Pradesh,310540023,Himcare India,HO Ziro Point Tinali Itanagar Papum PareArunachal Pradesh-791111,0.00
13,2011-2012,Arunachal Pradesh,310590003,Indigenous Mission,Dumporijo Box-1 PO Daporijo Upper SubansiriArunachal Pradesh-791122,0.00
14,2011-2012,Arunachal Pradesh,310560005,ITANAGAR DIOCESAN EMPOWERMENT ASSOCIATION (IDEA),Bishops House MOWB IIItanagar Papum Pare791111,5285219.00
15,2011-2012,Arunachal Pradesh,310580001,Kameng Social Service Society,St. Joseph's School / St Joseph's Hospital New SeppaEast Kameng (Arunachal Pradesh)-791102,2737015.00
16,2011-2012,Arunachal Pradesh,310580005,KASSAR VALLEY WELFARE ORGANIZATION,SeppaEast Kameng790102,0.00
17,2011-2012,Arunachal Pradesh,310590005,Kasturba Welfare Society,P.o-TalihaUpper Subansiri791122,0.00
18,2011-2012,Arunachal Pradesh,310540024,Mangyanam (Hope) Arunachal Pradesh,Don Bosco Centre Tigodo Village Yupia Papum Pare DistrictArunachal Pradesh-791110,4642238.00
19,2011-2012,Arunachal Pradesh,310540032,Manjushree Charitable Society,Manjushree Vidyapeeth Orphanage Tashi Jong TawangArunachal Pradesh-790104,14792122.00
20,2011-2012,Arunachal Pradesh,310540039,MEDO WELFARE SOCIETY,YM Building Near State Library E-SectorItanagar791111,0.00
21,2011-2012,Arunachal Pradesh,310540012,Nani Sala Foundation,Arunachal Front Building Post Box N0.202NaharlagunPapumpare Aarunachal Pradesh-791110,0.00
22,2011-2012,Arunachal Pradesh,310540031,Nyishi Baptist Church Council,Model Village Naharlagun PapumpareArunchal Pradesh-791111,0.00
23,2011-2012,Arunachal Pradesh,310540002,Oju Welfare Association,Naharlagun  Arunachal Pradesh-,0.00
24,2011-2012,Arunachal Pradesh,310600003,PEMA MANI CHARITABLE TRUST,NYINGMA GONPATUTING792061,6065006.00
25,2011-2012,Arunachal Pradesh,310540010,R.K. Mossang Memorial Society,P.O. Jairampur ChanglangArunachal Pradesh-792121,0.00
26,2011-2012,Arunachal Pradesh,310550001,Ramakrishna Mission, Vivek NagarWest Siang -791001,660925.00
27,2011-2012,Arunachal Pradesh,310570001,Ramakrishna Mission, Narottam NagarTirap-786629,0.00
28,2011-2012,Arunachal Pradesh,310540003,Ramakrishna Mission Hospital,RamaKrishna Mission Hospital P.O ItanagarArunachal Pradesh.-791113,956615.10
29,2011-2012,Arunachal Pradesh,310550003,SAINT FRANCIS DE SALES COLLEGE SOCIETY,S.F.S. COLLEGEAALO791001,0.00
30,2011-2012,Arunachal Pradesh,310540018,Salesians of Don Bosco,Don Bosco Jully Itanagar PapumpareArunachal Pradesh-791111,0.00
31,2011-2012,Arunachal Pradesh,310540027,Sangram Development Society,Opp. S.P.Office Ganga Itanagar Papum PareArunachal Pradesh-791113,0.00
32,2011-2012,Arunachal Pradesh,310540004,SEVA KENDRA ARUNACHAL EAST, Borduria TirapArunachal Pradesh-786630,19423442.39
33,2011-2012,Arunachal Pradesh,310560001,Subansiri Kristu Kiran Society, 791120,2973571.00
34,2011-2012,Arunachal Pradesh,310560007,TAJE MEMORIAL MULTIPURPOSE SOCIETY,GOHPUR TINALIITANAGAR791111,0.00
35,2011-2012,Arunachal Pradesh,020750007,Tangsa Baptist Churches Association,P.O. Jagun TinsukiaAssam-792122,575578.00
36,2011-2012,Arunachal Pradesh,310540001,Tibetan Multipurpose Cooperative Society,P.O.Tindglong  Dist. Lohit Arunachal Pradesh-,4506740.00
