S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2011-2012,Andaman & Nicobar Islands,240020003,Association of Catholic Andaman & Nicobar,Haddo Port BlairAndaman & Nicobar-744103,36027933.95
2,2011-2012,Andaman & Nicobar Islands,240020020,CARE INDIA FOUNDATION,Incare Building (Near Medical) GaracharmaPort Blair744105,0.00
3,2011-2012,Andaman & Nicobar Islands,240020002,Diocese of Andaman & Nicobar,P.O. Box  No.19 Phoenix Bay Port BlairAndaman & Nicobar-744101,13770.00
4,2011-2012,Andaman & Nicobar Islands,240020010,Indian Christian Fellowship,PB No. 630 Haddo-PO Port Blair AndamansA & N Islands-744102,8289814.17
5,2011-2012,Andaman & Nicobar Islands,240020011,Islamic Welfare Society,Wimberly Gunj AndamanA&N Islands-744206,942034.71
6,2011-2012,Andaman & Nicobar Islands,240020004,Muslim Education Society,Stewart Gunj Bamboo Flat Port BlairAndaman & Nicobar-744107,0.00
7,2011-2012,Andaman & Nicobar Islands,240020001,Pilar Clinic Society / Health Centre,Junglighat Port BlairAndaman & Nicobar Islands-744103,1524020.00
8,2011-2012,Andaman & Nicobar Islands,240020007,Ramakrishna Mission,Port Blair  Andaman & Nicobar-744104,166163.00
9,2011-2012,Andaman & Nicobar Islands,240020015,Snahalaya Ashram,Pankaj Deep Bhavan VIP Road Port BlairAndaman & Nicobar Island-744103,0.00
10,2011-2012,Andaman & Nicobar Islands,240020013,Society of Pilar Andamans,Lambaline Junglighat (PO) Port Blair South AndamanAndaman & Nocobar-744103,2894094.50
11,2011-2012,Andaman & Nicobar Islands,240020017,YUVASAKTHI,IInd Floor Toor Niwas R.G.T.RoadPort Blair744101,0.00
