S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2011-2012,Maharashtra,083780821,A Quest For Knowledge Hope Opportunity & Justice(khoj),Y Tadkeshwar Chawl Ramwadi Jogeshwari(east) MumbaiMaharashtra-40060,743400.00
2,2011-2012,Maharashtra,083900031,A.I.disabled Rehablit.educational Instt.,Datta Mandir Road Behind Mukti DhamNashik - 422101-,56792.00
3,2011-2012,Maharashtra,083781197,A.K.MUNSHI YOJANA,J.T.SHETH MANDBUDDHI VIKAS KENDRA3RD PANJARAPOLE LANEC.P.TANKMUMBAIMUMBAI400004,0.00
4,2011-2012,Maharashtra,083840044,AADHAR BAHUUDESHIYA SANSTHA,New Plots  Near Station Road  Amalner 425401 District Jalgaon MaharashtraAmalner425401,0.00
5,2011-2012,Maharashtra,083820037,Aadi Janta Vidya Prasarak Mandal Dhule,Aadarsh Nagar Shirpur Tal. Shirpur Dhule Maharashtra -425405,0.00
6,2011-2012,Maharashtra,083781097,AAKAR CHARITABLE TRUST,The Phonix Mills Ltd 462Senapati Bapat MargLower Parel Mumbai Maharastra400013,0.00
7,2011-2012,Maharashtra,083930225,Aalochana Cent.for Docu.& Res. On Women,11-b Kanchan Gali ErandhavanPune-,167783.00
8,2011-2012,Maharashtra,083810020,Aamhi Aamachya Arogya Sathi,At Po Taluka : Kurkheda Gadchiroli441209  M.s.-,3528355.00
9,2011-2012,Maharashtra,083990185,aarambh,33-B Gitanjali Sector 17 VashiNavi Mumbai400703,750947.00
10,2011-2012,Maharashtra,083990074,AASARA,B-24 Praful Nakhawa Chendani Koliwada Thane East Maharashtra-400603,2400113.05
11,2011-2012,Maharashtra,083950023,Aavishkar Society for Development of Mentally Handicapped,E-95 MIDC Mirjole RatnagiriMaharashtra-415639,0.00
12,2011-2012,Maharashtra,083780857,Aawaaz-e-niswaan,Ist Floor Jain High School 84-samuel Street DongriMumbai(maharashtra)-,3903840.82
13,2011-2012,Maharashtra,083790031,ABDUL RAUF EDUCATIONAL WELFARE AND MULTIPURPOSE SOCIETY,WARD NO. 22 TILAKWADI OLD TOWN BULDANA MOBILE NO. 09923485757BULDANA443001,0.00
14,2011-2012,Maharashtra,083990165,ABHINAV SHETKARI SHIKSHAN MANDAL,Abhinav Education Campus Off Late Yashwant Anant Mhatre Marg Goddeo Bhayandar ( East ).Bhayandar400110,0.00
15,2011-2012,Maharashtra,083900052,Abhivyakti Media For Development,31-a Kalyani Nagar Anandvali Gangapur Road  Nashik Maharashtra-422005,3702949.00
16,2011-2012,Maharashtra,083781222,ABUNDANT LIFE MINISTRIES,27A CHAPPEL ROAD BANDRA WESTMUMBAI400050,1052043.40
17,2011-2012,Maharashtra,083780317,Acil Navasarjan Rural Dev. Foundation,408  NEW UDYOG MANDIR NO.2 MOGUL LANE MAHIM (WEST)MUMBAI400016,278339.00
18,2011-2012,Maharashtra,083930013,Action For Agricultural Renewal In Maharashtra,Bld No.2/23 A-braisoni Park  Market Yard PuneMaharashtra-411037,7042403.75
19,2011-2012,Maharashtra,083930291,Action For Self-reliance Hope&awareness,E-3/14 Salunke Vihar KondhwaPune 411048-,1489410.00
20,2011-2012,Maharashtra,083990170,Action Research Centre,A-1/605 Shruti Park Kolshet RoadThane (West)400607,2240592.00
21,2011-2012,Maharashtra,083780396,Acworth Leprosy Hospital Society For Research Rehabilitaion & Edu. In Leprosy,Wadala BombayMaharashtra-400031,93124.00
