S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2011-2012,Telangana,010250103,A Handicapped Service Foundation,H. No.5-6-169 Parsibandham Pakananda BazarKhammam (A.P.)-507001,0.00
2,2011-2012,Telangana,010230257,A.P. Joginies Welfare Samaikya,12-12-44 Kalani SitaphalmandiSecunderabad Andhra Pradesh -,0.00
3,2011-2012,Telangana,010230007,A.P. Voluntary Health Association,Secundrabad Andhra Pradesh -,155195.00
4,2011-2012,Telangana,010230556,A.P.Mahila Samatha Society,Plot No. 39 Aravind Nagar Colony DomalgudaHyderabad (Andhra Pradesh)-500029,0.00
5,2011-2012,Telangana,010230845,AADARANA (The home for Orphaned and Needy students),Plot :74Krishna Nagar  ColonyBehind: Sri Sai Function HallSaroor NagarHyderabad500074,508916.00
6,2011-2012,Telangana,010280063,Aadhaar Inclusive Development for Agriculture and Rural Infrastructure Development,H.No.5-135 Balmoor MandalBalmoor509401,0.00
7,2011-2012,Telangana,010230847,Aakruthi,#6-3-903/A/3 II Floor Suryanagar Colony Somaji guda Rajbhavan RoadHyderabad500082,0.00
8,2011-2012,Telangana,010230428,Aashray,309 Parthani Towers Golconda  X Roads MusheerabadHyderabad-  A.P.-500020,7191542.13
9,2011-2012,Telangana,010230621,Aashray,Sarvasukhi Colony West Marredpally SecunderabadHyderabad (Andhra Pradesh)-500026,0.00
10,2011-2012,Telangana,010220198,Aashray- Home Away from Home,H.No.29-491(old)29-614(new) New Vidya Nagar NeredmetRanga Reddy Andhra Pradesh-500056,3252336.00
11,2011-2012,Telangana,010360075,Abhaya Charitable Truth Society,H.No. 2-2-22/40/B Opp. NTR Stadium Near Govt. Degree CollegeBahabubabad506101,2852332.71
12,2011-2012,Telangana,010230854,ABHAYA FOUNDATION,ABHAYA 6-3-609/140/1 ANANDANAGAR KHAIRATHABADHYDERABAD500004,0.00
13,2011-2012,Telangana,010250161,ABHISHIKTA MINISTRIES(Abshiktha Angle Gospel and Social Work to the World Ministries),H.No. 19-4-61 Jagadish Colony BhadrachalamKhammam507111,1019588.00
14,2011-2012,Telangana,010250162,ABHIVEDHA EDUCATIONAL SOCIETY,19-4-61 Jagadish Colony BhadrachalamKhammam507111,172410.00
15,2011-2012,Telangana,010230688,Abhyudaya Mahila Sangam,S V House D No.10-2 First FloorRoom No 6P and T colony Dilkush Nagar500060,0.00
16,2011-2012,Telangana,010300085,Abhyudaya Sama Samaja Seva Sangham,H.NO. 1-4-20  Jagadevpur Road Bhongir Mdl. Distt: NalgondaAndhra Pradesh-508116,0.00
17,2011-2012,Telangana,010300108,ABIDING LIGHT MINISTRIES,NO. 6-2-775/1 NEAR SURYANAGAR WATER TANKNALGONDA508001,936746.00
18,2011-2012,Telangana,010230569,Abundant Life Care,Survey No. 225 226 227 Jaggamguda Rd Sampanbole (Vill.)Shameerpet (Mandal) Ranga Reddy Distt.500078,1469134.00
19,2011-2012,Telangana,010230475,Academy for Nursing Studies,F1 Shirdi Appartments Rajbhavan RoadSomajigudaHyderabad Andhra Pradesh.-500082,6555559.00
20,2011-2012,Telangana,010250021,Action for Collective Tribal Improvement and Vocational Education,H.No.6-2-104/C.OppJammibanda   ParkKhammamAndhra Pradesh-507002,80336.00
21,2011-2012,Telangana,010250023,Action for Girijana Development,Post Box-11 Bhadrachalam Distt. KhammamAndhra Pradesh.                 -507111,0.00
22,2011-2012,Telangana,010250088,Action for Integrated Development,"H.No: 4-84 UPS Street Kalluru Khammam -507209 Telangana 
401 7-1-191/2 Sri Krishna Apartments Dwaraka Nagar KHAMMAM-507002 Telanganakhammam507002",0.00
23,2011-2012,Telangana,010300114,Action for Rural Development Society,H.No.9-147 Gandhi bazarDevarakonda508248,0.00
24,2011-2012,Telangana,010220018,Action for Social Development,1-3-183/40/46/6 Gandhi Nagar HyderabadAndhra Pradesh-500080,0.00
25,2011-2012,Telangana,010230131,Action in Distress,Flat No. 105 Plot No. 191  Kamadhnu Towers Mothi NagarErragadda  Hyderabad A.P.-500018,0.00
26,2011-2012,Telangana,010230506,Action Ministries,Sri Bhavana Plaza 1st Floor Plot: 124 House No: 1-1-296/124 Arul Colony Dr. A. S. Rao NagarHyderabad500062,14614151.81
27,2011-2012,Telangana,010230792,Active People Action for Rural Development Society,APARDS H.No.16-11-16/G/525A Ganga Society Prasanth Nagar MalakpetHyderabad500036,0.00
28,2011-2012,Telangana,010230836,ADARSHA RURAL DEVELOPMENT SOCIETY,H.NO. 6-55 Vennellagadda Jeedimetla VillageQutubullapur Mandal500855,0.00
29,2011-2012,Telangana,010250153,Adarsha Social Service Society,6-9/2 Warangal X Road Gandhi Chowk PostKhammam507003,0.00
30,2011-2012,Telangana,010280029,Adarsha Welfare Society,8-5-4/3 Teachers Colony MahbubnagarAP-509002,0.00
31,2011-2012,Telangana,010250109,Adivasi Samaja Chaitanya Sangam,Tekulaboru Village Kunavaram (Post and Mandal)Khammam (Andhra Pradesh)-507121,0.00
32,2011-2012,Telangana,010230047,Administrative Staff College of India,Bella VistaSH HyderabadAndhra Pradesh-,40122257.15
33,2011-2012,Telangana,010230689,Adonai Institute of Development,1-1-143/1 Gandhinagar-Kapra ECIL Post Hyderabad -500062,0.00
34,2011-2012,Telangana,010230430,Advance India,# 8-3-228/678/229/1A Karmikanagar  Yousoufguda HyderabadAP-500045,3423682.25
35,2011-2012,Telangana,010250107,Advancement Rural Research & Education Development Society,PLOT NO 23  25 FLAT NO 304 BHAVANA ENCLAVE RAJEEV NAGARHYDERABAD500045,0.00
36,2011-2012,Telangana,010230775,AENON MINISTRIES AND TRUST,12-13-829/87BESIDE VIJAYA DAIRY KIMTHY COLONY EXTENSIONTARNAKA500017,93435.00
37,2011-2012,Telangana,010300084,Affus Woman Welfare Association,#5-12-20 Rahamat NagarNalgonda508001,2994826.00
38,2011-2012,Telangana,010230603,Agape Charity Society,H.No.5-25-184 Sri Ram Nagar Gajula Ramaram Road ShahpurnagarHyderabad (Andhra Pradesh)-500055,3082427.00
39,2011-2012,Telangana,010220095,Agape Felloship,H.No. 19-85/1 Rukminipuri 1 ECIL Hyderabad Ranga Reddy Andhra Pradesh -500762,9434380.44
40,2011-2012,Telangana,010360090,Agape Interfaith Minstries,H.No.4-5-58 Dayanilyam Near Police Quarters JangaonWarrangal (A.P.)-506167,4611101.00
41,2011-2012,Telangana,010230485,Agape Multipurpose Urban & Rural Association,Flat No:102H.No.3-5-595Vithalwadi Himayathnagar Hyderabad.Andhra Pradesh.-501101,1867508.00
42,2011-2012,Telangana,010230568,Aim Asia,4-7-18/18 Sri Sai Nagar NacharamHyderabad Ranga Reddy500076,46787472.00
43,2011-2012,Telangana,010230748,Al Mahad Ul Aali Al Islami Education Trust,Taleemabad Post Pahadi ShareefHyderabad500005,0.00
44,2011-2012,Telangana,010230383,Al-Ata Vocational Training Centre for Women,10-2-5/7 A.C. Guards HyderabadAP-500004,0.00
45,2011-2012,Telangana,010250128,Alina Educational Society,H.No. 17-1-77/1 Lutheran House S.R.N. Colony BhadrachalamKhammam (Andhra Pradesh)-507111,173117.00
