S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2011-2012,Chandigarh,291420055,Aasra Foundation,# 1224 Sector-8C Chanidigarh UT -160009,0.00
2,2011-2012,Chandigarh,291420069,Alliance Francaise Le Corbusier de Chandigarh,Next to Hibiscus Garden Sector 36-AChandigarh160036,0.00
3,2011-2012,Chandigarh,291420066,Alternative Development Initiatives,2920 Sector 42 - CChandigarh160022,0.00
4,2011-2012,Chandigarh,291420024,Anandpur Sahib Foundation,Plot No. 3 Sector 38 - AChandigarh.-160036,0.00
5,2011-2012,Chandigarh,291420078,Aruna Asaf Ali Memorial Trust,Aruna Asaf ali Bhawan Sector 44-AChandigarh160047,0.00
6,2011-2012,Chandigarh,291420037,Association for Social Health in India(Punjab State Branch),# 40 Sector 4-B Chandigarh(U.T.) -160001,0.00
7,2011-2012,Chandigarh,291420030,Baba Makhan Shah Lobana Foundation,Sector 30-A Chandigarh  (Near C.B. I. Office)Chandigarh-160020,0.00
8,2011-2012,Chandigarh,291420026,Blood Bank Society,3rd Floor P.G.I.Chandigarh-,704310.00
9,2011-2012,Chandigarh,291420047,Capital Christian Welfare Association,Sunrise Sewing and Fashion Designing Centre VPO Hallomajranear post officeChandigarh(UT)-,0.00
10,2011-2012,Chandigarh,291420025,Centre For Research in Rural and Indus Development,2-A Sector 19 - A Madhya Marg Chandigarh-160019,2347187.00
11,2011-2012,Chandigarh,291420044,CFI Ministries,61/17 New Darshani Bagh ManimajaraChandigarh(UT)-160101,46269867.75
12,2011-2012,Chandigarh,291420061,Chandigarh Senior Citizens Association,Karuna Sadan Room No 9Sector 11-BFirst FloorChandigarh160011,4527.83
13,2011-2012,Chandigarh,291420042,Church Leadership Development International(India),#104 Sector 23-A Chandigarh -160023,3070404.96
14,2011-2012,Chandigarh,291420067,CHURCH OF CHRIST,SCO 317/2 SEC-38DCHANDIGARH160017,1545069.00
15,2011-2012,Chandigarh,291420011,Church of God in India,Church Building  Sector 41 - CChandigarh-160055,937772.00
16,2011-2012,Chandigarh,291420059,CONSERVATION HIMALAYAS,# 977 TOP FLOOR SECTOR 41-ACHANDIGARH160041,783340.00
17,2011-2012,Chandigarh,291420051,Dr.Amrik Singh Cheema foundation Trust,# 64 Sector-9A Chandigarh UTChandigarh-160009,415840.00
18,2011-2012,Chandigarh,291420075,FAITH IMPACT SOCIETY,MANIMAJRA CHURCH 5TH STREET SHANTI NAGAR MANIMAJRACHANDIGARH160101,0.00
19,2011-2012,Chandigarh,291420060,GIAN SAGAR EDUCATIONAL AND CHARITABLE TRUST,SCO 109-110 SECTOR-43B CHANDIGARHCHANDIGARH160036,0.00
20,2011-2012,Chandigarh,291420023,Guru Harkrishan Education Society,Kothi No. 57 Sector 21 -  AChandigarh -160022,375717.00
21,2011-2012,Chandigarh,291420072,Haryana State Council for Child Welfare,Bal Vikas Bhawan Kothi No.650 Sector 16-DChandigarh160015,1149357.00
22,2011-2012,Chandigarh,291420045,IDMA Foundation for Sustainable Development,SCO-12 Sector-26 ChandigarhChandigah-160026,0.00
