S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2011-2012,Delhi,231661200,“AASHALATA” VICTORIA WILKINSON MEMORIAL CHARITABLE TRUST (REGD),L-96-D Second Floor Saket New Delhi -110017Delhi110017,0.00
2,2011-2012,Delhi,231650956,A K Medical & Research Centre,504 Chamalian Road Near Idgah Delhi-110006,3299190.79
3,2011-2012,Delhi,231650776,A.I.centre For Advancement  Of People,G - 1375 Chitranjan ParkNew Delhi -110019,150000.00
4,2011-2012,Delhi,231661198,AADHAR,A-361 MEERA BAGHNEW DELHI110087,71921.43
5,2011-2012,Delhi,231660628,Aagaz Foundation,Shaheed Bhawan 18/1 Aruna Asaf Ali MargQutab Institutional Area New Delhi-110067,0.00
6,2011-2012,Delhi,231660554,Aakansha Samiti,E- 437/(25YARDS) RAGHUBIR NAGAR NEW DELHI DELHI-110027RAGHUBIR NAGAR110027,0.00
7,2011-2012,Delhi,231650652,Aakar,19 Gulmohar ParkNew Delhi-110049,0.00
8,2011-2012,Delhi,231661026,AAM FOUNDATION,Valmiki Temple 1 Vasant Gaon Vasant ViharNew Delhi110057,31581597.00
9,2011-2012,Delhi,231650944,Aanchal Charitable Trust,148-ADDA Flats Mansarover Park110032,9482676.00
10,2011-2012,Delhi,231661033,Aarohan,B-127 Malviya NagarNew Delhi110017,1373199.00
11,2011-2012,Delhi,231661063,AASTHA  FOUNDATION,12 G F TANSEN MARGNEW DELHI110001,3000.00
12,2011-2012,Delhi,231660407,ABHAS- Action Beyond Help and Support,A201Yamuna Apartments AlaknandaNew Delhi-110019,8705079.54
13,2011-2012,Delhi,231660767,Abhivyakti Foundation,Room No. 403 1/18 B Dreamland Asaf Ali Road New Delhi -110002,0.00
14,2011-2012,Delhi,231661203,ACCESS Development Services,22 Ground Floor Hauz Khas VillageNew Delhi110016,66031709.21
15,2011-2012,Delhi,231650265,Acharya Kakasaheb Kalelkar Samarak Nidhi,1j L Nehru Marg Rajghatnew Delhi 2New Delhi -110002,89054.00
16,2011-2012,Delhi,231650916,Acharya Sushil Muni Memorial Trust,C-599 Defence Colony New Delhi -110024,511482.00
17,2011-2012,Delhi,231661299,Action Aid Association,R 7 Hauz Khas EnclaveNew Delhi110016,46053800.00
18,2011-2012,Delhi,231650125,Action for Ability Development and Inclusion,2 Balbir Saxena Marg Huaz KhasNew Delhi -110016,15000.00
19,2011-2012,Delhi,231650903,Action For Autism,C-18 Chirag EnclaveNew Delhi-110048,3486769.70
20,2011-2012,Delhi,231650089,Action For Food Production,25/1-a Institutional Area Pankha Road Janakpuri New Delhi-110058,30175015.77
21,2011-2012,Delhi,231661051,ACTION FOR PERFECT CHARITY,D - 162 POCKET - B MAYUR VIHAR PHASE - II NEW DELHIDELHI110091,0.00
22,2011-2012,Delhi,231660546,Action for Resource Development in Health-Education by Youth Association,E-97 D.D.A. Colony Khyala New Delhi -110018,0.00
23,2011-2012,Delhi,231650807,Action For Self Reliance & Alternative,G1/456-457 Dalmil Road Uttam NagarNew Delhi110059,19865708.00
24,2011-2012,Delhi,231650276,Action India,5/27-a Jangpura - B  New Delhi-110014,7937377.00
25,2011-2012,Delhi,231660452,Adaan Foundation,F-7B DDA Flats Munirka New Delhi -110067,0.00
26,2011-2012,Delhi,231660938,ADHARSHILA,S 519 GREATER KAILASH 2NEW DELHI110048,7496534.00
27,2011-2012,Delhi,231660849,Adhyatmic Vikas Shiksha Sanstha,515 E (A-347) Buddha MargMandawali Fazalpur110092,618977.00
28,2011-2012,Delhi,231650822,Adhyatmik Sadhana Sangh,C-block Naraina Industirial AreaNew Delhi `-110028,370995.00
29,2011-2012,Delhi,231660313,Adi Gram Samiti,Sector 'B' Pocket-I Flat no.1106 AVasant KunjNew Delhi-110070,3773500.00
30,2011-2012,Delhi,231650990,Adishakti Laboratory For The Theatre Art Research  Public Charitable Trust,Triveni Apartments Flats No. 106 Block -b Phase - 1 Sheikh SaraiNew Delhi-110017,72662.50
31,2011-2012,Delhi,231661217,ADITYA VOCATIONAL AND HEALTH CARE SOCIETY,297 MANDAKINI ENCLAVE  POST OFFICE  KALKA JI NEW DELHI-110019DELHI110019,0.00
32,2011-2012,Delhi,231660381,Adopt,606Ansal Bhawan 16Kasturba gandhi MargNew Delhi-110001,0.00
33,2011-2012,Delhi,231650923,Advanced Leadership Training Centre,24-a Opp. Anupam Sfs Flats Zaidullah Zaib Extn MehrauliNew Delhi-110030,11528391.87
34,2011-2012,Delhi,231661093,ADVANCEMENT OF WELFARE ACTION FOR RELIEF EVERYWHERE,B 127 VIKASH NAGAR VILL HASTSALNEW DELHI110059,0.00
35,2011-2012,Delhi,231660389,Advantage India,101-102ORIENTAL HOUSEGULMOHAR ENCLAVE COMMERCIAL COMPLEXYUSUF SARAINEW DELHI166110049,0.00
36,2011-2012,Delhi,231650915,Adventist Development & Relief Agency India,11 Hailey RoadNew Delhi -110001,73538816.57
37,2011-2012,Delhi,231661204,AFRICAN STUDIES ASSOCIATION OF INDIA,AFRICA DIVISION SCHOOL OF INTERNATIONAL STUDIES JAWAHARLAL NEHRU UNIVERSITYNEW DELHI110067,0.00
38,2011-2012,Delhi,231661327,AFS INTERCULTURAL PROGRAMS INDIA,M-9 SECOND FLOOR LAJPAT NAGAR - IINEW DELHI110024,8253646.62
39,2011-2012,Delhi,231660622,Aga Khan Agency for Habitat India,Sarojini House 2nd Floor 6 Bhagwan Dass RoadNew Delhi-110001,4191363.00
40,2011-2012,Delhi,231650072,Aga Khan Foundation,Sarojini House (2nd Floor) 6 Bhagwan Dass RoadNew Delhi-110001,1102668484.00
41,2011-2012,Delhi,231660163,Agewell Foundation,M-8A Lajpat Nagar - II166110024,0.00
42,2011-2012,Delhi,231650746,AGNEL CHARITIES (AGNEL SEVA SANGH) DELHI,Father Agnel Ashram  Gautam NagarNew Delhi-110049,6333128.00
43,2011-2012,Delhi,231660748,Agragami India,4 Community Shopping Centre Anupam Apartments SiddulajabNew Delhi-110068,3615257.33
44,2011-2012,Delhi,231660746,Agricultural & Organic Farming Group - India,29/201 East End Apartments Mayur Vihar Phase-I Extn.Delhi -110009,4257105.00
45,2011-2012,Delhi,231660594,AHIMSA,C/o Seth  Flat No.201E Nagarjuna ApartmentsChilla Regulator DELHI-110096,481545.61
46,2011-2012,Delhi,231660503,Ahimsa Foundation,21 Skipper House 9 Pusa Road New Delhi -110005,0.00
47,2011-2012,Delhi,231660629,Aident Social Welfare Organisation,# B-22 3rd Floor Gazipur Village GazipurDelhi110096,1638500.00
48,2011-2012,Delhi,231650972,Aids Awareness Group,119 Humayunpur (g.f) Safdarjang EnclaveNew Delhi  -110029,20551.00
49,2011-2012,Delhi,231660900,AKANKSHA WELFARE  FOUNDATION,"20 ANSARI ROAD GROUND FLOOR
DARYA GANJ NEW DELHI-110002NEW DELHI110002",0.00
50,2011-2012,Delhi,231661062,Akhand Param Dham,Opposit Pocket-R Dilshad GardanDelhi110095,1249646.00
51,2011-2012,Delhi,231660186,Akhil Bharatiya Antyodaya Sansthan,18/489 Trilok Puri Delhi -110091,10703111.00
52,2011-2012,Delhi,231650712,Akhil Bhartia Mahila Udyogik Kalyan & Shiksha .Samiti,B-290   New Ashok NagarDelhi  -110096,0.00
53,2011-2012,Delhi,231660942,AKHIL BHARTIYA FAUJI MANAV KALYAN SEVA SANSTHA,A-162 GALI No. 16 SINDHU FARM ROAD MITHAPUR EXT. BADARPUR NEW DELHI-110044.NEW DELHI110044,0.00
54,2011-2012,Delhi,231661161,AKHIL BHARTIYA MAJDOOR SHIKSHA SEWA SAMITI,H.O. 12 K.-1 Exten. Mohan Garden Uttam NagarNew Delhi110059,0.00
55,2011-2012,Delhi,231650554,Akshya Pratishthan,D-iii Vasant KunjNew Delh110070,410433.57
56,2011-2012,Delhi,231661131,AL MAARIF EDUCATIONAL AND CULTURAL SOCIETY,OLD D-21 NEW C-18 RANI GARDEN SHASTRI NAGARDELHI110031,137480.00
57,2011-2012,Delhi,231660031,Alamb,JBB-35-B Janta Flats Near Swarg Ashram Hari NagarNew Delhi-,13670886.00
58,2011-2012,Delhi,231650030,Alaripu,1702/1D -2 1st FloorMehrauli New Delhi110030,12194281.00
59,2011-2012,Delhi,231660842,All India Artisans and Craftworkers Welfare Association,Basement B- 223 Chittaranjan ParkNew Delhi110019,14933556.64
