S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Kerala,052850309,A-1 Poor Fund Foundation Of India,Vattekkunnam Edappally Northo P.o. CochinKerala-682024,0.00
2,2010-2011,Kerala,052910194,Abhaya,Kerala   -,1851733.50
3,2010-2011,Kerala,052930215,Abhaya Bhavan Society,Tiruvalla Muthoor PathanamthittaKerala  - 689 101-,24575.00
4,2010-2011,Kerala,052910230,Ability Aids India International,5-B Windsor Mansions  Kuravankonam695003,1968371.53
5,2010-2011,Kerala,052910343,Action council Vellarada,ACL Building Vellarada TrivandrumKerala-695505,650374.00
6,2010-2011,Kerala,052850473,Adarsh,17/298Anchari Madam Elamana Road TripumithuraKochi-Kerala-682301,87009.36
7,2010-2011,Kerala,052880159,Adhwana Kerala Forum of Partners in Functional Vocational Training,HOUSE NO. 1/1188A KOYON HOUSE KODUVALLY VAYAL WEST HILL POKOZHIKODE673005,0.00
8,2010-2011,Kerala,052810135,Adi Parasakthi Ashramam Charitable Trust,Adi Parasakthi Ashramam Vatackadu Vallikunnam (PO) MavelikaraAlappuzha Kerala-690501,0.00
9,2010-2011,Kerala,052870169,Adoration Congn Provincial House,SANGIOVANNI ADORATION PROVINCIALATE ADORATION CONGN PROVINCIAL HOUSE KUNNAMBHAGAM KANJIRAPPALLY-686507KANJIRAPPALLY686507,33750.00
10,2010-2011,Kerala,052870205,Adoration Congregation,Rita Bhavan Koothrapally P.o.Kottayam-686 540-,1623917.75
11,2010-2011,Kerala,052850072,Adoration Generalate Cenacle,U.c. College Aluva P.o.Ernakulam -683 102-,0.00
12,2010-2011,Kerala,052870123,Adoration Monastery, Chelacombu P.o. NedumkunnamKottayam -686 540-,399400.00
13,2010-2011,Kerala,052850203,Adoration Novitiate Convent,Thrikkakana Po Kochi ErnakulamKerala-682021,73000.00
14,2010-2011,Kerala,052960014,Adorers Womens Welfare Kerala,Sisters of Adorers Infant Jesus Convent Moothakara KollamKerala-691013,1655593.00
15,2010-2011,Kerala,052870329,Adorno CRM Society,Adorno AshramMallikassery Poovarany KottayamKerala-686577,16927118.00
16,2010-2011,Kerala,052850287,Agape Child Centre,West Vengala PerumbavoorErnakulam-,6952819.00
17,2010-2011,Kerala,052930225,Agape India Gospel Outreach Ministries,Agape Rock Hill Thumpamon P.O   PathanamthittaKerala-689505,1599134.00
18,2010-2011,Kerala,052960013,Agape Indians Ministries,Plavila House Anayam Anakottoor PO Kottarakara Kollam Dist.Kerala-691516,5451500.00
19,2010-2011,Kerala,052870004,Agape Outreach,   -,0.00
20,2010-2011,Kerala,052930214,Agency For Dev.of Oppressed Rel.& Edu.,(adore) Sakshya Sadan Podiyatuvila ValakomKollam - 691 021-,170584.00
21,2010-2011,Kerala,052900367,AHALIA INTERNATIONAL FOUNDATION,AHALIA ARCADE KURUPPAM ROADTHRISSUR680001,165375.00
22,2010-2011,Kerala,052910350,Akshaya Rural Development Organisation,SasthamkonamPoovachal P.OThiruvananthapuram695575,0.00
23,2010-2011,Kerala,052890084,Al Hidaya Islamic Charitable Trust,Hidaya Nagar Kombam P.O. Kodakkad Mannarkkad PalakkadKerala-678583,0.00
24,2010-2011,Kerala,052880029,Al Islam Charitable Trust,Dayapuram  Post- R. C. College Calicut  Kerala-673601,1073643.00
25,2010-2011,Kerala,052830110,Al Maquarru Sunniya Ali Islamiya, KannurKerala-,3791085.00
26,2010-2011,Kerala,052880136,Al- Huda Islamic Cultural Estt. And  Ainual  Huda Orphanage,Kappad P. O.  Chemanchery (via) Kozhikode Kerala -673620,359000.00
27,2010-2011,Kerala,052810109,Al-mu-assasthul Islamiya Trust,Al-islamiya Nagar Arattupuzha North P.o.Alleppey Kerala-,191417.25
28,2010-2011,Kerala,052920002,Al-mujammaul Islami,Door No: 3/897 Neelambam TrikarpurKasargod (kerala)-671310,787735.00
29,2010-2011,Kerala,052870274,All India Daiva Sabha, Chingavanam P.o.Kottayam - 686 531-,0.00
30,2010-2011,Kerala,052930150,All India Good News Centre- Suvartha,Kidangannur P.O.  Pathanamthitta Distt. Kerala.-,2138611.00
31,2010-2011,Kerala,052850183,All Kerala Association For The M Rtd, Murinjapalam Med.college P.o.Trivandrum - 695 011-,0.00
32,2010-2011,Kerala,052900146,All Saints Social Cen For P.h.child/wom, PullurThrissur -680 683-,214720.00
33,2010-2011,Kerala,052930156,Alliance Educational Foundation,Kottayam D KeralaVia Chengannur-,4709235.10
34,2010-2011,Kerala,052940067,Alphonsa Social Service Society,Alphonsa Hospital MurickasseryIdukki-Kerala-685604,284732.00
35,2010-2011,Kerala,052900137,Alverina Provincial House,Chalakudy TrichurKerala-680307,3543793.77
36,2010-2011,Kerala,052900181,Amala Bhavan,P.o.amala Nagar  Thrissur - 680 553-,0.00
37,2010-2011,Kerala,052900227,Amala Cancer Hospital Society,Trichur Dt Kerala -,22000.00
38,2010-2011,Kerala,052900079,Amala Cancer Research Centre Society, Amala Nagar P. O.Thrissur 680553-,0.00
39,2010-2011,Kerala,052870197,Amala Nilayam,Keezhukunnu Collectorate Po KottayamKerala-686002,0.00
40,2010-2011,Kerala,052870071,AMALA PROVINCE OF CONGREGATION OF MOTHER OF CARMEL,Little Flower Convent Parathodu KanjirapallyKottayam - 686 512-,2602281.36
41,2010-2011,Kerala,052900299,Amala Vanitha Kshemam,Trichur Dt. Near Elenjikulam MannuthyThrissur Kerala-680651,0.00
42,2010-2011,Kerala,052850482,Amalambika Trust,Amalambika Convent Vaduthala Post Boat Jetty RoadErnakulam Kerala-682023,1313781.00
43,2010-2011,Kerala,052830088,Anand Ashram Trust, KannurKerala-,6400150.00
44,2010-2011,Kerala,052980136,Anand Matha Ashram Of The Cistercian Order,Kunnambetta P OWayanad673123,3834404.00
45,2010-2011,Kerala,052890040,Ananda Bhavan,Malampuzha PalghatKerala-678651,18835.50
46,2010-2011,Kerala,052870152,Ananda Bhavan Orphanage,Aruvithura Po KottayamKerala-686122,345020.20
47,2010-2011,Kerala,052830001,Ananda Bhavan Social Centre,Kolithattu Po Kannur.Kerala-670706,71000.00
48,2010-2011,Kerala,052880083,Ancillae Institute, ThiruvnmbadyKozhikode - 673 603-,846875.00
49,2010-2011,Kerala,052830137,Angadi Kadavu Don Bosco Society,Angadikadavu - P.o. District-   KannurKerala-670706,237744.00
50,2010-2011,Kerala,052830048,Angalalayam Social Centre,Aripampra Thiruvattoor KannurKerala-670141,0.00
51,2010-2011,Kerala,052900254,Angelo Bhavan Orphanage, Venginissery P.o. ParalamTrichur - 680 575-,333464.99
52,2010-2011,Kerala,052910321,Anil's Global ministries for the Eternal Life,P.B.No. 420 TC-1219 H.No. 2 Aswathy ThycaudTrivandrum Kerala-695014,0.00
53,2010-2011,Kerala,052940002,Annakkara Vikasana Sangham,Ward No. Iv Chakkupallam Anakkara  IdukkiKerala-695512,0.00
54,2010-2011,Kerala,052830099,Annunciation Convent,Elapeedika Malayaliampady P.O. Kelakam- Via Distt. KannoorKerala-,15000.00
55,2010-2011,Kerala,052850425,Annunciation Convent,South Kalamassary ErnakulamKerala.-,5719531.00
56,2010-2011,Kerala,052900027,Ansari Charitable Trust,Ansar  Nagar Perumpilavu P.o. Karikkad Thrissur Kerala -680519,5950871.53
57,2010-2011,Kerala,052950002,Ansarul Islam Charitable Trust,P.O. Kondotty MalappuramKerala-673638-,0.00
58,2010-2011,Kerala,052850526,ANUGRAHA CHARITABLE TRUST,XL/5763  T D EAST SANNIDHI ROADKOCHI682035,0.00
59,2010-2011,Kerala,052900282,Apex Voluntary Agency For Rural Development,Trichur Dt Kerala -,585000.00
60,2010-2011,Kerala,052870025,Apostolic Church Of Pentecost Of India, MannarkaduKottayam - 686 019-,1310818.00
61,2010-2011,Kerala,052870216,Apostolic Oblates Secular Institute,Vidyanagar  Kottayam - 686 018-,3622437.31
62,2010-2011,Kerala,052910369,Apostolic Sisters of Mary Immaculate Society,Amboori NeyyattinkaraTrivandrum695505,4508116.00
63,2010-2011,Kerala,052910310,Aradhana Trust,Aradhana Eye Hospital Padmavilasom RoadFort P.O.Trivandrum-Kerala-695023,47084.90
64,2010-2011,Kerala,052980108,Aranyashram,Niravilpuzha Mattilayam P. O.Wayanad-,0.00
65,2010-2011,Kerala,052850009,Arch Diocese Of Ernakulam, ErnakulamKerala-682031,25712079.50
66,2010-2011,Kerala,052910007,Arch Diocese Of Trivandrum,Bishop's House TrivandrumKerala-695004,40132547.27
67,2010-2011,Kerala,052850232,Arch Diocese Of Varapuzha,Bishop's House KochiKerala-682031,54653900.60
68,2010-2011,Kerala,052850156,Archbishop Attipetty Memorial Dispensary,Kalamasserry South ErnakulamKerala-683104,0.00
69,2010-2011,Kerala,052810077,Archbishop Mathew Kavukattu Bala Vihar,Thathamapally Alappuzha Alleppey -,67902.00
70,2010-2011,Kerala,052870333,Ardhratha Fellowship,Archana Pazhaya Seminary Road Chungom KottayamKerala-686001,11338.00
71,2010-2011,Kerala,052850455,Arickal Devassy Memorial Trust For Education (a.d. Trust),Arickal Tharavad Mekkad AngamalyEranakulam (kerala)-683589,293000.00
72,2010-2011,Kerala,052890011,Arogia Matha Bala Bhavan,Kettathara AttappadyPalakkad - 678 581-,612669.37
73,2010-2011,Kerala,052980143,Arshabharath Bhahujan Bhodhavalkarana Gr,Ama Vikasana Samiti Arshabharal NathemkuniWayanad  673577-,0.00
