S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Maharashtra,083780821,A Quest For Knowledge Hope Opportunity & Justice(khoj),Y Tadkeshwar Chawl Ramwadi Jogeshwari(east) MumbaiMaharashtra-40060,1747404.00
2,2010-2011,Maharashtra,083900031,A.I.disabled Rehablit.educational Instt.,Datta Mandir Road Behind Mukti DhamNashik - 422101-,0.00
3,2010-2011,Maharashtra,083781197,A.K.MUNSHI YOJANA,J.T.SHETH MANDBUDDHI VIKAS KENDRA3RD PANJARAPOLE LANEC.P.TANKMUMBAIMUMBAI400004,0.00
4,2010-2011,Maharashtra,083750092,Aadhar Muk Badhir Andh Apang Matimand Sevabhavi Punarwasan Kendra,Plot No.5 Hudco Corner Behind Power HouseDistt. Aurangabad Maharashtra-,0.00
5,2010-2011,Maharashtra,083781097,AAKAR CHARITABLE TRUST,The Phonix Mills Ltd 462Senapati Bapat MargLower Parel Mumbai Maharastra400013,1500000.00
6,2010-2011,Maharashtra,083930225,Aalochana Cent.for Docu.& Res. On Women,11-b Kanchan Gali ErandhavanPune-,1687316.00
7,2010-2011,Maharashtra,083810020,Aamhi Aamachya Arogya Sathi,At Po Taluka : Kurkheda Gadchiroli441209  M.s.-,13285705.00
8,2010-2011,Maharashtra,083990074,AASARA,B-24 Praful Nakhawa Chendani Koliwada Thane East Maharashtra-400603,1829926.46
9,2010-2011,Maharashtra,083950023,Aavishkar Society for Development of Mentally Handicapped,E-95 MIDC Mirjole RatnagiriMaharashtra-415639,132072.78
10,2010-2011,Maharashtra,083780857,Aawaaz-e-niswaan,Ist Floor Jain High School 84-samuel Street DongriMumbai(maharashtra)-,2828423.00
11,2010-2011,Maharashtra,083790031,ABDUL RAUF EDUCATIONAL WELFARE AND MULTIPURPOSE SOCIETY,WARD NO. 22 TILAKWADI OLD TOWN BULDANA MOBILE NO. 09923485757BULDANA443001,0.00
12,2010-2011,Maharashtra,083990165,ABHINAV SHETKARI SHIKSHAN MANDAL,Abhinav Education Campus Off Late Yashwant Anant Mhatre Marg Goddeo Bhayandar ( East ).Bhayandar400110,0.00
