S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Pondicherry,285130067,Adecom Network,No.9 Raja Singh StreetPost Box No.233605001,1753611.25
2,2010-2011,Pondicherry,285130078,Anbalayam,140 Villinur Road Moolakulam PondicherryPondicherry-605010,6769178.00
3,2010-2011,Pondicherry,285130031,Atelier Shanti,20 Lazar Koil Street DubrayapetPondicherry-605001,0.00
4,2010-2011,Pondicherry,285130026,Bon Secours Convent,Rangapillai Street  Pondicherry-,168533.15
5,2010-2011,Pondicherry,285150001,Carmel Convent Cluny, Karaikal Pondicherry-609602,514365.00
6,2010-2011,Pondicherry,285130022,Centre for Education Rehabilitation and Treatment of the Handicapped,181 Gingee Salai DubarayapetPondicherry-605001,7829637.00
7,2010-2011,Pondicherry,285150007,Community Collective Society for Integrated Development,34 Neela Kidangu Street KaraikalPondicherry-609602,185515.70
8,2010-2011,Pondicherry,285130050,Community Sewa Centre,No-2 Villikrishna illam IIIrd  Cross Kasthuribaigandhi St NetajiNagar-I Ullalam Pondicherry-605001,7415684.02
9,2010-2011,Pondicherry,285130020,Congregation Sisters of St. Joseph Cluny,Post Box 87  Pondicherry-,5392746.12
10,2010-2011,Pondicherry,285130029,Deepa Oli Community Development Project, Colas NagarPondicherry-,0.00
11,2010-2011,Pondicherry,285130058,Dipti Trust,No.8 St.Gilles Street Sh Aurobindo Ashram POPondicherry-605002,1639706.00
12,2010-2011,Pondicherry,285130041,Don Bosco Boys Home,Thattanchavady  Pondicherry-605009,6843918.21
13,2010-2011,Pondicherry,285130101,EMMAUS ASIA SOCIETY,"NO.43 FIFTH CROSS STREET 
HEALTH EMPLOYEES COLONY
NAINARMANDAPAMPONDICHERRY605004",0.00
14,2010-2011,Pondicherry,285130085,EMPOWERMENT FOUNDATION,Soorya Udayam Illam-Habitat Mariaman Koil StreetOdhiyampattu Village Villianur Commune,6970952.00
15,2010-2011,Pondicherry,285130074,Foundation for Ecological Research Advocacy and Learning,No.27 2nd Cross Appavounagar VazhakulamPondicherry-605012,11966641.00
16,2010-2011,Pondicherry,285130091,FOUNDATION FOR LOW INCOME GROUP AND SOCIAL HEALTH,No.166 Subbiah Nagar ThattanchavadyPondicherry605009,0.00
17,2010-2011,Pondicherry,285130018,Franciscan Sisters of Saint Aloysius Gonzaga,Door No. 6 ST.ANGE STREETPONDICHERRY -605001,18737925.45
18,2010-2011,Pondicherry,285130072,Holistic approach for People's Empowerment(HOPE),Plot NO. 106 M.G.R. Nagar 100Feet Road MudaliarpetPondicherry-605004,1234522.00
19,2010-2011,Pondicherry,285130014,Hospice Convent,2 Laporte Street  Pondicherry-605001,4563.50
20,2010-2011,Pondicherry,285130009,Immaculate Boarding Convent,St. Therese Street  Pondicherry. -605001,2062464.00
21,2010-2011,Pondicherry,285130010,Immaculate Heart of Mary Convent,IHM Convent St. Theresa Street   Pondicherry-605001,2064464.00
22,2010-2011,Pondicherry,285130011,Immaculate Heart of Mary Convent,Visitation Calanthottam AriyankuppamPondicherry-605007,0.00
