S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Andaman & Nicobar Islands,240020003,Association of Catholic Andaman & Nicobar,Haddo Port BlairAndaman & Nicobar-744103,37618388.65
2,2010-2011,Andaman & Nicobar Islands,240020010,Indian Christian Fellowship,PB No. 630 Haddo-PO Port Blair AndamansA & N Islands-744102,10217200.89
3,2010-2011,Andaman & Nicobar Islands,240020011,Islamic Welfare Society,Wimberly Gunj AndamanA&N Islands-744206,2695222.00
4,2010-2011,Andaman & Nicobar Islands,240020009,Island Islamic Foundation,Near Juma Masjid Aberdeen Port BlairAndaman & Nicobar-744101,0.00
5,2010-2011,Andaman & Nicobar Islands,240020004,Muslim Education Society,Stewart Gunj Bamboo Flat Port BlairAndaman & Nicobar-744107,4723174.00
6,2010-2011,Andaman & Nicobar Islands,240020001,Pilar Clinic Society / Health Centre,Junglighat Port BlairAndaman & Nicobar Islands-744103,2789952.00
7,2010-2011,Andaman & Nicobar Islands,240020007,Ramakrishna Mission,Port Blair  Andaman & Nicobar-744104,794465.00
8,2010-2011,Andaman & Nicobar Islands,240020015,Snahalaya Ashram,Pankaj Deep Bhavan VIP Road Port BlairAndaman & Nicobar Island-744103,0.00
9,2010-2011,Andaman & Nicobar Islands,240020013,Society of Pilar Andamans,Lambaline Junglighat (PO) Port Blair South AndamanAndaman & Nocobar-744103,3952685.70
10,2010-2011,Andaman & Nicobar Islands,240020012,The Andaman & Nicobar Island Integrated Development Corporation Ltd.(ANIIDCO),Vikas Bhawan Port  Blair AndamanA& N Islands-744101,0.00
11,2010-2011,Andaman & Nicobar Islands,240020017,YUVASAKTHI,IInd Floor Toor Niwas R.G.T.RoadPort Blair744101,0.00
