S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Arunachal Pradesh,310540005,Abotani Ashram Welfare Association,Naharlagun  Arunachal Pradesh -791110,0.00
2,2010-2011,Arunachal Pradesh,310530001,Buddhist Culture Society,Upper Goupa Road Bomdila West KamengArunachal Prades-,4963413.00
3,2010-2011,Arunachal Pradesh,310540034,Catholic Church Welfare Society,Naharlagun Papum Pare Arunachal Pradesh -791110,13044763.00
4,2010-2011,Arunachal Pradesh,310560006,DIOCESE OF ITANAGAR,Bishops House MOWB IIItanagar Papum Pare791111,15301531.00
5,2010-2011,Arunachal Pradesh,310580002,District Horticulture and Agriculture Development Cooperative Society Ltd.,Vill-Mebua P.O- SeppaEast Kamang790102,0.00
6,2010-2011,Arunachal Pradesh,310610002,Essomi Foundation,Enzengo Roing Lower Dibang ValleyArunachal Pradesh-792110,231005.00
7,2010-2011,Arunachal Pradesh,310540007,Future Generation,Vivek BuildingVivek Vihar H-Sector ItanagarPapumparaArunachal Pradesh-791113,4845606.24
8,2010-2011,Arunachal Pradesh,310590003,Indigenous Mission,Dumporijo Box-1 PO Daporijo Upper SubansiriArunachal Pradesh-791122,0.00
9,2010-2011,Arunachal Pradesh,310560005,ITANAGAR DIOCESAN EMPOWERMENT ASSOCIATION (IDEA),Bishops House MOWB IIItanagar Papum Pare791111,9770500.00
10,2010-2011,Arunachal Pradesh,310580001,Kameng Social Service Society,St. Joseph's School / St Joseph's Hospital New SeppaEast Kameng (Arunachal Pradesh)-791102,300000.00
11,2010-2011,Arunachal Pradesh,310590005,Kasturba Welfare Society,P.o-TalihaUpper Subansiri791122,0.00
12,2010-2011,Arunachal Pradesh,310540024,Mangyanam (Hope) Arunachal Pradesh,Don Bosco Centre Tigodo Village Yupia Papum Pare DistrictArunachal Pradesh-791110,4846123.00
13,2010-2011,Arunachal Pradesh,310540032,Manjushree Charitable Society,Manjushree Vidyapeeth Orphanage Tashi Jong TawangArunachal Pradesh-790104,13657474.50
14,2010-2011,Arunachal Pradesh,310540012,Nani Sala Foundation,Arunachal Front Building Post Box N0.202NaharlagunPapumpare Aarunachal Pradesh-791110,0.00
15,2010-2011,Arunachal Pradesh,310540031,Nyishi Baptist Church Council,Model Village Naharlagun PapumpareArunchal Pradesh-791111,132845.00
16,2010-2011,Arunachal Pradesh,310540002,Oju Welfare Association,Naharlagun  Arunachal Pradesh-,0.00
17,2010-2011,Arunachal Pradesh,310540010,R.K. Mossang Memorial Society,P.O. Jairampur ChanglangArunachal Pradesh-792121,0.00
18,2010-2011,Arunachal Pradesh,310550001,Ramakrishna Mission, Vivek NagarWest Siang -791001,535761.00
19,2010-2011,Arunachal Pradesh,310570001,Ramakrishna Mission, Narottam NagarTirap-786629,200000.00
20,2010-2011,Arunachal Pradesh,310540003,Ramakrishna Mission Hospital,RamaKrishna Mission Hospital P.O ItanagarArunachal Pradesh.-791113,5817147.00
21,2010-2011,Arunachal Pradesh,310540018,Salesians of Don Bosco,Don Bosco Jully Itanagar PapumpareArunachal Pradesh-791111,3100000.00
22,2010-2011,Arunachal Pradesh,310540004,SEVA KENDRA ARUNACHAL EAST, Borduria TirapArunachal Pradesh-786630,17251709.30
23,2010-2011,Arunachal Pradesh,310560001,Subansiri Kristu Kiran Society, 791120,7590290.40
24,2010-2011,Arunachal Pradesh,020750007,Tangsa Baptist Churches Association,P.O. Jagun TinsukiaAssam-792122,0.00
25,2010-2011,Arunachal Pradesh,310540001,Tibetan Multipurpose Cooperative Society,P.O.Tindglong  Dist. Lohit Arunachal Pradesh-,2912288.00
