S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2010-2011,Delhi,231661200,“AASHALATA” VICTORIA WILKINSON MEMORIAL CHARITABLE TRUST (REGD),L-96-D Second Floor Saket New Delhi -110017Delhi110017,0.00
2,2010-2011,Delhi,231650956,A K Medical & Research Centre,504 Chamalian Road Near Idgah Delhi-110006,467871.00
3,2010-2011,Delhi,231650776,A.I.centre For Advancement  Of People,G - 1375 Chitranjan ParkNew Delhi -110019,149420.00
4,2010-2011,Delhi,231661198,AADHAR,A-361 MEERA BAGHNEW DELHI110087,0.00
5,2010-2011,Delhi,231660628,Aagaz Foundation,Shaheed Bhawan 18/1 Aruna Asaf Ali MargQutab Institutional Area New Delhi-110067,0.00
6,2010-2011,Delhi,231660554,Aakansha Samiti,E- 437/(25YARDS) RAGHUBIR NAGAR NEW DELHI DELHI-110027RAGHUBIR NAGAR110027,0.00
7,2010-2011,Delhi,231650652,Aakar,19 Gulmohar ParkNew Delhi-110049,0.00
8,2010-2011,Delhi,231661026,AAM FOUNDATION,Valmiki Temple 1 Vasant Gaon Vasant ViharNew Delhi110057,15045645.00
9,2010-2011,Delhi,231650944,Aanchal Charitable Trust,148-ADDA Flats Mansarover Park110032,5685054.00
10,2010-2011,Delhi,231661033,Aarohan,B-127 Malviya NagarNew Delhi110017,1192360.00
11,2010-2011,Delhi,231661063,AASTHA  FOUNDATION,12 G F TANSEN MARGNEW DELHI110001,0.00
12,2010-2011,Delhi,231660407,ABHAS- Action Beyond Help and Support,A201Yamuna Apartments AlaknandaNew Delhi-110019,2929639.00
13,2010-2011,Delhi,231660767,Abhivyakti Foundation,Room No. 403 1/18 B Dreamland Asaf Ali Road New Delhi -110002,0.00
14,2010-2011,Delhi,231660066,Academy of Fine Arts & Literature,4/6 Siri Fort Institutional Area  New Delhi -,0.00
15,2010-2011,Delhi,231661203,ACCESS Development Services,22 Ground Floor Hauz Khas VillageNew Delhi110016,27114152.00
16,2010-2011,Delhi,231650916,Acharya Sushil Muni Memorial Trust,C-599 Defence Colony New Delhi -110024,807530.00
17,2010-2011,Delhi,231650125,Action for Ability Development and Inclusion,2 Balbir Saxena Marg Huaz KhasNew Delhi -110016,154803.84
18,2010-2011,Delhi,231650903,Action For Autism,C-18 Chirag EnclaveNew Delhi-110048,2355738.75
19,2010-2011,Delhi,231650089,Action For Food Production,25/1-a Institutional Area Pankha Road Janakpuri New Delhi-110058,23742523.67
20,2010-2011,Delhi,231661051,ACTION FOR PERFECT CHARITY,D - 162 POCKET - B MAYUR VIHAR PHASE - II NEW DELHIDELHI110091,0.00
21,2010-2011,Delhi,231660546,Action for Resource Development in Health-Education by Youth Association,E-97 D.D.A. Colony Khyala New Delhi -110018,0.00
22,2010-2011,Delhi,231650807,Action For Self Reliance & Alternative,G1/456-457 Dalmil Road Uttam NagarNew Delhi110059,17719008.00
23,2010-2011,Delhi,231650276,Action India,5/27-a Jangpura - B  New Delhi-110014,10870555.00
24,2010-2011,Delhi,231660452,Adaan Foundation,F-7B DDA Flats Munirka New Delhi -110067,0.00
25,2010-2011,Delhi,231660938,ADHARSHILA,S 519 GREATER KAILASH 2NEW DELHI110048,140303.00
26,2010-2011,Delhi,231660849,Adhyatmic Vikas Shiksha Sanstha,515 E (A-347) Buddha MargMandawali Fazalpur110092,511094.00
27,2010-2011,Delhi,231650822,Adhyatmik Sadhana Sangh,C-block Naraina Industirial AreaNew Delhi `-110028,413433.00
28,2010-2011,Delhi,231660313,Adi Gram Samiti,Sector 'B' Pocket-I Flat no.1106 AVasant KunjNew Delhi-110070,1350700.00
29,2010-2011,Delhi,231650990,Adishakti Laboratory For The Theatre Art Research  Public Charitable Trust,Triveni Apartments Flats No. 106 Block -b Phase - 1 Sheikh SaraiNew Delhi-110017,4912823.00
30,2010-2011,Delhi,231660381,Adopt,606Ansal Bhawan 16Kasturba gandhi MargNew Delhi-110001,433911.00
31,2010-2011,Delhi,231650923,Advanced Leadership Training Centre,24-a Opp. Anupam Sfs Flats Zaidullah Zaib Extn MehrauliNew Delhi-110030,8646251.17
32,2010-2011,Delhi,231661093,ADVANCEMENT OF WELFARE ACTION FOR RELIEF EVERYWHERE,B 127 VIKASH NAGAR VILL HASTSALNEW DELHI110059,0.00
33,2010-2011,Delhi,231660389,Advantage India,101-102ORIENTAL HOUSEGULMOHAR ENCLAVE COMMERCIAL COMPLEXYUSUF SARAINEW DELHI166110049,0.00
34,2010-2011,Delhi,231650915,Adventist Development & Relief Agency India,11 Hailey RoadNew Delhi -110001,115318567.54
35,2010-2011,Delhi,231661204,AFRICAN STUDIES ASSOCIATION OF INDIA,AFRICA DIVISION SCHOOL OF INTERNATIONAL STUDIES JAWAHARLAL NEHRU UNIVERSITYNEW DELHI110067,3029320.00
36,2010-2011,Delhi,231660622,Aga Khan Agency for Habitat India,Sarojini House 2nd Floor 6 Bhagwan Dass RoadNew Delhi-110001,8090871.00
37,2010-2011,Delhi,231650072,Aga Khan Foundation,Sarojini House (2nd Floor) 6 Bhagwan Dass RoadNew Delhi-110001,375204401.00
38,2010-2011,Delhi,231660163,Agewell Foundation,M-8A Lajpat Nagar - II166110024,1563794.00
39,2010-2011,Delhi,231650746,AGNEL CHARITIES (AGNEL SEVA SANGH) DELHI,Father Agnel Ashram  Gautam NagarNew Delhi-110049,5529661.00
40,2010-2011,Delhi,231660748,Agragami India,4 Community Shopping Centre Anupam Apartments SiddulajabNew Delhi-110068,3289649.00
41,2010-2011,Delhi,231660746,Agricultural & Organic Farming Group - India,29/201 East End Apartments Mayur Vihar Phase-I Extn.Delhi -110009,22704264.00
