S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2018-2019,Andhra Pradesh,010140437,ABHAYA KSHETHRAM CHARITABLE TRUST,BISMILLA NAGAR NEAR RAILWAY GATE RENIGUNTATIRUPATI517520,2057505.75
2,2018-2019,Andhra Pradesh,010170339,ABHI FOUNDATION,BLOCK NO: 21 SF-6 RAJIV GRUHA KALPA DAIRY FARM CENTER KAKINADAKAKINADA533001,1449591.00
3,2018-2019,Andhra Pradesh,010310049,Abundant Life Ministerial Associates,Fateekhanpet Pusalaya Street Dist: NelloreAndhra Pradesh-524003,19762231.00
4,2018-2019,Andhra Pradesh,010180097,Action,"Krushna Sadan
Dr.Meda Ranga Prasada Rao Gardens
HUKUMPET P.O.
RAJAMAHENDRAVARAMRAJAMAHENDRAVARAM533106",5961610.00
5,2018-2019,Andhra Pradesh,010140073,Action for Community Service Society,V.Kota c/o Reddy Mess Enadu Vilekar PalamannerDistt. Chittoor A.P.-,0.00
6,2018-2019,Andhra Pradesh,010160318,Action for Rayalaseema Rural Integrated Development Seva Niketan,Door No. 1/250-1 Chinnachowk Cuddapah (Andhra Pradesh) -516002,0.00
7,2018-2019,Andhra Pradesh,010160475,AGAPE FOUNDATION,DOOR NO 4/1370 UPSTAIRS SRI SRI NAGAR YERRAGUNTLAYERRAGUNTLA516309,2911884.00
8,2018-2019,Andhra Pradesh,010140457,AL MARIF TRUST,MaseehabadPalamaner517408,0.00
9,2018-2019,Andhra Pradesh,010260331,ALERT,23-2-2-4/1 Raja Street Lakshmi NagarVijaywada520011,6018543.00
10,2018-2019,Andhra Pradesh,010350140,Alvar Helms Mission And Welfare Society,D.No.3-7-32 Navajyothi Colony Near Satyam LandmarkBalajipeta Road Hukkumpeta Post Rajahmundry533104,8481263.00
11,2018-2019,Andhra Pradesh,010170016,Ambajipeta Women's Hospital Association,Ambajipeta  Eistt. East Godavari A.P. -,0.00
12,2018-2019,Andhra Pradesh,010180265,AmenTrust,nallamadu hostelunguture mandal534406,512556.00
13,2018-2019,Andhra Pradesh,010370085,AMMAVODI,VENKAMPETAPARVATHIPURAM MANDAL535501,6955096.00
14,2018-2019,Andhra Pradesh,010260338,ARAVINDA VINIYOGADARULA SAMKSHEMA SANGHAM,#1-38East MadhavaramA.Konduru Mandal532215,0.00
15,2018-2019,Andhra Pradesh,010260409,ARUNA MAHILA MANDALI,Flat.No.1179 New Raja Rajeswaripeta Near Ammavari TempleVijayawada520003,0.00
16,2018-2019,Andhra Pradesh,010120236,Arunodaya Youth Association,Tavalamarri Nallacheruvu Mandal AnantapurAndhra Pradesh-515551,0.00
17,2018-2019,Andhra Pradesh,010180206,ASRAYA,h no 27-23-38/5 AmeenapetaEluru-6 West godavari DistrictAPEluru-6534006,0.00
18,2018-2019,Andhra Pradesh,010260300,ASSISI HEALTH CARE SOCIETY,ASSISI NAGAR KONKEPADU PEDANA MANDALKRISHNA521366,1511769.00
19,2018-2019,Andhra Pradesh,010190085,Association for Indian Gospel Assemblies,Gokanakondas House  11th Ward Repalle Distt. Guntur A.P.-,2453385.90
20,2018-2019,Andhra Pradesh,010190410,ASSOCIATION FOR SOCIAL SERVICE AND EDUCATIONAL TRANSFORMATION,D.NO. 14-8-16 NETHAJI NAGAR 2ND LINEPONNUR GUNTUR DT.522124,0.00
21,2018-2019,Andhra Pradesh,010260056,Atheist Centre Trust,Athiest Centre Patamata VijayawadaDistt. Krishna A.P.-,0.00
22,2018-2019,Andhra Pradesh,010270190,Awakening Peoples Action for Rural Development,Plot No. 17 Ramalingeswar Nagar Sap. camp Post  VenkataramanaColony  Kurnool Andhra Pradesh-518003,0.00
23,2018-2019,Andhra Pradesh,010310277,BALA JYOTHI RURAL DEVELOPMENT SOCIETY,11/335 ASHOK NAGARGUDUR524101,15000.00
24,2018-2019,Andhra Pradesh,010170080,Baptist Women Welfare & Evangelistic Work,H.No. 67-11-4 L.B.Nagar Kakinada East GodavariAP-533003,611909.00
25,2018-2019,Andhra Pradesh,010190067,Behtany Calomy Leprosy Association,Baptla Distt. Guntur A.P. -,4388232.00
26,2018-2019,Andhra Pradesh,010180135,Believers Fellowship,Badeti Ramanna's Street  Tadepalle GudemWest Godavari (A.P.)-534101,5511645.46
27,2018-2019,Andhra Pradesh,010310298,BENIGN HEARTS FOUNDATION,Jammalapalem village  Jaladanki Mandal  SPS Nellore districtJammalapalem524223,2307107.00
28,2018-2019,Andhra Pradesh,010180026,Bethesda Hospital Trust,Narasapur Distt. West Godavari A.P. -534275,13485656.00
29,2018-2019,Andhra Pradesh,010140466,BEULAH ORPHAN WELFARE SOCIETY,Pullur Post via 49 Kothapallimitta SR Puram MandalCHITTOOR District517167,4190555.00
30,2018-2019,Andhra Pradesh,010170047,Bikkaval Charitable Society,Churc h Complex Bikkavolu-533 343East Godavari-,12807345.00
31,2018-2019,Andhra Pradesh,010260311,BLESSYMINISTRIES,BLESSYMINISTRIES .HIG242.H.B.COLONY.BHAVANIPURAM.VIJAYAWADAVIJAYAWADAM520012,23274.00
32,2018-2019,Andhra Pradesh,010140120,Blood Doners Organisation For Social Service,"P.B.112
7-104
Santhi nagar Muthya Reddy PalliTirupati517502",0.00
33,2018-2019,Andhra Pradesh,010170096,Bridge of Hope,67-1-1-3 B Lal Bahadur Nagar  Kakinada East GodavariA.P.-,6539044.50
34,2018-2019,Andhra Pradesh,010310135,Bright Future Rural Development Society,16/3/836 Haranadhapuram Nellore. (A.P.) -524008,14268645.00
35,2018-2019,Andhra Pradesh,010180269,CALAVARY MINISTRIES,7  115  Vadapalli PostKovvuru Mandal534350,1225428.64
36,2018-2019,Andhra Pradesh,010190528,Calvary evangelical vision ministries,Dr no 1-6Karumur Repalle mandalKrishna DistRepalle522265,0.00
37,2018-2019,Andhra Pradesh,010350138,CefhaTrust,D. No. 50-121-20/30 Flat No. 501 Revathi Hills B.S.LayoutSeethamadhara Visakhapatnam (A.P.)-530013,4411594.03
38,2018-2019,Andhra Pradesh,010180255,CHADALAWADA EDUCATIONAL AND CHARITABLE TRUST,D NO 9-220-5-1 SHANTI NILAYAM VENKATARAYAPURAMTANUKU534215,2568559.00
39,2018-2019,Andhra Pradesh,010140274,Chaitanya,13/82 Garden Street Vyalpad Chittoor District.Andhra Pradesh.-517299,0.00
40,2018-2019,Andhra Pradesh,010270153,Chaitanya Bharathi Yuvathi Mandali,28-1352-A Kolimi Pets noonepalli Nandyal KurnoolAndhra Pradesh-518502,712066.00
41,2018-2019,Andhra Pradesh,010190438,Chaitanya Educational and Rural Development Society,H.No. 3-68/1 5th Lane PandaripuramChilakaluripet522616,35823.21
42,2018-2019,Andhra Pradesh,010350032,Chaitanya Shravanthi,Gudem RV Nagar VisakhapatnamAP-531133,910150.00
43,2018-2019,Andhra Pradesh,010190347,Chetana Charitable Trust,Chowdavaram Guntur Andhra Pradesh -522019,1595846.60
44,2018-2019,Andhra Pradesh,010140008,Chittoor Rural Development Society,6-8-918 K.T.Road Srinivasa NagarTirupathi                -517507,0.00
45,2018-2019,Andhra Pradesh,010350186,Christ Like Christian Ministries & Welfare Association,H.NO. 10-38-19 Ram nagar Town/City/Distt: visakhapatnamAndhra Pradesh-530002,830472.00
46,2018-2019,Andhra Pradesh,010350146,Christ's Care and Cure Ministries,Sai Datta Complex Plot No. 202 H.B. Colony VisakhapatnamAndhra Pradesh-530022,3227217.99
47,2018-2019,Andhra Pradesh,010170133,Christ's Evangelical Mission,D.No.9-204/1 Indira Colony DowlaiswaramEast Godavari. (A.P.)-533125,29126908.94
48,2018-2019,Andhra Pradesh,010190227,Christian Association for Medical Mission and People's Development,Post Box No.7 2nd Line Santhi Nagar PonnurGunturAndhra Pradesh-522124,0.00
49,2018-2019,Andhra Pradesh,010330051,Christian Organisation of the Rural Education & Economic Development,Gudlur Mandalam PrakasamA.P.-,7801190.00
50,2018-2019,Andhra Pradesh,010180125,Christian Rural Development Society,Nagendra Nagar Colony Eluru West GodavariAP-534006,0.00
51,2018-2019,Andhra Pradesh,010180231,CHURCH OF GOD,11-12-145/5  Navab Pet ColonyEluru534001,262349.52
52,2018-2019,Andhra Pradesh,010310098,CHURCH OF GOD IN CHRIST MENNONITE,Mernorete VPO Chavati via Nyudueta NelloreAP-524126,0.00
53,2018-2019,Andhra Pradesh,010310242,Coasta Seva Samithi,5/51 Doddla Subba Reddy Nagar Navalak GardensNellore524002,0.00
54,2018-2019,Andhra Pradesh,010310287,COMMISSION AND COMPASSION MINISTRIES,D NO 10 25 2  CHRISTIANPET 1st LaneKAVALI524201,5940464.00
55,2018-2019,Andhra Pradesh,010140062,Community Action and Rural Education Society,Door No.2-1-44 Officer's Line Komgareddy Palace ChittorA.P.-,0.00
56,2018-2019,Andhra Pradesh,010140345,Community Alternative Research and Development,Mittapalyam (Village) Ellamarajupalli (PO)Gangadhara Nel-lore Mandal Chittoor (A.P.)-517125,0.00
57,2018-2019,Andhra Pradesh,010350086,Community Coordination Network,HIG 1-7 Sagar Nagar VisakhapatnamAP-530043,0.00
58,2018-2019,Andhra Pradesh,010370045,Community Development and Welfare Society,Arikathota Ramabhadrapuram Mandal Vizianagaram districtAndhra Pradesh-535582,0.00
59,2018-2019,Andhra Pradesh,010370007,Community Development Centre,Ramabhadrapuram Vizianagaram A._P. -,1517791.75
60,2018-2019,Andhra Pradesh,010170187,Community Revival Oriented Services,7-9-35 Sambahmurthy Street Satya Vani Building Ramarao PetaKakinada (East Godavari Dist A.P.)-533004,10862683.00
61,2018-2019,Andhra Pradesh,010260261,Compassionate Rural Association for Social Action,D.No.21-519-7-3 Ashirvadpuram Machilipatnam Krishna DistrictAndhra Pradesh-521002,0.00
62,2018-2019,Andhra Pradesh,010180183,Comprehensive Community Welfare Society,Cherukuwada (PO and Village) Undi Mandal West GodavariAndhra Pradesh-534199,0.00
63,2018-2019,Andhra Pradesh,010340006,Comprehensive Social Service Society,Rompivalasa Romadhala Pathapatnam Distt. Srikakulam A.P -,1507862.85
64,2018-2019,Andhra Pradesh,010190461,Conrod and Norbert Academy,Vidyanagar 3rd lane Bapatla post and mandalam Guntur districtBapatla522101,4001062.20
65,2018-2019,Andhra Pradesh,010190126,Creative Action For Rural Development,D.No. 7-70 Pedakakani           Distt. Guntur Andhra Pradesh -522609,0.00
66,2018-2019,Andhra Pradesh,010310062,Cultural Association for Mass Education,12/109 Indira Nagar Sullurpet NelloreAP-524121,659700.00
67,2018-2019,Andhra Pradesh,010270130,Curie Educational Society,Plot no.148Somi Setty nagar Kurnool Andhra Pradesh-518002,0.00
68,2018-2019,Andhra Pradesh,010160364,Dalith Rural Development Society,Door No. 8/5-8 Prakash Nagar CuddapahAndhra Pradesh-516004,0.00
69,2018-2019,Andhra Pradesh,010160172,Dalitha Vargala Seva Sansgham,1/2099 Prakash Nagar Cuddapah Andhra Pradesh  -516004,0.00
70,2018-2019,Andhra Pradesh,010160011,Deenajana Abhyudoya Sangham,3/546 Cooperative Colony PraddutoorChuddapah A.P.-,2614528.00
71,2018-2019,Andhra Pradesh,010190266,Development Action for Women in  Need Society,Kuchipudi(PO)(Vil) Amruthaluru(Md) GunturAndhra Pradesh-522313,420000.00
72,2018-2019,Andhra Pradesh,010260416,Development of Economic Educational Programme and Ministries,"D.No. 29/13/14
Gothulomillu
Main Road
PedanaPedana521366",0.00
73,2018-2019,Andhra Pradesh,010160189,Development of Peace Church of Christ,27/124 Vasanthapeta Proddatur CuddapahAndhra Pradesh-516360,0.00
74,2018-2019,Andhra Pradesh,010160334,Development of Rural Oppressed Peoples Society,6/131 Chinnamandem (PO & M) CuddapahAndhra Pradesh-516214,0.00
75,2018-2019,Andhra Pradesh,010140196,Devi Convent School Education Society,5-53-1 Gandla Street VadmalapetDistt. Chittoor A.P.-517551,0.00
