S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2018-2019,Nagaland,164730083,Asia Evangelistic Fellowship,PO Box - 111 2  1/2 Mile Near Kin School DimapurNagaland-797112,2054553.00
2,2018-2019,Nagaland,164740012,Care and Support Society,Post Box No 65Mokokchung798601,0.00
3,2018-2019,Nagaland,164730184,CARING NEIGHBOURHOOD MINISTRY,"AOYIM VILLAGE H NO 34
NEW LAND ROAD
BPO OLD SHOWUBA
PO DIPHUPARDIMAPUR797112",0.00
4,2018-2019,Nagaland,164730017,Clark Theological College,Aolijen MokokchungNagaland-,3610132.00
5,2018-2019,Nagaland,164760009,JOHN 3 16  SOCIETY,NEW SITE COLONYMON798621,0.00
6,2018-2019,Nagaland,164730127,L.Y.DOULO WOMEN SOCIETY,6th MILEDIMAPUR797112,0.00
7,2018-2019,Nagaland,164770016,M. Rhakho Multipurpose Society,Chizami Phek NagalandChizami797102,354148.00
8,2018-2019,Nagaland,164740011,NAGALAND BIBLE COLLEGE,Artang Ward Post Box No.2Mokokchung798601,6190853.36
9,2018-2019,Nagaland,164770019,Rural Area Foundation,HEAD QUARTER - PhokhungriP.O - MeluriMELURI797114,0.00
10,2018-2019,Nagaland,164730104,Wondang Ki Charitable Foundation,101 Fellowship ColonyDimapur797112,5802669.00
11,2018-2019,Nagaland,164730153,YOUTH ALIVE SOCIETY,VIOLA COLONYDIMAPUR797112,0.00
